"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0.000154726907009129,0.000610966855048114
7,0.00199600798403194,0.002460024600246,0.00439034124925165,0.00648209184794551,0.025220485842488,0.00534595998167099
10,0.00199600798403194,0.01230012300123,0.0115745360207543,0.014502307185234,0.0382175460312548,0.0271880250496411
13,0.0159680638722555,0.0129151291512915,0.0113749750548793,0.0124148538782685,0.0134612409097942,0.0174125553688712
16,0.031936127744511,0.0249077490774908,0.0329275593693873,0.022192924631949,0.0337304657279901,0.0366580113028868
19,0.0518962075848303,0.0568880688806888,0.0764318499301537,0.0475719622061085,0.0728763732012997,0.0824805254314953
22,0.0978043912175649,0.1230012300123,0.132708042306925,0.144254010107669,0.151322915054928,0.198258744463113
25,0.221556886227545,0.238314883148831,0.353622031530633,0.397165458141068,0.310691629274331,0.371773331296777
28,0.336327345309381,0.365006150061501,0.30792257034524,0.294330916282136,0.255608850379081,0.206201313578738
31,0.218562874251497,0.150984009840098,0.0598682897625225,0.0539441880905296,0.0860281602970757,0.0461279975561326
34,0.0219560878243513,0.0129151291512915,0.00858112153262822,0.00637222588442101,0.0114497911186755,0.00687337711929128
37,0,0.00030750307503075,0.000598682897625224,0.0003295978905735,0.00123781525607303,0.000763708568810142
40,0,0,0,0.0003295978905735,0,0.000305483427524057
43,0,0,0,0,0,0
46,0,0,0,0,0,0
49,0,0,0,0.0001098659635245,0,0
52,0,0,0,0,0,0
55,0,0,0,0,0,0
58,0,0,0,0,0,0
61,0,0,0,0,0,0
