"stratum","mean.n","slope.glm.poisson","slope.glm.poisson.stderr","slope.glm.nb","strat.quan95","strat.quan75","strat.median.top25"
"440",0.407857737149027,0.504029691456671,0.487101389866697,0.471383246267246,1.90668604651162,0.875,0
"441",0.0497577128000549,2.09946821580912,1.1054041009336,2.24756477524709,0,0,0
"445",0.0539944561901081,1.00439942130097,1.2721909049151,1.12688832679962,0,0,0
"446",0.677133486359369,0.333117247123327,0.646387642485336,0.570430199405615,3.28125,1.01156069364162,0
"447",0.0174309059372767,0.64659082314634,1.68467491735294,0.744746584241105,0,0,0
"448",0.0321581005548938,2.29065924324839,1.171244594276,2.4185347125753,0,0,0
"450",0.448915325773036,1.30021495682562,0.681378005820648,1.54581599376973,2.925,0,0
"451",0.471917803677199,2.008216952353,0.717568850917048,2.15497857794887,2.9686575443787,0,0
"452",1.01004694231,0.630984840947656,0.625718016252929,1.29331899272667,3.98093038246669,1.1312806372549,0.972222222222222
"453",1.99204390847236,0.786859302922531,0.555701351567403,0.79569155291779,7.40441176470588,2.05882352941176,1.02941176470588
"454",0.63388848778777,0.293816304166759,0.692205155446383,0.523004503326224,3.5,0.988700564971751,0
"455",0.256070834901652,0.36839091977975,0.627756487523147,0.495019977133393,1.90350877192982,0,0
"456",0.285691333234574,0.302543749905016,0.647858635405126,0.58138885821442,2.00574712643678,0,0
"457",0.124565677353387,2.27844831829429,1.05576068933947,2.86509728403265,0.995098039215685,0,0
"458",0.0573640937232759,0.302268551407805,1.10215281738277,0.382365823852096,0,0,0
"459",0.423605142176641,0.747067832575067,0.611503589288771,1.11625798725481,2.95241199478487,0,0
"460",1.6692466838752,2.07702600218773,0.534595544734342,1.69967628711729,7.18421052631579,2.00574712643678,1.94444444444444
"461",1.63647422681397,1.42383497633106,0.562610532488917,1.57259575102848,4.9515503875969,2.05882352941176,2.13541666666667
"462",1.19479841362719,0.513658570704678,0.553089636973839,0.765444978617892,4.29999999999999,1.98863636363636,1.02941176470588
"463",0.772227245191723,1.08846228647937,0.643749889111444,2.11451037882486,2.05882352941176,0.972222222222222,0
"464",0.724821854080757,0.933590513874751,0.552739670335802,1.17503256805795,3.02215034793688,1.01156069364162,0.980399849350323
"465",0.511921068598102,1.11509011582924,0.551875603446092,1.03453185736275,2.05882352941176,0.945945945945946,0
"466",1.5695088645161,-0.60008463726555,0.594876354077603,-0.499903204913322,9.19677263969171,1.53645833333333,0.416666666666667
"470",2.89421788288528,1.71625505039536,0.531302308968666,1.87954849631282,9.19663258587967,4,3.08823529411765
"471",1.5702639536638,0.925287176050166,0.572978942904227,1.06561232836478,5.36935534101526,2.05882352941176,2
"472",0.246285457496777,1.50235055737483,0.737611779504226,1.88750874549036,1.03215280194918,0,0
"474",0.0754476264189886,0.762636433047114,1.61478760325283,0.976942741876077,0.877302631578947,0,0
"475",0.184674455172119,0.59145621846895,1.07278608902459,0.690543679667585,1.08731617647059,0,0
"476",1.08738850786838,0.266307180624371,0.572627134308452,0.503479972628215,4.24649859943977,1.34615384615385,0.945945945945946
"477",0.370767577573038,1.21617408030355,0.651303055242972,1.51682780392845,1.98695107858243,0,0
"478",0.529222182264323,2.6939603233049,0.698717233187717,3.95755490612242,1.97434128392141,0,0
"480",0.423674637296596,0.289256052543306,0.605175346950437,0.396260568607494,2.05882352941176,0.947272436642641,0
"481",0.420480538953307,1.47769777566193,0.578068525742889,1.60611499776871,2.01918604651163,0,0
"482",0.247374121295927,-0.372279333916989,0.909819167638397,-0.289867065073569,1.09375,0,0
"483",0.706744900930817,0.982488237364384,0.665617607531194,1.09646679204008,2.77435897435897,1.02941176470588,0.840961098398169
"484",0.586693393478967,1.02942196887303,0.620896959972931,1.30427769243425,2.09603118355776,0.988700564971751,0
"485",0.291808439941775,-0.465023013558459,0.808767873305048,-0.531188937064698,1.38346456692913,0,0
"490",0.375757473345861,1.35013454747226,0.685545372804867,1.76091853542082,1.65454545454545,0,0
"491",0.109571145373174,-0.394561067442541,1.20688238089597,-0.35421635225543,1.01538345207689,0,0
"492",0.360566403447701,0.210502785166244,0.76294736349033,0.291798648439522,1.98863636363636,0,0
"493",0.269189687111342,2.62811404835573,0.721854602911663,3.46994574426762,1.54278305963699,0,0
"494",0.0693186941553756,1.29900634969891,1.41114832391837,1.55299201517363,0.952625072716695,0,0
"495",0.0532863635758245,-1.12121783612949,2.25618847877802,-1.11486194155795,0,0,0
