"year","area.occupied","D75","D95","Gini"
"1995",2.36616666666667,2.767,3.425,0.884956491960719
"1996",1.945875,4.585,6.858,0.821018509387398
"1997",2.23156428571429,1.437,7.65,0.878047236974104
"1998",1.45115714285714,1.976,5.029,0.894295391663435
"1999",2.11582575757576,3.148,3.148,0.873994443284904
"2000",0.66755,1.449,1.449,0.937776367077242
"2001",0.969166666666667,1.449,1.449,0.92262718186363
"2002",1.53033611111111,1.318,3.425,0.915200294680222
"2003",1.71783928571429,1.437,2.886,0.909451809170123
"2004",1.183725,1.437,1.437,0.930867553550086
"2005",3.54176666666667,5.541,11.769,0.768792368091543
"2006",2.1800380952381,1.318,4.371,0.910821191410574
"2007",2.21342380952381,1.318,4.064,0.913725128384837
"2008",2.26043333333333,3.148,6.034,0.841206765847752
"2009",0.569,1.318,1.318,0.945299273784348
"2010",1.65484166666667,1.437,2.886,0.923368653105117
"2011",1.2202,1.437,2.886,0.92828820396464
"2012",0.60945,1.318,1.318,0.946350824225486
"2013",1.71565833333333,1.318,1.318,0.919220785300245
"2014",1.40758333333333,1.318,2.767,0.926482286786988
"2015",1.56617142857143,1.437,2.755,0.92073002307686
"2016",0.8105,1.437,2.755,0.918135010562499
"2017",1.7287,1.437,1.437,0.916569679405144
"2019",1.16119047619048,1.318,4.02,0.921700263148495
"2020",1.4955,1.449,2.767,0.923367944308296
