"year","area.occupied","D75","D95","Gini"
"1970",1.5787,0.924,1.415,0.94759762955441
"1971",2.813,1.947,4.211,0.907339500727334
"1972",1.61726666666667,3.148,4.072,0.847367279891669
"1973",1.15283333333333,1.023,1.947,0.934656312667867
"1974",3.7311,3.925,7.564,0.782852969928489
"1975",2.0866,3.148,4.072,0.861577617541657
"1976",1.30716666666667,3.925,4.27,0.834356731663432
"1977",1.85333333333333,1.023,2.023,0.943147073531076
"1978",0.930916666666667,1.023,1.023,0.955600876128761
"1979",2.83633333333333,4.948,9.096,0.811722027323693
"1980",0.56375,1.023,1.023,0.948446705357464
"1981",0.368266666666667,0.491,0.491,0.965305639254018
"1983",0.5135,1.023,1.023,0.956810674200579
"1984",0.1725,0.345,0.345,0.986164303904073
"1985",0.6666,0.924,0.924,0.953795257469014
"1986",0.518966666666667,0.491,1.415,0.960474987417011
"1987",0.838833333333333,1.023,1.023,0.951707722608207
"1988",1.16883333333333,4.072,4.563,0.882850162834856
"1989",0.336166666666667,0.491,0.491,0.974882745555573
"1990",0.6265,1.023,1.023,0.95785207748028
"1991",2.4696,4.171,6.413,0.827470797805985
"1992",1.13716666666667,0.924,1.947,0.945528720633706
"1993",3.13341111111111,4.171,9.02,0.802542752517427
"1994",3.28452380952381,4.171,10.457,0.82636653293614
"1995",5.00283333333333,4.948,5.439,0.8014967295
"1996",6.1095,1.834,5.759,0.886547351051111
"1997",4.3407619047619,4.948,5.872,0.884110807033475
"1998",5.670125,2.947,7.217,0.853339204280673
"1999",7.93533333333333,7.073,9.02,0.745855356912116
"2000",6.9658253968254,3.148,8.096,0.820450256252786
"2001",6.30970833333333,4.171,9.02,0.856777382244461
"2002",7.83262222222222,3.148,9.02,0.818236158103044
"2003",8.17846587301587,4.171,9.096,0.782708012719394
"2004",4.98204444444444,1.023,5.948,0.919568398699668
"2005",7.10002380952381,1.023,8.096,0.871832147451781
"2006",10.0245666666667,3.148,8.096,0.809833515527218
"2007",9.00124166666667,7.073,9.02,0.734799774845727
"2008",8.00216666666667,1.023,4.171,0.885898697623744
"2009",7.86952777777778,4.948,9.02,0.860821969631015
"2010",5.87043939393939,1.023,5.872,0.887381099119123
"2011",7.97641391941392,5.095,6.095,0.844664740029835
"2012",6.31227777777778,1.023,9.02,0.879881106015752
"2013",4.99,1.023,5.095,0.89336850388627
"2014",5.97955555555556,4.171,10.02,0.841034561823797
"2015",6.25729761904762,4.948,9.02,0.869668517801827
"2016",6.3167867965368,4.948,9.02,0.8232726268294
"2017",4.82908333333333,1.023,5.872,0.913869174781753
"2019",7.01176984126984,3.148,8.096,0.829449098747944
"2020",5.57947023809524,4.171,9.02,0.820631646382899
