"year","area.occupied","D75","D95","Gini"
"1995",3.93525952380952,8.073,12.744,0.778481861064634
"1996",2.13541666666667,2.437,4.659,0.893806057218616
"1997",0.902957142857143,2.318,3.934,0.900237532845337
"1999",2.197,1.875,6.545,0.878138706450811
"2000",1.40387142857143,1.478,2.822,0.917404568452855
"2001",2.159125,1.844,3.849,0.916023954173703
"2002",1.63495833333333,4.356,5.308,0.863321890730349
"2003",2.00009047619048,1.469,4.08,0.930770983632343
"2004",4.01689047619048,7.456,11.494,0.715664640459221
"2005",2.59275,1.086,6.608,0.894934053287402
"2006",7.07533333333333,7.218,14.913,0.761872660650186
"2007",3.26102380952381,6.267,8.272,0.821682718433909
"2008",2.21251666666667,6.908,8.881,0.795040692296488
"2009",3.88066111111111,4.072,11.972,0.778304413136174
"2010",7.62290303030303,8.397,20.637,0.692387151479777
"2011",5.20271770451771,7.902,18.259,0.739129221029157
"2012",2.22885555555556,1.318,2.318,0.906276314613528
"2013",1.13516666666667,1.437,1.437,0.933399899148134
"2014",1.441,2.318,4.997,0.905475999091084
"2015",1.32193650793651,3.925,3.925,0.799803695760587
"2016",0.686318181818182,3.925,3.925,0.826328521430162
"2017",2.9051,5.362,6.362,0.791347619453683
"2019",4.03048412698413,3.925,5.243,0.802813068185193
"2020",2.41275357142857,1.318,5.466,0.877298747748791
