"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0.000104329681794471,0.000637525293123042,0.000524647003809393,0.000289209590190011
7,0.0154798761609907,0.0440931780366057,0.00646844027125717,0.0399977825207196,0.0516891352448733,0.0159643693784886
10,0.00132684652808492,0.0149750415973378,0.00438184663536776,0.00182942040635308,0.0143935764958142,0.0120889608699424
13,0.00221141088014153,0.0420133111480865,0.0188836724047992,0.00493389139895224,0.00901024202194393,0.00309454261503311
16,0.00309597523219814,0.0565723793677205,0.0411058946270214,0.00540510574604319,0.0328246538470312,0.0105416895624259
19,0.00530738611233967,0.0503327787021631,0.0180490349504434,0.00975690883388308,0.0479025525217272,0.0272290829163895
22,0.00530738611233967,0.0711314475873544,0.0393322900365154,0.0462898799789339,0.079084833139442,0.123781704601325
25,0.0305174701459531,0.101913477537438,0.0990088680229525,0.159215012334728,0.224754214284085,0.251944934494028
28,0.139761167624945,0.189267886855241,0.205633802816901,0.445214402527926,0.403020141882798,0.177806056048819
31,0.333923042901371,0.262895174708819,0.337715179968701,0.227568811153921,0.129679052898104,0.0306417560806316
34,0.32109685979655,0.131031613976705,0.215962441314554,0.0554647005017047,0.0070028969638906,0.000766405414003528
37,0.113666519239275,0.03369384359401,0.0131455399061033,0.00363112232170081,6.84322178881818e-05,1.44604795095005e-05
40,0.0278637770897833,0.00207986688851913,0.000104329681794471,2.77184910053497e-05,4.56214785921212e-05,0
43,0.000442282176028306,0,0.000104329681794471,2.77184910053497e-05,0,4.33814385285016e-05
46,0,0,0,0,0,0.000318130549209012
49,0,0,0,0,0,0.000477195823813518
52,0,0,0,0,0,0.000983312606646036
55,0,0,0,0,0,0.000650721577927524
58,0,0,0,0,0,0.000983312606646036
61,0,0,0,0,0,0.00134482459438355
64,0,0,0,0,0,0.00101223356566504
67,0,0,0,0,0,0.00102669404517454
70,0,0,0,0,0,0.000925470688608034
73,0,0,0,0,0,0.000665182057437025
76,0,0,0,0,0,0.000723023975475027
79,0,0,0,0,0,0.000419353905775516
82,0,0,0,0,0,0.000375972467247014
85,0,0,0,0,0,0.00026028863117101
88,0,0,0,0,0,0.000159065274604506
91,0,0,0,0,0,0.000144604795095005
94,0,0,0,0,0,0.000115683836076004
97,0,0,0,0,0,5.78419180380021e-05
100,0,0,0,0,0,2.89209590190011e-05
103,0,0,0,0,0,2.89209590190011e-05
106,0,0,0,0,0,5.78419180380021e-05
109,0,0,0,0,0,2.89209590190011e-05
112,0,0,0,0,0,4.33814385285016e-05
115,0,0,0,0,0,1.44604795095005e-05
118,0,0,0,0,0,1.44604795095005e-05
121,0,0,0,0,0,0
124,0,0,0,0,0,4.33814385285016e-05
127,0,0,0,0,0,2.89209590190011e-05
130,0,0,0,0,0,0
133,0,0,0,0,0,2.89209590190011e-05
136,0,0,0,0,0,4.33814385285016e-05
139,0,0,0,0,0,1.44604795095005e-05
142,0,0,0,0,0,7.23023975475027e-05
145,0,0,0,0,0,7.23023975475027e-05
148,0,0,0,0,0,0.000187986233623507
151,0,0,0,0,0,0.000130144315585505
154,0,0,0,0,0,2.89209590190011e-05
157,0,0,0,0,0,8.67628770570032e-05
