"year","area.occupied","D75","D95","Gini"
"1999",5.93320833333333,3.131,8.727,0.862602418441122
"2000",6.38129404761905,6.184,11.04,0.781601500219086
"2001",8.04125833333333,2.961,10.283,0.84997982123632
"2002",10.473244047619,7.631,13.71,0.773523214014866
"2003",11.8198583333333,6.826,12.706,0.797908534166831
"2004",11.4344523809524,8.088,11.352,0.774771869439139
"2005",11.5255083333333,6.523,14.213,0.788504183779644
"2006",10.5592364718615,4.261,12.016,0.825355744409729
"2007",10.330780952381,4.258,11.808,0.829621985878009
"2008",10.6360333333333,5.428,11.662,0.806478903204037
"2009",11.3377011904762,5.863,12.506,0.782026925554145
"2010",11.598525,6.201,12.677,0.771443162012816
"2011",15.2267492063492,8.404,13.891,0.767862130048514
"2012",15.6591166666667,7.431,14.398,0.783930700470778
"2013",15.9195888528139,6.788,13.005,0.819187753708547
"2014",17.9535090909091,4.172,10.053,0.842878273438644
"2015",16.7347194444444,7.014,13.526,0.799804780303226
"2016",18.2184166666667,7.168,11.508,0.786241044400141
"2017",19.0606761904762,7.764,14.889,0.747938748863388
"2018",19.70025,4.081,13.795,0.653584559788354
"2019",19.8343849206349,8.82,14.889,0.748478845400191
"2020",18.7034214285714,8.926,16.674,0.764170519926446
