"depth","cum.catch","cum"
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0.0161285294039347,0.00630692772753931
12,0.0282249264568858,0.0280658283875499
13,0.0443534558608205,0.0438331477063982
14,0.0823707037415239,0.0586994773498837
15,0.113821336079197,0.106260410872803
16,0.129949865483131,0.17411238664064
17,0.177373170381135,0.301442338865292
18,0.282761589657703,0.505354762467579
19,0.427313142385714,0.759271764263857
20,0.576904018868474,0.987207274293825
21,0.702227638258554,1.3453627033487
22,0.939739668315155,1.73881501535026
23,1.07406928437532,2.08619237792763
24,1.49261391108928,2.63994712216145
25,1.86257728411131,3.13369959617443
26,2.36514269534505,3.94026141944614
27,2.78668281777509,4.64984935812632
28,3.31977284812376,5.34698869844342
29,3.83403182517743,6.11374031506588
30,4.2553686457415,7.19900580769678
31,4.64887279200054,8.10941100813817
32,5.1479268438839,9.34987978314866
33,5.86342816935718,10.7269327064211
34,6.59625976618402,11.8894932043899
35,7.165895938001,13.0354024581677
36,7.95631635340887,14.1037268807298
37,8.52498839587335,15.0240701588196
38,9.42460559742966,15.9136831463336
39,10.3013672935921,17.0085137758973
40,10.9527278618628,18.0748994425006
41,11.7557011137894,19.3018446641003
42,12.5591369099039,20.4306141266903
43,13.4920335686441,21.5372160599652
44,14.5888438967028,22.8930966121328
45,15.705816696,24.2142879925617
46,16.8111686305023,25.4387343593932
47,17.9478084242507,26.6172966226854
48,19.3107140340735,27.8345091469577
49,20.4541679807048,28.9779651601983
50,21.3531908272545,30.0109938185324
51,21.649377819264,30.6988322781343
52,22.4970172460072,31.8380134620223
53,23.9341941104685,33.2153623720422
54,25.7089975512387,34.5808820714094
55,26.9693520849895,35.9189898410421
56,28.0764009128871,36.9610950872231
57,28.9480026457518,38.2337021053458
58,30.4703388144265,39.5935001057306
59,31.6941765642075,40.6468185459643
60,33.1548869676274,42.0513393838365
61,34.1936131575055,43.2035730334731
62,35.2058284769986,44.4819566976545
63,36.3479599251606,45.6014360648174
64,37.6346300659236,46.9119564139978
65,38.6544347283327,47.969662582465
66,39.9713245701392,48.9308739202826
67,41.5127965555237,50.1282779213769
68,42.6328112964769,51.1410605083295
69,43.5402065024489,51.9748084122234
70,45.1402523537896,53.2278762005887
71,46.4354918061987,54.2750576932381
72,47.143826893515,55.1243740040039
73,48.6489412574902,56.5624044247237
74,50.0571991240293,57.7114698951785
75,51.3151617607613,58.968366842052
76,52.558081285137,60.0567424813505
77,53.9061086784287,60.9893670835211
78,55.6765252063291,62.1992049808555
79,56.7786948625541,63.0526627493436
80,57.7188575284934,64.0076900455231
81,59.0437708210967,64.8973890780514
82,60.2983249623417,65.9789640039785
83,62.2129030400892,67.1870649571891
84,63.1851975350824,67.975060555337
85,64.3578785403316,68.9031799889937
86,65.8005013469017,70.0917411492389
87,67.0314132595471,70.7861046138076
88,68.6088345357965,71.8173260070816
89,69.501905026128,72.5078991826233
90,70.780824545992,73.3677674690654
91,71.6830730582118,74.1042653462865
92,73.1299274424229,75.0117392069093
93,74.2315729918111,75.7914383754823
94,74.8907141818515,76.3068069384701
95,75.6658964678563,76.9368001179601
96,76.2466176195388,77.4300387234927
97,76.8505094484264,77.8830002916508
98,77.4783365216048,78.3187701748749
99,78.1450384172005,78.7747639270823
100,78.7639064159915,79.1699429203328
101,79.1607729481056,79.4301076987337
102,79.3967139114958,79.6345551812658
103,80.2285613727621,80.1014311119307
104,80.6794843265767,80.5601856791886
105,81.2512101739915,81.0349774252527
106,81.5637960322365,81.3971480091971
107,82.0191684730247,81.9809475714048
108,82.4506277452206,82.4334514745455
109,83.3900478733755,83.0077847486326
110,84.1104037286464,83.7132955153398
111,84.7524386248326,84.2881857991696
112,85.3179157226354,84.8431303415097
113,85.8421858150818,85.2084989199071
114,86.76193541024,85.8482508372272
115,87.2916233374852,86.2753150374368
116,87.7808063389636,86.6814450491589
117,88.5746674268895,87.3097450231925
118,89.1875088404289,87.7723992590236
119,90.092686303239,88.5042038291363
120,90.666422848695,88.97457648029
121,91.2595876976261,89.51810119077
122,91.6685396492601,89.9700087425245
123,92.1506909979415,90.2955437654461
124,92.4862633279735,90.7132672971951
125,92.5901522886076,90.9307113906914
126,93.0600080764212,91.3388325424237
127,93.4542197343758,91.618936741235
128,93.9796314902649,91.9374524413465
129,94.2455917845614,92.2285062591863
130,94.5045650599867,92.5575250459563
131,94.7793500041536,92.787977040305
132,95.134634847199,93.0630361686565
133,95.520833388518,93.4561640030906
134,95.7023680090027,93.7012664040423
135,95.7620790336734,93.895770734337
136,95.9607301615412,94.1059453034924
137,96.2240582605379,94.3825601721316
138,96.3687252583118,94.5250115457188
139,96.5223533007996,94.6893786676452
140,96.6148837717433,94.7670747339582
141,96.6667146164979,94.9305331299627
142,96.7780778697986,95.0694078732962
143,97.0216094957484,95.279190535529
144,97.115386338912,95.3941496479256
145,97.2269120436183,95.5185000917626
146,97.3553829579384,95.7005120822778
147,97.4345731928861,95.7848135822171
148,97.5614565870345,95.9667126424035
149,97.5787335352861,96.0424971954377
150,97.6989290784984,96.1190124463814
151,97.7575322167515,96.2451014700862
152,97.8007245873803,96.3570431633429
153,97.8704741438602,96.4750412054184
154,97.9350828371457,96.5827767392304
155,98.0338637465526,96.6493528004045
156,98.0338637465526,96.7096523127701
157,98.0602604915352,96.791962672699
158,98.0602604915352,96.8275852571622
159,98.0602604915352,96.8627455537292
160,98.1240585362224,96.9189280621729
161,98.142027913485,96.9672503555576
162,98.1593048617366,97.0223537519691
163,98.3020127920646,97.1114432336911
164,98.3994595089868,97.2200610769737
165,98.4533676407746,97.301502996069
166,98.4982910839311,97.3414103289192
167,98.5432145270876,97.433266933906
168,98.5886108485931,97.4785612415702
169,98.7344431537272,97.6314200365248
170,98.7524125309898,97.7400563713232
171,98.8063206627776,97.8623447281094
172,98.878198171828,97.9472722979425
173,98.939706134225,98.073252353786
174,99.0475223978006,98.1462410084926
175,99.1014305295884,98.2295717038497
176,99.1822927272701,98.2752094253797
177,99.2541702363205,98.4116636041299
178,99.2811243022145,98.5013362290125
179,99.3127649303174,98.5482802440551
180,99.3397189962113,98.6466749207175
181,99.4195425503764,98.7372833483843
182,99.4195425503764,98.7772448349595
183,99.4644659935329,98.8732078772876
184,99.5453281912146,98.9815549519452
185,99.5687356694909,99.0292960834032
186,99.5687356694909,99.0714963642189
187,99.5956897353848,99.154021357814
188,99.6495978671726,99.2669226286611
189,99.6765519330665,99.3003856682374
190,99.7566710361998,99.4174964005856
191,99.7566710361998,99.445709170483
192,99.7566710361998,99.5008733247323
193,99.8105791679876,99.5816270952735
194,99.8375332338815,99.6183459624621
195,99.8687432049166,99.6530835958096
196,99.8867125821792,99.68929790878
197,99.8867125821792,99.7191458570076
198,99.9039895304307,99.7469940798783
