"year","area.occupied","D75","D95","Gini"
"1995",3.03034880952381,6.023,13.431,0.807592012058565
"1996",2.13541666666667,3.357,5.042,0.873073572065549
"1997",0.694457142857143,2.934,2.934,0.894843494954401
"1999",2.197,3.353,4.892,0.878690011780991
"2000",1.40387142857143,1.478,2.822,0.920298119977534
"2001",2.159125,1.844,3.968,0.912540047784656
"2002",1.63495833333333,3.794,5.043,0.865582207559444
"2003",2.00009047619048,1.811,3.393,0.928947728058969
"2004",4.01689047619048,8.774,10.385,0.693729533466774
"2005",2.59275,1.086,4.439,0.910706022232341
"2006",7.07533333333333,3.293,14.866,0.807465746302871
"2007",3.72102380952381,4.568,9.083,0.848323995266022
"2008",2.21251666666667,5.564,10.101,0.760254448913657
"2009",3.88066111111111,4.072,10.793,0.804953269238722
"2010",7.62290303030303,7.95,20.89,0.72281432915527
"2011",5.20271770451771,10.363,17.768,0.728802640469451
"2012",2.22885555555556,1.318,6.243,0.875968065432021
"2013",1.13516666666667,1.437,1.437,0.921770671291006
"2014",1.441,2.318,3.56,0.910831414388986
"2015",1.32193650793651,3.925,3.925,0.799680223630318
"2016",0.686318181818182,3.925,3.925,0.82764541297625
"2017",2.9051,5.362,6.362,0.790849918342142
"2019",4.03048412698413,3.925,5.243,0.801907831344474
"2020",2.41275357142857,1.318,5.466,0.869659134979252
