"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0,0.000322841000807103
7,0,0.00131795716639209,0.00062992125984252,0.00401069518716578,0.00257953568357696,0.00225988700564972
10,0.00308641975308642,0.014497528830313,0.00645669291338583,0.00718582887700535,0.0120378331900258,0.0138821630347054
13,0.0056980056980057,0.0230642504118616,0.00598425196850394,0.018716577540107,0.0163370593293207,0.0384180790960452
16,0.0173314339981007,0.0131795716639209,0.0135433070866142,0.0198863636363636,0.0300945829750645,0.0309927360774818
19,0.0417853751187085,0.028006589785832,0.0291338582677165,0.0519719251336898,0.0750214961306965,0.116222760290557
22,0.188746438746439,0.0563426688632619,0.132125984251969,0.129010695187166,0.176268271711092,0.186117836965295
25,0.314814814814815,0.22998352553542,0.276535433070866,0.262533422459893,0.28847807394669,0.281678773204197
28,0.220560303893637,0.330148270181219,0.24251968503937,0.249331550802139,0.20786758383491,0.186117836965295
31,0.1170465337132,0.191762767710049,0.172125984251969,0.143883689839572,0.10554600171969,0.0879741727199354
34,0.0600664767331434,0.0807248764415156,0.0886614173228346,0.0743649732620321,0.045786758383491,0.0385794995964487
37,0.0242165242165242,0.0237232289950577,0.0274015748031496,0.0320855614973262,0.028804815133276,0.0124293785310734
40,0.00498575498575499,0.00658978583196046,0.00488188976377953,0.00601604278074866,0.00988822012037833,0.00468119451170299
43,0.00142450142450142,0.000329489291598023,0,0.000835561497326203,0.00107480653482373,0.000322841000807103
46,0,0,0,0.000167112299465241,0.000214961306964746,0
49,0.000237416904083571,0.000329489291598023,0,0,0,0
52,0,0,0,0,0,0
55,0,0,0,0,0,0
58,0,0,0,0,0,0
61,0,0,0,0,0,0
