"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",289,72,1,1700,1525.39797859349,1.11446325736416
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",290,74,1,1900,1660.07695150696,1.14452525726307
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",291,60,1,1000,868.69996359032,1.15114543791048
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",292,76,1,2000,1802.57476694854,1.10952401901513
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",293,78,1,2000,1953.12161445325,1.02400177500461
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",294,74,1,1700,1660.07695150696,1.02404891439327
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",295,77,1,2000,1876.82765384077,1.06562794719439
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",296,74,1,1800,1660.07695150696,1.08428708582817
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",297,74,1,1800,1660.07695150696,1.08428708582817
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",298,66,1,1400,1165.98050976559,1.20070617671085
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",299,66,1,1400,1165.98050976559,1.20070617671085
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",300,75,1,1800,1730.33412973067,1.04026151312185
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",301,73,1,1800,1591.77447536848,1.13081345872399
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",302,76,1,2000,1802.57476694854,1.10952401901513
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",303,73,1,1500,1591.77447536848,0.942344548936662
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",304,75,1,1800,1730.33412973067,1.04026151312185
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",305,57,1,800,741.446509649489,1.07897196842722
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",306,67,1,1300,1221.40233777447,1.06435034533235
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",307,77,1,2100,1876.82765384077,1.11890934455411
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",308,73,1,1700,1591.77447536848,1.06799048879488
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",309,58,1,900,782.355382344644,1.15037235035411
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",310,70,1,1400,1398.308205756,1.00120988651646
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",311,73,1,1500,1591.77447536848,0.942344548936662
"ATC1972200",1,"460",1972,6,23,"SQUALUS ACANTHIAS",312,75,1,1900,1730.33412973067,1.09805381940639
