"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970176",2,"462",1970,7,20,"UROPHYCIS CHUSS",1,27,1,125,120.058624833643,1.04115801903615
"ATC1970176",2,"462",1970,7,20,"UROPHYCIS CHUSS",2,26,1,100,106.378011711607,0.940043890565488
"ATC1970176",2,"462",1970,7,20,"UROPHYCIS CHUSS",6,32,1,225,206.977984228753,1.0870721387997
"ATC1970176",6,"455",1970,7,20,"UROPHYCIS CHUSS",3,34,1,250,251.376575584816,0.994523850992823
"ATC1970176",6,"455",1970,7,20,"UROPHYCIS CHUSS",4,38,1,375,359.063615558736,1.0443831782189
"ATC1970176",7,"456",1970,7,21,"UROPHYCIS CHUSS",5,24,1,125,82.3033778934448,1.51877119991154
"ATC1970176",10,"459",1970,7,21,"UROPHYCIS CHUSS",7,24,1,75,82.3033778934448,0.911262719946923
"ATC1970176",15,"457",1970,7,22,"UROPHYCIS CHUSS",NA,9,1,NA,3.54750058541266,NA
"ATC1970176",22,"455",1970,7,23,"UROPHYCIS CHUSS",20,25,1,NA,93.8100578518265,NA
"ATC1970176",23,"454",1970,7,23,"UROPHYCIS CHUSS",21,36,1,375,301.925544168008,1.24202806699697
"ATC1970176",23,"454",1970,7,23,"UROPHYCIS CHUSS",22,31,1,200,186.949415011398,1.06980810818695
"ATC1970176",23,"454",1970,7,23,"UROPHYCIS CHUSS",23,27,1,100,120.058624833643,0.832926415228917
"ATC1970176",23,"454",1970,7,23,"UROPHYCIS CHUSS",24,36,1,250,301.925544168008,0.828018711331314
"ATC1970176",23,"454",1970,7,23,"UROPHYCIS CHUSS",25,27,1,100,120.058624833643,0.832926415228917
"ATC1970176",23,"454",1970,7,23,"UROPHYCIS CHUSS",26,29,1,150,150.965399079536,0.993605163266402
"ATC1970176",23,"454",1970,7,23,"UROPHYCIS CHUSS",NA,5,1,NA,0.539032624141287,NA
"ATC1970176",23,"454",1970,7,23,"UROPHYCIS CHUSS",NA,8,1,NA,2.43190592648382,NA
"ATC1970176",23,"454",1970,7,23,"UROPHYCIS CHUSS",NA,7,1,NA,1.58506271211742,NA
"ATC1970176",25,"455",1970,7,23,"UROPHYCIS CHUSS",NA,7,1,NA,1.58506271211742,NA
"ATC1970176",27,"455",1970,7,23,"UROPHYCIS CHUSS",27,49,1,900,811.17059824547,1.10950766946764
