"year","area.occupied","D75","D95","Gini"
"1995",6.18731071428571,3.925,10.467,0.776998246976707
"1996",8.27506666666667,9.346,17.319,0.682016566625628
"1997",8.71216785714286,13.852,22.836,0.605616261409089
"1998",9.15855595238095,6.978,15.918,0.764529982770187
"1999",10.2844082251082,10.724,19.064,0.631373257798443
"2000",8.0929746031746,5.758,20.377,0.722039587256124
"2001",6.80373928571429,5.284,15.708,0.7685854007867
"2002",7.8567784992785,1.616,1.616,0.918931128595664
"2003",6.31410079365079,6.173,15.416,0.796276290552875
"2004",8.23617023809524,4.73,16.072,0.77586596427156
"2005",8.24439484126984,9.627,21.554,0.677800645993601
"2006",8.98876147186147,6.84,17.598,0.764816976468802
"2007",8.95929761904762,6.759,15.99,0.727230652379439
"2008",10.3909666666667,2.183,18.433,0.830657340403251
"2009",11.4064134920635,4.436,16.392,0.779782087103224
"2010",11.5758182900433,6.608,18.525,0.762463252771873
"2011",11.1387814407814,9.172,18.671,0.690048340927391
"2012",9.44648293650794,6.516,19.077,0.75169308043935
"2013",3.93958571428571,6.714,10.918,0.834670213274107
"2014",4.03004166666667,1.919,10.595,0.907718992153809
"2015",5.59805238095238,4.337,7.768,0.852184792150698
"2016",6.3830696969697,9.959,17.554,0.751204219485851
"2017",5.38325,5.786,13.307,0.794463564524981
"2018",1.91,0.601,3.269,0.908814555497567
"2019",5.41544047619048,11.468,15.125,0.626212161411087
"2020",6.7335619047619,6.915,14.963,0.773323469477287
