"depth","cum.catch","cum"
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0.00630692772753931
12,0.00884875966356203,0.0280658283875499
13,0.00884875966356203,0.0438331477063982
14,0.00884875966356203,0.0586994773498837
15,0.0353950386542481,0.106260410872803
16,0.0808180538794048,0.17411238664064
17,0.133043458416476,0.301442338865292
18,0.22883573446628,0.505354762467579
19,0.454029100901778,0.759271764263857
20,0.62703274316411,0.986273012469194
21,0.883094969881017,1.34442844152407
22,1.13500454294002,1.73788075352563
23,1.32123636390938,2.085258116103
24,1.63207783800094,2.63752781550436
25,1.95857902349961,3.13172298521228
26,2.44444538714295,3.93828480848399
27,2.91118722548185,4.64401726610937
28,3.39661798009572,5.34104851911358
29,3.94132530683563,6.1085182229349
30,4.64428832167255,7.19240675804622
31,5.23945513853962,8.10325465418255
32,6.01128626983612,9.33972992218064
33,7.07227426575942,10.7153603195551
34,7.97812643005639,11.8769865556993
35,8.82453180558723,13.0184904259628
36,9.72416806702754,14.0878708461623
37,10.3632000285956,15.0170651763687
38,11.0614265401764,15.9066781638827
39,11.7930191495634,16.997988801322
40,12.8113131392715,18.0655315084885
41,13.7453978842096,19.2886199282109
42,14.6187300131966,20.4199755613748
43,15.412377289701,21.5279544521693
44,16.5335309469489,22.8838350043369
45,17.6371417728717,24.2064033422853
46,18.6061689776685,25.43200674968
47,19.4922458638349,26.6155366266232
48,20.7248663970422,27.8327491508955
49,21.7496825449496,28.9762051641361
50,22.6680871155319,30.0109938185324
51,23.3733602489568,30.6988322781343
52,24.6497696733779,31.8380134620223
53,26.0939386384315,33.2153623720422
54,27.6081173603535,34.5808820714094
55,29.0601833582269,35.9189898410421
56,30.4542994838604,36.9632467071745
57,31.9015947018045,38.2358537252973
58,33.278802213198,39.5956517256821
59,34.4955457099681,40.646584760371
60,36.0003989143221,42.0511055982433
61,37.2725248125162,43.2033392478799
62,38.9483226403418,44.4817229120612
63,40.1063520593127,45.6012022792241
64,41.4389847950968,46.9117226284046
65,42.7711839247439,47.9694287968717
66,43.9531083334059,48.924185274835
67,45.3696885466063,50.1215892759293
68,46.601851437117,51.13664037563
69,47.5331076407942,51.9703882795239
70,49.1364927142505,53.2256076878406
71,50.3674560915215,54.27278918049
72,51.5709162270926,55.1221054912558
73,53.4216174338851,56.5601359119756
74,54.8816865207825,57.7092013824304
75,56.3620668435107,58.9660983293039
76,57.724919999014,60.0544739686024
77,58.8372027792118,60.987098570773
78,60.0966973036391,62.1969364681075
79,61.096692831442,63.0503942365955
80,62.1233311532918,64.005421532775
81,63.0035137251681,64.8951205653033
82,64.2942488892348,65.9766954912305
83,65.7851952231782,67.184796444441
84,66.7802456178024,67.9727920425889
85,67.9325974172511,68.9009114762456
86,69.1285880372399,70.0894726364908
87,69.969635927111,70.7838361010595
88,71.2624359047183,71.8150574943335
89,72.0534944575736,72.5056306698752
90,72.9202716549374,73.3654989563173
91,73.8171355176065,74.1019968335385
92,74.792474237297,75.0094706941612
93,75.6365936093764,75.7891698627342
94,76.3259569773712,76.304538425722
95,76.9859066403695,76.934531605212
96,77.3862794453062,77.4300387234927
97,77.8066532856276,77.8830002916508
98,78.255628187974,78.3187701748749
99,78.7911950977629,78.7747639270823
100,79.3189042383747,79.1699429203328
101,79.5923886682809,79.4301076987337
102,79.8263727292205,79.6345551812658
103,80.3944545398637,80.1014311119307
104,80.8136302788642,80.5601856791886
105,81.2917582152295,81.0349774252527
106,81.636187857019,81.3971480091971
107,82.2368904624241,81.9809475714048
108,82.6317273691852,82.4334514745455
109,83.1923316580247,83.0077847486326
110,83.7889400519778,83.7132955153398
111,84.4005214915023,84.2881857991696
112,84.998740178812,84.8431303415097
113,85.4443223286,85.2084989199071
114,86.1091684037059,85.8482508372272
115,86.6725005196083,86.2753150374368
116,86.9971959492456,86.6814450491589
117,87.731269043404,87.3097450231925
118,88.0255852758159,87.7723992590236
119,88.8635355923964,88.5042038291363
120,89.3073399599638,88.97457648029
121,89.7677964974992,89.51810119077
122,90.24549362215,89.9700087425245
123,90.5851328000443,90.2955437654461
124,91.003300782023,90.7132672971951
125,91.3170762554068,90.9307113906914
126,91.699615349685,91.3388325424237
127,91.8477988718974,91.618936741235
128,92.1709327193756,91.9374524413465
129,92.5401900702785,92.2285062591863
130,92.921335777221,92.5575250459563
131,93.1210090942915,92.787977040305
132,93.388239430008,93.0630361686565
133,93.7946914865268,93.4561640030906
134,94.0815889682539,93.7012664040423
135,94.3234192382859,93.895770734337
136,94.5564087789422,94.1059453034924
137,94.8302177736756,94.3825601721316
138,94.9313499853418,94.5250115457188
139,95.0289118074195,94.6893786676451
140,95.0436875373429,94.7670747339582
141,95.2497323731808,94.9305331299627
142,95.3956471184203,95.0694078732962
143,95.6832729737427,95.2791905355289
144,95.7215589160776,95.3941496479256
145,95.9010993892633,95.5185000917626
146,96.0951580936867,95.7005120822778
147,96.1738858018278,95.7848135822171
148,96.2929996814735,95.9667126424035
149,96.3923405212008,96.0424971954377
150,96.4685911943506,96.1190124463814
151,96.6145991262289,96.2451014700862
152,96.763156983405,96.3570431633429
153,96.8498223223787,96.4750412054184
154,96.90048232081,96.5827767392304
155,97.0128939985464,96.6493528004045
156,97.0934069014818,96.70965231277
157,97.1480375684727,96.791962672699
158,97.1919694209874,96.8275852571622
159,97.2232257727484,96.8627455537292
160,97.2698953357572,96.9189280621729
161,97.3229940708832,96.9672503555576
162,97.3751761177481,97.0223537519691
163,97.4795698617719,97.1114432336911
164,97.5917591623022,97.2200610769737
165,97.7176987867495,97.301502996069
166,97.7792083219857,97.3414103289192
167,97.7923532857302,97.433266933906
168,97.8382927102453,97.4785612415702
169,98.063523757263,97.6314200365248
170,98.1859424092787,97.7400563713232
171,98.3234456484486,97.8623447281094
172,98.4110350882569,97.9472722979425
173,98.4365096326566,98.073252353786
174,98.5533317916495,98.1462410084926
175,98.6518943111551,98.2295717038497
176,98.6716117567719,98.2752094253797
177,98.7794647017812,98.4116636041299
178,98.8861106327324,98.5013362290125
179,98.9139423755178,98.5482802440551
180,98.9489050140489,98.6466749207175
181,98.9954374444472,98.7372833483843
182,99.015154890064,98.7772448349595
183,99.0923543726269,98.8732078772876
184,99.2196282603114,98.9815549519452
185,99.2975220539292,99.0292960834032
186,99.3522021380771,99.0714963642189
187,99.4037936499166,99.154021357814
188,99.4649473816229,99.2669226286611
189,99.5078291195527,99.3003856682374
190,99.6188076997381,99.4174964005856
191,99.6309396117654,99.445709170483
192,99.6619982948987,99.5008733247323
193,99.7336754101742,99.5816270952735
194,99.753392855791,99.6183459624621
195,99.7776566798458,99.6530835958096
196,99.7776566798458,99.68929790878
197,99.7947797247235,99.7191458570076
198,99.8171138088,99.7469940798783
199,99.8171138088,99.7717859193434
