"year","n","n.var","b","b.var"
1970,0.0212857617278788,0.000256092882426487,0,0
1971,0,0,0,0
1972,0.0124418901314923,8.54879373512343e-05,0,0
1973,0.175734844818712,0.0136230252330515,0.00647733598645015,4.19546228049177e-05
1974,1.11434882573845,0.634645780064062,0,0
1975,0,0,0,0
1976,0,0,0,0
1977,0,0,0,0
1978,0,0,0,0
1979,0.0131082773691504,0.000171824752271008,0,0
1980,0,0,0,0
1981,0,0,0,0
1982,0,0,0,0
1983,0.00598505845147994,3.58197616505968e-05,0,0
1984,0,0,0,0
1985,0.599650904793481,0.311592829166276,0.0201892847401192,0.000407603064358698
1986,0.0220898494244729,0.000219698210442235,0,0
1987,0.109260829809118,0.00339102360451149,0,0
1988,2.13761464721402,4.40947583340515,0.0596493244323633,0.00355781836333753
1989,4.13513582202312,12.7101748012324,0.0852714611232689,0.00437599132313046
1990,2.00342094467128,1.21139379673021,0.0578042726266301,0.00118290491884028
1991,6.866617443171,33.978340834877,0.0665070188412749,0.00297095657441877
1992,44.397446987885,1199.0259850617,1.32320823931943,1.33481687297559
1993,52.8919029671237,721.313060197102,0.780461328412387,0.189721365904392
1994,428.862354121489,176275.228338478,9.27163789954293,84.7531765267909
1995,47.6346297524477,370.23367428826,0.580304766071944,0.0301942605415026
1996,63.3489715253448,1995.60748675801,0.911808756308997,0.501599250230533
1997,19.2681241897684,248.364332553344,0.167996052781881,0.0173503261529885
1998,146.657468514221,7362.65064564137,1.06049316693538,0.351684921554158
1999,58.3465697675132,1560.69200127978,0.514962169639472,0.130972460359313
2000,5.52394414666783,8.32772280429115,0.0507189729693713,0.000384911829146679
2001,4.34802134786481,6.51972080190283,0.0296039260303685,0.000312306723085236
2002,9.4585975652168,24.0129525987746,0.0911623278937958,0.00175575145220019
2003,0.799142763411594,0.105841891564763,0.00743417116898308,8.43434582033593e-06
2004,1.61431200862233,1.12335272652673,0.0137587395379036,2.94494257723787e-05
2005,17.7968976906973,89.2622218996162,0.100438525495729,0.00273160108721881
2006,1.17493230302682,0.156238870606005,0.0196403374862709,4.33872898090931e-05
2007,6.35350696236768,18.4605911324479,0.041181708169121,0.00075627548704124
2008,0.422833916421558,0.0394779685728496,0.00541968768286815,4.24607489480746e-06
2009,9.58292700690872,86.122689075196,0.19365081529408,0.0352967721968599
2010,3.77212994323289,2.06508363599847,0.0298338156570281,0.000116497403719377
2011,4.95519436524458,17.7176742518766,0.0776320021953479,0.00440615572947568
2012,0.578217909661076,0.128389360425815,0.00428717855542194,5.85718096480008e-06
2013,2.21188068940479,0.864582094320043,0.0117596871358658,1.83017368893147e-05
2014,2.36167060564685,4.29894295693627,0.0150592813792811,0.000175994721687665
2015,0,0,0,0
2016,0.493453179293563,0.234873431132464,0.00167552966979978,2.39612724780737e-06
2017,0.221935003491424,0.0102361759442126,0.000913241100229001,1.78290135950972e-07
2018,0.00711342493613076,5.05994165094166e-05,0.000106701374041962,1.13848687146188e-08
2019,0.00848232159399578,3.57212260557791e-05,2.81190514379714e-05,3.55943501094144e-10
2020,0.356520785030914,0.0965011762069614,0.00160695488220872,1.97992597252957e-06
