"year","area.occupied","D75","D95","Gini"
"1970",20.587469047619,6.374,19.998,0.699256441564216
"1971",27.8508333333333,4.636,18.096,0.768265957875858
"1972",20.6538380952381,8.984,15.847,0.712928580505539
"1973",19.106,3.727,14.31,0.788090650759771
"1974",22.4875595238095,7.321,15.361,0.71359876909763
"1975",22.0092166666667,3.847,11.268,0.796364195505685
"1976",40.56255,10.643,21.197,0.672232466757905
"1977",28.796480952381,9.417,21.385,0.677651159334612
"1978",30.394480952381,14.176,28.107,0.602908010603206
"1979",38.3262904761905,8.006,22.544,0.724040342921518
"1980",22.3263952380952,10.18,16.71,0.711229973370187
"1981",23.9466095238095,11.572,22.843,0.665292043366246
"1982",25.7575452380952,2.264,20.101,0.760227276523187
"1983",16.1104095238095,2.383,3.194,0.894245262271226
"1984",20.8140976190476,4.702,18.046,0.786470763253285
"1985",16.0780928571429,2.383,5.363,0.875902013336839
"1986",14.2857261904762,2.882,10.762,0.869133573106138
"1987",22.1183952380952,12.939,31.966,0.627157979616699
"1988",25.1709035714286,4.505,13.808,0.779726361482836
"1989",29.157980952381,5.419,16.85,0.737703602868618
"1990",33.0283714285714,9.099,25.158,0.650106688492808
"1991",25.595498015873,7.251,16.811,0.739468039517235
"1992",15.921194047619,1.249,6.394,0.906070919769344
"1993",19.9585261904762,3.861,12.58,0.834859892191145
"1994",35.7467714285714,8.471,19.839,0.728675529873744
"1995",21.2397095238095,4.258,12.372,0.786030998644235
"1996",27.6340369047619,13.447,24.39,0.58707334106715
"1997",31.357454029304,5.485,21.791,0.745699480236553
"1998",28.4285345238095,11.401,26.759,0.634442539256552
"1999",26.439166017316,6.763,18.23,0.751572919395221
"2000",17.3926217893218,6.29,19.918,0.750182427912167
"2001",15.1600762987013,8.783,15.746,0.715398847171448
"2002",21.8625917748918,2.383,14.696,0.834231860054629
"2003",25.1771311688312,5.736,20.169,0.765543289623275
"2004",34.114978968254,2.116,13.568,0.818109779426861
"2005",20.1399261904762,5.74,16.071,0.762998330542591
"2006",38.5711005411255,7.881,24.151,0.706801127995819
"2007",29.3519964285714,11.611,23.104,0.656460605102277
"2008",26.92505,5.412,16.136,0.750310268565969
"2009",31.5715793650794,4.646,12.855,0.797363327591035
"2010",33.3026001082251,12.236,25.619,0.633758836928467
"2011",32.688948962149,7.856,22.467,0.652253145171466
"2012",39.0993369047619,15.601,31.77,0.594140364229665
"2013",13.5865387445887,7.965,18.757,0.662309723431861
"2014",29.1164291125541,7.857,21.48,0.700526137002911
"2015",17.7837964285714,8.34,22.343,0.659555179889871
"2016",22.8804520923521,3.615,22.056,0.770399214628689
"2017",39.3794285714286,10.104,25.424,0.683887196218827
"2018",22.6654,9.363,18.479,0.336054123727684
"2019",43.6531388888889,12.118,22.569,0.596504936868628
"2020",43.0932023809524,13.164,29.936,0.572321750171269
