"year","area.occupied","D75","D95","Gini"
"1970",0.362,1.086,1.086,0.956587783818356
"1971",0.3435,0.687,0.687,0.972537575951391
"1972",0.3005,0.601,0.601,0.975975375759514
"1973",2.50708333333333,3.925,7.884,0.778855811963198
"1974",5.07569047619048,3.148,3.148,0.836616917568985
"1975",1.9795,3.148,3.148,0.871791584733767
"1976",0.787,3.148,3.148,0.874160537256156
"1979",1.9625,3.925,3.925,0.84310041573393
"1980",1.232,1.437,1.437,0.934438718331337
"1982",0.785,3.925,3.925,0.84310041573393
"1983",1.3285,3.925,3.925,0.831010502298904
"1984",0.521,0.584,0.584,0.964856287358887
"1985",0.524666666666667,3.148,3.148,0.874160537256156
"1986",1.96061904761905,1.288,2.766,0.938566153135725
"1987",0.7085,1,2.023,0.93314707994352
"1988",1.32158333333333,2.797,3.398,0.916625295374821
"1989",1.62941666666667,3.925,6.355,0.805948803742021
"1990",2.23666428571429,3.148,8.096,0.794111515962001
"1991",5.78506190476191,3.148,8.674,0.806326609279441
"1992",0.609,1.478,1.478,0.926857868705469
"1993",5.18535555555556,3.925,8.096,0.771179207792666
"1994",4.8272380952381,3.925,7.266,0.805802620362908
"1995",8.62079166666667,3.148,7.073,0.784749483585142
"1996",8.6985,3.925,7.073,0.778411482692724
"1997",4.62055714285714,3.925,5.736,0.822263750561355
"1998",5.51241666666667,3.925,3.925,0.809530564953406
"1999",5.14891071428571,3.925,3.925,0.832476015639956
"2000",3.73515873015873,4.925,8.073,0.778317247537975
"2001",4.70215,3.925,9.225,0.789314294307107
"2002",4.42446944444444,3.148,10.385,0.773842659356648
"2003",3.5790253968254,7.073,7.884,0.784009289086964
"2004",5.55324166666667,3.925,7.073,0.770447624332254
"2005",8.48329761904762,3.148,7.073,0.802397466167248
"2006",3.85558333333333,3.925,3.925,0.808652107687365
"2007",5.62205,3.148,7.073,0.82831204733056
"2008",3.76026666666667,3.925,5.243,0.805074877587938
"2009",5.02911111111111,3.925,7.073,0.800636077074343
"2010",4.42133766233766,3.148,7.073,0.823953314900489
"2011",6.04228388278388,3.925,8.391,0.787194758343565
"2012",5.57438888888889,3.925,3.925,0.815519004084136
"2013",3.5365,3.925,3.925,0.825538004924494
"2014",4.02227777777778,3.148,8.073,0.787360221465321
"2015",3.50776984126984,3.925,7.073,0.80412572042569
"2016",3.49262987012987,3.148,3.148,0.850171726755572
"2017",3.10066666666667,3.148,3.148,0.817086033644736
"2018",0.355333333333333,0.533,0.533,0.954516363015744
"2019",3.01593650793651,3.925,8.391,0.766511035544619
"2020",4.33966785714286,3.925,7.073,0.782493597785821
