"year","n","n.var","b","b.var"
1970,4.02170698331817,0.328555203866941,1.84908048114051,0.0809682189590176
1971,4.13369870481245,1.57964824577605,1.76124029254112,0.13513611255358
1972,3.86773037940257,0.462229512744803,2.08908814265786,0.115934611787946
1973,7.36699539382962,6.88283812629717,3.61586162844364,1.02075219279214
1974,12.9108370804014,57.6997832875731,5.90593011945932,8.57754439841023
1975,4.08012522334885,0.864866113372991,2.43682201747117,0.229495706814925
1976,2.25350491518293,0.210188830977004,1.18622220412107,0.0650113938903102
1977,4.77958866418154,3.28153802192094,2.81324246424812,1.23958731342068
1978,2.82142568996987,0.313978878986245,1.53463613210061,0.0728403569858197
1979,1.59200811037583,0.10332675207448,0.760023643110791,0.0188358906874416
1980,2.6810528056345,0.621763919541434,1.37425887980629,0.0894517017272549
1981,3.85931811845069,0.54672129185124,1.80872555521137,0.0977926084771183
1982,3.49776901072214,0.422345721495857,1.62858708567212,0.0588560202711777
1983,3.22611317599759,0.694772514278411,1.52163717996826,0.153933490370255
1984,3.95616011307932,0.471806245340949,1.77115166532751,0.116678623013864
1985,3.38486579705579,0.681167654648881,1.32931008480846,0.0678693052508318
1986,4.51503766138356,0.857844248703362,1.87410837442054,0.0953403761013685
1987,1.84507707378939,0.0682297510516696,0.821103311551315,0.0108876577783313
1988,2.49924180261997,0.127009066404178,0.992013423751484,0.0346609838040437
1989,4.39327743874268,1.87019378444022,1.29850377827158,0.109313920869149
1990,1.51409718171643,0.0728320935709708,0.482923297397247,0.0102045058756378
1991,2.84526555391868,0.328169937558267,0.890999979622596,0.0277230618852884
1992,2.08480563995349,0.238155150877324,0.530520297369275,0.0099665443191066
1993,2.75599670665378,0.18538895243824,0.626289896893701,0.017998691670216
1994,3.70879061095451,0.444409879025628,0.625483795242069,0.0179900195038039
1995,4.47338993916028,1.60690453094321,0.51589787548381,0.0091345436962238
1996,4.81625932018625,0.887199807077354,0.910953454710266,0.0495338074410201
1997,7.79674119557703,1.45080958354666,1.59257865151871,0.18980457858225
1998,6.22124628304374,1.01852298576063,0.973492877337497,0.0334313299327127
1999,7.72799225642128,2.00684315625641,1.19453727376913,0.0471957981627877
2000,5.03196811306063,1.07603052208836,0.766459895142824,0.0169963525826813
2001,8.28748755843982,3.11312004117205,1.59478874949187,0.189616872108167
2002,5.51563076263616,0.635815023526978,1.20110797421327,0.0419992837830821
2003,7.16954458472973,1.23742291861493,1.0929389822887,0.0279402576257852
2004,3.77104846592937,0.429196418152517,0.753464212012441,0.0211510081861802
2005,8.34166525728873,1.72097898214261,1.52002539460069,0.0852091689820197
2006,6.41695071753761,1.42017987970983,1.23168478353943,0.0515245481524067
2007,8.46949890898114,4.11739266149411,1.4952542855851,0.13947165411743
2008,5.32796681272006,0.690009811338574,0.972506874527573,0.0280383838856314
2009,15.7307637691559,91.9373817606354,3.08061747300876,3.18443026408217
2010,7.44836456081103,1.77552831008518,1.48114659671113,0.128713069851367
2011,6.73372207749273,2.81219930208852,1.19405861316264,0.109241210270652
2012,6.81913387995462,1.47484740213152,1.11045677359923,0.0537155237848728
2013,7.31014192160981,1.26741736401711,1.33090620513527,0.0953475548490889
2014,5.06526075281248,0.65833253971308,0.923846674559583,0.0344752151623697
2015,5.39078385325875,1.13794146661666,1.08865119932896,0.0553305829912856
2016,9.17138076328203,14.2625256615265,1.84000018109142,0.77276124532753
2017,7.91825291037366,2.75720345644103,1.36486182730032,0.0771870179856348
2018,1.80011807401492,0.242084524205921,0.402482849747763,0.0145179105855173
2019,10.7387222447059,5.83479325148037,1.73108082815334,0.163191809583251
2020,8.44384485408918,7.81116713603439,1.6557932102069,0.418558397631944
