"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0,0
7,0,0,0.000425230333097094,0.00537435137138621,0.00876753507014028,0.000686341798215511
10,0.00069060773480663,0.000612219909391453,0.000141743444365698,0.00463306152705708,0.00100200400801603,0.00183024479524136
13,0,0.000367331945634872,0.000425230333097094,0.00129725722757598,0,0.00137268359643102
16,0.00138121546961326,0.0013468838006612,0.000850460666194189,0.00129725722757598,0,0.00137268359643102
19,0.00276243093922652,0.00404065140198359,0.00184266477675408,0.00741289844329133,0.0030060120240481,0.00183024479524136
22,0.00725138121546961,0.00489775927513163,0.00949681077250177,0.0140845070422535,0.00526052104208417,0.00549073438572409
25,0.0176104972375691,0.0144483898616383,0.0243798724309001,0.0194588584136397,0.0112725450901804,0.0263097689315946
28,0.0321132596685083,0.0309783274152075,0.0566973777462792,0.0691252779836916,0.0370741482965932,0.060398078242965
31,0.055939226519337,0.0601199951022407,0.0912827781715096,0.11934766493699,0.0916833667334669,0.159688858384809
34,0.0991022099447514,0.0903636586261785,0.116371367824238,0.181245366938473,0.143036072144289,0.16769617936399
37,0.119129834254144,0.110689359617975,0.140467753366407,0.176241660489251,0.157064128256513,0.146648364218714
40,0.123618784530387,0.128688624954084,0.123316796598157,0.148628613787991,0.162074148296593,0.139556165637154
43,0.101519337016575,0.133463940247337,0.102197023387668,0.083765752409192,0.122244488977956,0.0853351635781286
46,0.0852900552486188,0.0972205216113628,0.084053862508859,0.0531875463306153,0.0859218436873748,0.0565088080530771
49,0.0642265193370166,0.0721195053263132,0.0588235294117647,0.0363232023721275,0.0601202404809619,0.041638069091741
52,0.0545580110497238,0.0563242316640137,0.0440822111977321,0.0248332097850259,0.0475951903807615,0.0297414779226722
55,0.0466160220994475,0.0449369413493327,0.0409638554216867,0.0231653076352854,0.0275551102204409,0.0265385495309998
58,0.0410911602209945,0.0373454144728787,0.0317505315379164,0.0144551519644181,0.0157815631262525,0.0164722031571723
61,0.0369475138121547,0.0308558834333293,0.0233876683203402,0.00796886582653818,0.00901803607214429,0.0139556165637154
64,0.0234806629834254,0.0246112403575364,0.0165839829907867,0.00407709414381023,0.00501002004008016,0.00869366277739648
67,0.0207182320441989,0.0170197134810824,0.0137491141034727,0.00129725722757598,0.00250501002004008,0.00343170899107756
70,0.0183011049723757,0.0133463940247337,0.00623671155209072,0.00148257968865827,0.00150300601202405,0.00183024479524136
73,0.0141574585635359,0.00734663891269744,0.00481927710843374,0.000741289844329133,0.00100200400801603,0.00137268359643102
76,0.012085635359116,0.00465287131137505,0.00283486888731396,0,0.000751503006012024,0.000686341798215511
79,0.00621546961325967,0.00318354352883556,0.00155917788802268,0.000185322461082283,0.000250501002004008,0.000457561198810341
82,0.00414364640883978,0.00367331945634872,0.000992204110559887,0,0.000250501002004008,0.00022878059940517
85,0.00379834254143646,0.00110199583690462,0.000566973777462792,0,0.000250501002004008,0
88,0.00138121546961326,0.00171421574629607,0.000425230333097094,0,0,0
91,0.00103591160220994,0.000612219909391453,0.000425230333097094,0,0,0
94,0.00103591160220994,0.000857107873148035,0.000283486888731396,0.000185322461082283,0,0
97,0.00103591160220994,0.000857107873148035,0.000141743444365698,0,0,0
100,0,0.000244887963756581,0.000141743444365698,0,0,0
103,0.00069060773480663,0.000489775927513163,0.000141743444365698,0.000185322461082283,0,0
106,0.00103591160220994,0.000367331945634872,0.000141743444365698,0,0,0
109,0.00069060773480663,0.000244887963756581,0,0,0,0
112,0.000345303867403315,0.000244887963756581,0,0,0,0
115,0,0.000367331945634872,0,0,0,0.00022878059940517
118,0,0.000244887963756581,0,0,0,0
121,0,0,0,0,0,0
124,0,0,0,0,0,0
127,0,0,0,0,0,0
130,0,0,0,0,0,0
