"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0,0.0034938612116043
-0.6,0,0.0034938612116043
-0.5,0.0469945509457686,0.0192615768474857
-0.4,0.0934803652101215,0.0524025840348102
-0.3,0.0934803652101215,0.0681702996706916
-0.2,0.150458873528672,0.114075902093694
-0.1,0.171285281424124,0.140341203782152
0,0.254760491899738,0.235135259299193
0.1,0.321828944399698,0.348846661877173
0.2,0.688882460041073,0.490738322135924
0.3,0.945164215933989,0.648744535618518
0.4,1.14992013152292,0.826995111472107
0.5,1.34595333276174,1.01918988935648
0.6,1.67812658968355,1.32111903719344
0.7,2.46412854771386,1.79321880994678
0.8,3.26601828164691,2.38503996844288
0.9,3.95475659962825,2.84209972069107
1,4.69613816169597,3.32582707033015
1.1,6.05225108711336,4.22364634275531
1.2,6.69384374724177,4.75569416972737
1.3,8.71621407819245,5.89034204512524
1.4,9.43381154429518,6.63939203827615
1.5,10.6327364432342,7.48046267320736
1.6,12.0008244648691,8.33062230888492
1.7,12.8552003805321,8.99695370483036
1.8,13.8665752623949,9.68431268412709
1.9,14.4048347207637,10.3311431781772
2,15.697672411092,11.3193575684796
2.1,16.6398406827655,12.0460254286504
2.2,17.9920365880856,13.1462318167769
2.3,19.3446314580352,14.327086210392
2.4,20.7147171796031,15.2577923648369
2.5,22.4026956469079,16.4936279474661
2.6,23.5374926216475,17.5432917574489
2.7,24.6097134704756,18.4682299293134
2.8,25.5887994710898,19.4694205870442
2.9,26.6790602336748,20.4659828544784
3,27.9257200771227,21.5096458086014
3.1,29.2846587117979,22.5302605381491
3.2,29.9433302376784,23.4320874685837
3.3,31.1730046856455,24.4488510527318
3.4,31.7920948322048,25.1179803979152
3.5,33.1740215514424,26.2943487747333
3.6,34.2106764068992,27.1175106167149
3.7,35.8055068533438,28.4232330019353
3.8,36.8911793965133,29.4431036147347
3.9,37.8342726302067,30.2118257316841
4,39.2086455181836,31.1715827087299
4.1,40.0709485483179,31.9858721555706
4.2,41.3253858047227,33.0562217781865
4.3,42.07896291557,33.9357377899823
4.4,42.8718120756668,34.7662077799037
4.5,44.1572246330021,36.0054343659795
4.6,45.0518782613189,36.6955299095783
4.7,46.1517054941905,37.6821121887391
4.8,46.7734981529602,38.3656881425965
4.9,47.3901711946439,39.3401063659328
5,48.8076119186585,40.4943322776387
5.1,49.5523052656764,41.3822037020963
5.2,51.2082639572867,42.8757111268914
5.3,52.1133961985532,43.7935338956661
5.4,53.2030514736415,44.9259717948365
5.5,54.3265914884968,46.2049876411403
5.6,55.4554391208486,47.1468142762377
5.7,56.5153541441464,48.4900274675477
