"year","area.occupied","D75","D95","Gini"
"1970",12.0404380952381,9.136,14.927,0.705840643201217
"1971",10.3349333333333,2.44,13.822,0.845960539151005
"1972",14.2275357142857,16.03,28.577,0.587644154757203
"1973",12.8065833333333,14.014,26.475,0.604788966314109
"1974",17.4949333333333,11.267,25.276,0.616699761790331
"1975",16.8725,12.162,28.384,0.628249407373384
"1976",16.79875,11.552,28.706,0.652242465582387
"1977",19.1824666666667,24.033,33.264,0.364788808851654
"1978",18.3773119047619,14.814,28.681,0.594349090525513
"1979",16.6456642857143,16.515,30.427,0.559041524588302
"1980",15.0223595238095,15.962,31.259,0.536635000267164
"1981",12.92185,10.231,19.8,0.717899868012013
"1982",17.7998595238095,18.959,32.102,0.428766386374943
"1983",11.8515,13.582,24.769,0.570352390798238
"1984",7.38447619047619,9.593,16.518,0.733088460624338
"1985",9.53663571428571,10.322,18.832,0.691750816034728
"1986",12.790269047619,16.081,27.779,0.495202206462429
"1987",8.24884047619048,7.88,17.812,0.729775721728489
"1988",7.98666666666667,11.735,22.268,0.625944731457663
"1989",6.1663,11.107,17.04,0.695698609275292
"1990",6.1618619047619,13.183,17.966,0.592298835257755
"1991",10.540623015873,9.889,21.881,0.698493697104502
"1992",6.4810630952381,12.902,21.342,0.633339083663963
"1993",6.40508333333333,5.653,12.898,0.745460032060714
"1994",9.97418452380952,9.178,20.639,0.696540985405505
"1995",8.15283214285714,7.501,16.681,0.737780155189077
"1996",11.5121916666667,11.051,20.714,0.676527511145837
"1997",10.8178142857143,8.433,22.446,0.690420679305513
"1998",9.21032738095238,11.685,21.746,0.661885585421752
"1999",7.92560909090909,9.382,14.765,0.762469922417229
"2000",7.43175634920635,6.36,14.666,0.771389775220295
"2001",7.99585238095238,9.306,16.143,0.74649793896775
"2002",7.44416071428571,8.446,15.532,0.773086743198681
"2003",8.04895753968254,10.907,18.484,0.713387820150611
"2004",5.17539047619048,5.757,10.155,0.802908853486523
"2005",7.51857976190476,9.153,15.338,0.726236093125217
"2006",7.56473647186147,2.752,15.407,0.831065535303606
"2007",6.95239880952381,8.388,18.168,0.745509427851023
"2008",7.79373333333333,12.793,18.219,0.671153123407719
"2009",10.8313361111111,8.442,19.675,0.741003878265505
"2010",7.97104318181818,6.23,20.256,0.791792073615286
"2011",6.60345561660562,6.381,16.533,0.801867551409131
"2012",7.00253333333333,6.714,12.796,0.763440673006315
"2013",5.82721666666667,5.097,15.588,0.783402576583377
"2014",7.14427738095238,5.515,11.043,0.806710058884214
"2015",7.11603333333333,11.071,18.899,0.684750362589325
"2016",8.35982445887446,7.151,17.183,0.718919119302863
"2017",7.58266904761905,8.8,15.521,0.775222361896449
"2018",5.95620476190476,3.846,7.629,0.671999088330194
"2019",6.32211428571429,6.011,13.609,0.727375173145776
"2020",7.39975595238095,5.288,18.45,0.764830734234902
