"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0.0147725388200135,0.00892554380600702
-0.6,0.0147725388200135,0.00892554380600702
-0.5,0.023033342528165,0.0139167079023261
-0.4,0.0770282381329274,0.0670048223983067
-0.3,0.0945000152461337,0.0775612415685473
-0.2,0.13245953099804,0.130166254630639
-0.1,0.211243253229831,0.177767250813331
0,0.331102315101445,0.290725720026386
0.1,0.400344749960165,0.339573793189654
0.2,0.512598317945683,0.417208173214303
0.3,0.742492112472049,0.575631577466396
0.4,0.905202764051206,0.689597001030091
0.5,1.17182117449863,0.897420791096167
0.6,1.54325657247508,1.16910399092021
0.7,2.23403728618591,1.60840084493008
0.8,2.9585063948105,2.20173968124544
0.9,3.45291085394545,2.67651915910275
1,4.08334557774751,3.19569131666987
1.1,5.22848926356552,4.14729192677622
1.2,6.05676733794638,4.77856383123708
1.3,7.49134757602209,5.92345897618655
1.4,8.39750465690344,6.6282381807602
1.5,9.34673924885269,7.43731056259724
1.6,10.3021993154963,8.27260254737581
1.7,11.314486585769,8.96234621895747
1.8,12.1276887637279,9.60181323472132
1.9,12.8192254656301,10.2219967406001
2,14.0715537970847,11.1844972928065
2.1,14.9722310712483,11.9450575864123
2.2,16.3189493132931,13.123925986248
2.3,17.5995758638349,14.230918443903
2.4,18.7925187862003,15.3120682220428
2.5,20.4144548289903,16.5244585332657
2.6,21.9019301931507,17.7006432751328
2.7,22.9886386395763,18.7181077681235
2.8,23.9164287843124,19.6238062275526
2.9,24.8280983857798,20.4230658665294
3,26.070290617103,21.4630142973975
3.1,27.2496489634549,22.5338333250254
3.2,28.1727691288047,23.4640761443216
3.3,29.1526351741455,24.4381938613262
3.4,29.8529431905593,25.0616190397101
3.5,30.8493594316963,26.147816816409
3.6,31.6650000915346,27.0024388769098
3.7,32.8708609941274,28.1572406954425
3.8,33.8884233456696,29.0708756587821
3.9,34.8379677229231,29.8505178020494
4,35.7464959402226,30.724866487433
4.1,36.7045936762873,31.5506183250296
4.2,37.6533543262306,32.624101984327
4.3,38.421885045136,33.4675820187965
4.4,39.277959519937,34.2335068501563
4.5,40.6806274443376,35.4795021919006
4.6,41.4502884050229,36.1795057004148
4.7,42.223172495193,37.1129905940589
4.8,42.9362141024116,37.7808579617844
4.9,43.9063113178276,38.7715704103027
5,45.0065765090593,39.8100812304906
5.1,45.8170308541068,40.6799014994052
5.2,47.1691711499657,42.2068662272769
5.3,48.0976230200263,43.2320842075519
5.4,49.3673744214233,44.3598232672337
5.5,50.7425839666722,45.6579581295182
5.6,51.8251744176183,46.5841871711764
5.7,53.158656406046,48.0289886985718
