"year","n","n.var","b","b.var"
1970,0.47054092114402,0.0284059163024382,0,0
1971,0.932244962652553,0.0669197341595628,0.00709171130476495,5.02911289744163e-05
1972,0.252968402653216,0.0105750201981028,0,0
1973,0.00335202137298795,4.49386060107866e-07,0,0
1974,1.58151862618286,0.385151989849114,0.0201694064415508,0.000226217736110893
1975,0.147155544107315,0.00292233807789678,0,0
1976,0.0966368329824468,0.00387426692934612,0,0
1977,0.0233598046269994,0.000316336171279623,0,0
1978,0.106062912962086,0.00334687983016005,0.0021066063174114,4.43745524899713e-06
1979,0.124121399624814,0.00394069430541158,0,0
1980,0.074605646134324,0.000731749156478018,0,0
1981,0.199885560083652,0.020311999658592,0,0
1982,2.02409486125904,0.722934447436147,0.0122855711869687,6.73832230754898e-05
1983,0.623782622481031,0.205757715586275,0,0
1984,0.629944519331157,0.139615993992065,0,0
1985,0.469193464605998,0.0337540871156288,0,0
1986,0.295151346301422,0.0163375435793931,0.00301451807685187,9.08676428487366e-06
1987,1.21792660234215,0.189246509755469,0.0104335308735742,5.47709760094848e-05
1988,1.23184550275376,0.23960144773205,0,0
1989,2.61887241523297,0.520886445734605,0.0165800750264928,0.000181163942632006
1990,2.62954368588301,0.344264020315706,0.0255829528905422,0.000219834800811157
1991,1.21314232568316,0.103904305525659,0,0
1992,0.705381167185061,0.0320931007287577,0,0
1993,2.05497075092451,0.191571316471257,0.00785259413551132,3.08467859701767e-05
1994,1.38454214749369,0.187643644334547,0.00839717589849964,7.05109580802885e-05
1995,1.4987747862644,0.209158425096118,0.0191668768926313,4.17743894920779e-05
1996,3.89154988372639,1.55280694959306,0.043611621039772,0.000197492437288033
1997,2.79073333695614,0.867269822746227,0.0348952634676657,0.000181959538078832
1998,2.96550666921554,0.592626007970216,0.0434935038795916,0.00018026808128137
1999,1.52354426119311,0.377522959451079,0.0122108145200997,1.8240610300684e-05
2000,0.974109615376845,0.07068402829887,0.00871229526278355,6.16871078546569e-06
2001,0.362959728737965,0.0342582938983034,0.00644021147112781,1.89997820390004e-05
2002,0.688474553093816,0.0346852828302804,0.00578574723473574,2.85005082832691e-06
2003,1.23283089530793,0.181848284659233,0.0764201869838137,0.00435493897304452
2004,1.89089219965867,0.331477341973302,0.0195362588350432,3.65192909410681e-05
2005,1.32196615977099,0.0965775735350669,0.0139468516915104,1.3145371271757e-05
2006,1.13890191977025,0.169076714019249,0.0104914576160242,1.97317465183549e-05
2007,1.31178814247143,0.145669403489115,0.0154090768825802,2.12774559772952e-05
2008,2.16119524461504,1.02715210841681,0.0126784542808341,2.47021649263616e-05
2009,0.307576188543438,0.010300113105254,0.00387942034271334,2.19454401114846e-06
2010,0.706197350197319,0.0284789077417131,0.0067398669844018,3.07137594234428e-06
2011,0.885043382540031,0.0447111129507575,0.00923672885617811,4.3897198529288e-06
2012,0.290761087226898,0.00801839983050473,0.00295629156624015,9.32953598869288e-07
2013,0.270267058268957,0.0103413005229666,0.00306196462798693,1.41863109812153e-06
2014,0.10606736068628,0.00131663480398043,0.000912261695037902,2.03260093060631e-07
2015,0.333068827368858,0.0093784744963211,0.00247809047248724,8.74675290523491e-07
2016,0.42571661698559,0.025347159211448,0.0039070577029513,2.57839635045037e-06
2017,0.472947574630719,0.0232727175404199,0.00460577463628926,3.20753536943224e-06
2018,0.0061150518840356,8.87406484616731e-06,8.23180061312484e-05,2.92586030004171e-09
2019,1.1195062265569,0.401820959230043,0.0116803396951534,4.39662408420639e-05
2020,1.04312330973073,0.116583588342919,0.0130766678288979,3.79359752260023e-05
