"year","area.occupied","D75","D95","Gini"
"1970",1.3775,2.264,2.264,0.905810501290653
"1971",0.437,0.383,0.383,0.976156381521493
"1973",0.754666666666667,2.264,2.264,0.909497921330349
"1974",1.468,1.154,3.27,0.892926566026209
"1976",0.308,0.924,0.924,0.963063639270867
"1977",0.300166666666667,0.345,0.345,0.979697102682712
"1978",0.833666666666667,1.086,2.01,0.932154424647175
"1979",3.32433333333333,3.594,5.945,0.86672149012894
"1980",0.1725,0.345,0.345,0.986208826351135
"1981",2.60784523809524,5.412,7.099,0.788183163281373
"1982",0.502,1.004,1.004,0.959865685960985
"1983",1.72133333333333,1.086,1.577,0.947295496113032
"1985",0.6402,1.023,1.023,0.946290582205827
"1986",1.27,3.639,5.755,0.826241063815986
"1987",1.07741666666667,1.577,2.6,0.932878448414613
"1988",0.913333333333333,1.504,1.995,0.939147037399065
"1989",0.331666666666667,0.345,0.345,0.968432249825048
"1991",0.448,1.344,1.344,0.946274384393988
"1993",0.308,0.924,0.924,0.963063639270867
"1995",9.80770595238095,5.634,15.402,0.797561127074346
"1996",7.32629166666667,10.492,18.279,0.693637552311385
"1997",5.5041,3.27,9.535,0.849687020730732
"1998",5.69691071428571,3.712,10.332,0.858009374319249
"1999",10.133869047619,9.543,17.074,0.66425038062433
"2000",8.42725,8.757,12.995,0.733292937171911
"2001",6.50135,6.225,14.142,0.788444473509204
"2002",6.34299603174603,8.517,15.978,0.741210018479111
"2003",5.76730317460317,5.604,11.516,0.812531424371367
"2004",5.89633253968254,6.669,16.218,0.723515224765573
"2005",7.08929761904762,8.573,14.96,0.739780343671079
"2006",7.64766666666667,2.287,11.642,0.863626654705916
"2007",8.58167380952381,7.307,13.285,0.760633221970187
"2008",3.05266666666667,3.164,9.025,0.856052790911565
"2009",5.99825912698413,3.291,12.46,0.813061408930389
"2010",4.04354166666667,4.379,9.575,0.854659953573938
"2011",7.45961996336996,13.4,23.304,0.616872746429671
"2012",5.13229444444444,2.651,8.207,0.865829397323574
"2013",5.63475,5.836,9.047,0.8035112082223
"2014",9.44862222222222,4.961,15.273,0.799759559564953
"2015",8.26585277777778,9.766,16.488,0.682106543920747
"2016",6.2979538961039,13.211,22.385,0.630664320238137
"2017",7.75873571428571,12.24,18.195,0.671352925326277
"2018",4.3317119047619,3.083,10.74,0.676354663281799
"2019",7.97683174603175,2.87,12.834,0.870046375936691
"2020",5.54254880952381,8.068,12.298,0.750639817200535
