"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0,0.00681214258524774
-0.6,0,0.00681214258524774
-0.5,0,0.0174904435801335
-0.4,0,0.0648508840981988
-0.3,0,0.0703933289031595
-0.2,0,0.122968803394078
-0.1,0.0633691789009368,0.154819773433838
0,0.134387045436571,0.286137909703342
0.1,0.19029247906358,0.400820151797648
0.2,0.388851881653574,0.520842257702756
0.3,0.478297933423064,0.627408777046941
0.4,0.549315799958698,0.753407022279715
0.5,0.782946564707149,1.0210064952083
0.6,1.18100146759823,1.38559630657788
0.7,1.64920947422444,1.85898773676971
0.8,2.28892623242762,2.50321890546811
0.9,2.89486874122033,2.90207097475536
1,3.43851970634419,3.44552935902097
1.1,4.48630253646808,4.36997875175238
1.2,5.10318878928987,5.03751407171638
1.3,5.9228099273822,5.91478921570025
1.4,6.5936226676652,6.59060058253983
1.5,7.03715181469691,7.41355854306822
1.6,7.92603330074749,8.33245099610139
1.7,8.53273517648618,9.03740687529823
1.8,8.96442631397837,9.62820768042775
1.9,9.70155900740006,10.2589570892144
2,10.7687728632732,11.1437003338084
2.1,11.7266609934202,11.8456474342132
2.2,12.9193922100808,12.9695094020445
2.3,14.4292314487349,14.2891687291608
2.4,15.1629468602496,15.2697086177996
2.5,15.8615934887341,16.4026065165824
2.6,16.7087129138392,17.3980388565554
2.7,17.7928943506351,18.2877419048087
2.8,18.5955891109497,19.2064786595643
2.9,20.2401928284297,20.2014102720864
3,21.2424402702039,21.2316179630702
3.1,22.5298047257959,22.318239007631
3.2,23.6135629968568,23.1619626934765
3.3,24.0637466719758,24.2222643787768
3.4,24.8410345036879,25.0281774618201
3.5,25.9412403782722,26.2651316607556
3.6,26.74204740549,27.2399561060282
3.7,28.2271267960544,28.4053391180285
3.8,29.3084730790408,29.4248858080636
3.9,30.1286828187851,30.1875131682379
4,30.9402292098517,31.203531887713
4.1,31.5564967864429,32.0058270809071
4.2,32.7238807089765,33.0444314412908
4.3,33.2922014123879,33.8393364486916
4.4,33.8570920011571,34.5807847385285
4.5,34.8613787784394,35.7036236899405
4.6,35.5133851452325,36.3669976740892
4.7,36.8044466294972,37.3264758478779
4.8,37.4290071434853,38.1394524576762
4.9,38.5510149545594,39.0841391093391
5,40.169271431053,40.2604885933306
5.1,41.4034165263575,41.0635303029229
5.2,42.5944761534423,42.4573712272387
5.3,43.7317731620624,43.4639676977885
5.4,44.9293423199074,44.5197757573828
5.5,46.5535902998343,45.7873326264346
5.6,47.333877565658,46.6179712578047
5.7,48.3983069009828,47.904341326688
5.8,49.1506543117616,48.8292270788314
5.9,49.9709427520863,49.9117071525189
