"year","area.occupied","D75","D95","Gini"
"1970",1.51325,0.955,0.955,0.961145443194245
"1971",1.5325,1.616,1.616,0.925677306100054
"1972",1.22558571428571,1.318,1.318,0.930573908054569
"1973",1.87295,1.318,1.318,0.94391216305257
"1974",1.52324047619048,1.318,2.767,0.920415252712534
"1975",2.2721,2.122,7.496,0.866530149234435
"1976",0.476,1.616,1.616,0.935399574928382
"1977",0.606285714285714,2.122,2.122,0.915174288455389
"1978",0.581583333333333,1.449,1.449,0.932157321019663
"1979",0.77925,0.417,0.417,0.95640403231441
"1980",0.659666666666667,0.584,1.539,0.956471346825272
"1981",1.1627619047619,1.616,1.616,0.935252515144323
"1982",1.42691666666667,0.955,2.424,0.94464347050258
"1983",1.331,1.449,1.449,0.940342897239688
"1984",1.47798333333333,0.491,2.607,0.964497464245533
"1985",1.29325,1.449,2.407,0.928192447667589
"1986",0.424416666666667,2.122,2.122,0.908646293110482
"1987",4.18200238095238,1.449,10.016,0.88301326149811
"1988",1.2453,0.658,0.658,0.97337327189378
"1989",1.65013333333333,1.616,3.065,0.902922278623579
"1990",2.09453650793651,2.122,9.195,0.856441068560759
"1991",2.55952380952381,1.449,1.449,0.915678391893459
"1992",4.08750595238095,6.859,8.966,0.779815013250409
"1993",4.62773968253968,1.976,8.472,0.853426272064132
"1994",7.7860130952381,2.934,10.962,0.843139833645601
"1995",9.20576904761905,3.148,3.806,0.846743948689342
"1996",4.18370833333333,2.115,5.373,0.911622094167075
"1997",7.29685815018315,2.934,4.383,0.878182111532754
"1998",5.53560595238095,1.318,2.755,0.922332956663546
"1999",9.52051374458875,2.129,8.161,0.882545087139351
"2000",7.56323924963925,1.318,4.466,0.877659510291232
"2001",7.95988755411255,1.318,3.425,0.914064486438838
"2002",7.49493354978355,1.318,4.38,0.91160056017338
"2003",10.6368838744589,2.767,5.041,0.888669662112331
"2004",7.84705396825397,1.318,5.041,0.889707382170533
"2005",8.31919325396825,1.318,5.901,0.886693198782777
"2006",7.61175,1.318,3.078,0.917382725952109
"2007",13.5244214285714,2.767,4.38,0.892566414822287
"2008",10.7978666666667,1.449,4.383,0.895941194916871
"2009",11.2044007936508,1.318,2.767,0.916552724607381
"2010",16.7923718614719,5.243,7.347,0.828433024582375
"2011",11.65020995116,1.318,9.049,0.837701988678759
"2012",11.7358626984127,5.243,11.088,0.754274015584553
"2013",12.914362012987,1.616,6.505,0.883257990736611
"2014",11.5351784992785,3.925,7.517,0.786950322225179
"2015",13.5465361111111,3.148,5.124,0.835301890986432
"2016",8.76734494949495,1.318,7.338,0.892591480767564
"2017",13.516019047619,1.318,1.318,0.909306444576775
"2018",0.194666666666667,0.584,0.584,0.950164270171097
"2019",10.0771095238095,1.449,4.862,0.900682799105243
"2020",10.4726404761905,6.198,11.348,0.750100416437859
