"salinity","cum.catch","cum"
30,0,0
30.01,0,0
30.02,0,0
30.03,0,0
30.04,0,0
30.05,0,0
30.06,0,0
30.07,0,0
30.08,0,0
30.09,0,0.011281850116047
30.1,0,0.011281850116047
30.11,0,0.011281850116047
30.12,0,0.011281850116047
30.13,0,0.011281850116047
30.14,0,0.011281850116047
30.15,0,0.011281850116047
30.16,0,0.011281850116047
30.17,0,0.011281850116047
30.18,0,0.011281850116047
30.19,0,0.011281850116047
30.2,0,0.011281850116047
30.21,0,0.011281850116047
30.22,0,0.011281850116047
30.23,0,0.011281850116047
30.24,0,0.011281850116047
30.25,0,0.011281850116047
30.26,0,0.011281850116047
30.27,0,0.011281850116047
30.28,0,0.011281850116047
30.29,0,0.011281850116047
30.3,0,0.011281850116047
30.31,0,0.011281850116047
30.32,0,0.011281850116047
30.33,0,0.011281850116047
30.34,0,0.011281850116047
30.35,0,0.011281850116047
30.36,0.0200773384395212,0.0223839438948883
30.37,0.0200773384395212,0.0223839438948883
30.38,0.0200773384395212,0.0223839438948883
30.39,0.0200773384395212,0.0223839438948883
30.4,0.0200773384395212,0.0223839438948883
30.41,0.0200773384395212,0.0223839438948883
30.42,0.0200773384395212,0.0223839438948883
30.43,0.0200773384395212,0.0223839438948883
30.44,0.0200773384395212,0.0223839438948883
30.45,0.0200773384395212,0.0223839438948883
30.46,0.0200773384395212,0.0291961384199419
30.47,0.0200773384395212,0.0291961384199419
30.48,0.0200773384395212,0.0291961384199419
30.49,0.0200773384395212,0.0291961384199419
30.5,0.0200773384395212,0.0291961384199419
30.51,0.0200773384395212,0.0291961384199419
30.52,0.0200773384395212,0.0291961384199419
30.53,0.0200773384395212,0.0291961384199419
30.54,0.0200773384395212,0.0291961384199419
30.55,0.0200773384395212,0.0291961384199419
30.56,0.0200773384395212,0.0541908291171021
30.57,0.0200773384395212,0.0541908291171021
30.58,0.0200773384395212,0.0541908291171021
30.59,0.0502648481668954,0.0708835080273345
30.6,0.0502648481668954,0.0708835080273345
30.61,0.0502648481668954,0.0765543924748923
30.62,0.0502648481668954,0.0765543924748923
30.63,0.0502648481668954,0.0765543924748923
30.64,0.0502648481668954,0.0765543924748923
30.65,0.0502648481668954,0.0765543924748923
30.66,0.0502648481668954,0.086434876860071
30.67,0.0502648481668954,0.086434876860071
30.68,0.0502648481668954,0.086434876860071
30.69,0.0502648481668954,0.086434876860071
30.7,0.0566019032352678,0.0899390554573827
30.71,0.0566019032352678,0.0899390554573827
30.72,0.0566019032352678,0.0899390554573827
30.73,0.0566019032352678,0.0899390554573827
30.74,0.0566019032352678,0.0899390554573827
30.75,0.0566019032352678,0.0899390554573827
30.76,0.0566019032352678,0.0899390554573827
30.77,0.0566019032352678,0.0899390554573827
30.78,0.0566019032352678,0.0899390554573827
30.79,0.0566019032352678,0.142089792810961
30.8,0.0566019032352678,0.142089792810961
30.81,0.0566019032352678,0.142089792810961
30.82,0.0750461196968634,0.152288824990984
30.83,0.0750461196968634,0.152288824990984
30.84,0.0750461196968634,0.152288824990984
30.85,0.0750461196968634,0.1598928033823
30.86,0.0750461196968634,0.1598928033823
30.87,0.0750461196968634,0.163338133178741
30.88,0.0750461196968634,0.163338133178741
30.89,0.0750461196968634,0.163338133178741
30.9,0.0750461196968634,0.163338133178741
30.91,0.0750461196968634,0.181420764719066
30.92,0.0750461196968634,0.181420764719066
30.93,0.0750461196968634,0.189024743110383
30.94,0.0849274106533484,0.194488765106394
30.95,0.0849274106533484,0.194488765106394
30.96,0.0849274106533484,0.208591077751453
30.97,0.0849274106533484,0.208591077751453
30.98,0.0849274106533484,0.25058772200931
30.99,0.0849274106533484,0.261287503985834
31,0.0849274106533484,0.273784849334414
31.01,0.0849274106533484,0.283665333719593
31.02,0.0939444111475821,0.288651432120653
31.03,0.134888559314532,0.311292170782978
31.04,0.134888559314532,0.311292170782978
31.05,0.134888559314532,0.338933274222332
31.06,0.151013381371459,0.376728470757407
31.07,0.157350436439831,0.380232649354718
31.08,0.203738324533199,0.405883593346439
31.09,0.203738324533199,0.405883593346439
31.1,0.235311647539066,0.423342580451561
31.11,0.235311647539066,0.430154774976615
31.12,0.235311647539066,0.430154774976615
31.13,0.250588303955799,0.466243356286434
31.14,0.310681000811791,0.50967163137275
31.15,0.329125217273386,0.519870663552773
31.16,0.35674263977816,0.53514217055563
31.17,0.397686787945109,0.564787699818586
31.18,0.421854671244032,0.587011146983826
31.19,0.458743104167223,0.626467663000456
31.2,0.458743104167223,0.626467663000456
31.21,0.472036407470954,0.633818413218328
31.22,0.472036407470954,0.647123592106136
31.23,0.516695714639819,0.671818688907954
31.24,0.516695714639819,0.68073517388839
31.25,0.516695714639819,0.68073517388839
31.26,0.516695714639819,0.690621772434699
31.27,0.566753612233344,0.72900189038449
31.28,0.566753612233344,0.734672774832048
31.29,0.566753612233344,0.776669419089905
31.3,0.626196156264,0.809539149321787
31.31,0.680613619384553,0.847198491049342
31.32,0.717890983015757,0.88563032461202
31.33,0.8098076286833,0.949831869746358
31.34,0.8098076286833,0.955374356810198
31.35,0.869000775466143,0.988106178741049
31.36,0.874573513969017,1.00368506129887
31.37,0.938062313347825,1.04817951021591
31.38,1.01285200230306,1.10735439968036
31.39,1.01285200230306,1.12996901419968
31.4,1.08535565219983,1.23281142772822
31.41,1.10379986866143,1.2684450305311
31.42,1.10379986866143,1.33925757723382
31.43,1.17383835576213,1.38410066920548
31.44,1.23658418476845,1.44552506045214
31.45,1.23658418476845,1.45327705249414
31.46,1.3026225432847,1.50024416698665
31.47,1.41578930873543,1.57606078401859
31.48,1.43423352519702,1.60774069849468
31.49,1.46111682853033,1.62260626225407
31.5,1.6262737059662,1.71393246801769
31.51,1.69975129511521,1.76584495689259
31.52,1.76871393408828,1.80397897985692
31.53,1.79813205944893,1.86559724096273
31.54,1.87001651617872,1.92249511491989
31.55,1.89074843025191,1.98716204961887
31.56,1.9115946002071,1.99868928140158
31.57,1.93961309101322,2.07167249426345
31.58,2.0885714329199,2.17009112693722
31.59,2.12742580414828,2.19157628914608
31.6,2.18548032349627,2.22367848835085
31.61,2.22108393059797,2.25483013930536
31.62,2.27684448668922,2.2964349677375
31.63,2.34034449665861,2.34843718192698
31.64,2.47749578314601,2.42994812102414
31.65,2.71728478699016,2.59950450892555
31.66,2.76487300683744,2.66639460356253
31.67,2.92085873048022,2.85159422556765
31.68,3.01572244076872,2.92678770767782
31.69,3.13218391921178,3.03809279956074
31.7,3.16828954577352,3.0580579982966
31.71,3.22670010119253,3.15044704906989
31.72,3.26696055690427,3.1795219232941
31.73,3.44084234520054,3.3156845464035
31.74,3.61581730429043,3.4931305737153
31.75,3.72328214837815,3.56896492181451
31.76,3.84028385722321,3.70665477745514
31.77,4.00024998272007,3.8321846520273
31.78,4.16927773886801,4.04766236421555
31.79,4.29186379608783,4.15347816378045
31.8,4.37254466574611,4.24371584505766
31.81,4.431476375414,4.28330789164599
31.82,4.63530831605697,4.50803362920193
31.83,4.7717888099468,4.67844549014804
31.84,4.9443367194564,4.81119379430096
31.85,5.1615515252719,4.95888675722497
31.86,5.30764886303648,5.13030796427086
31.87,5.49575541650033,5.32267980298887
