"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0,0
7,0,0.00432900432900433,0,0,0,0
10,0,0.00865800865800866,0.0254777070063694,0.00589390962671906,0.00332225913621262,0
13,0.00465116279069767,0.012987012987013,0.0318471337579618,0.0216110019646365,0.0132890365448505,0.0247191011235955
16,0.00465116279069767,0.0216450216450216,0.0573248407643312,0.0451866404715128,0.0232558139534884,0.0247191011235955
19,0.00465116279069767,0.0173160173160173,0.0318471337579618,0.037328094302554,0.0166112956810631,0.0471910112359551
22,0.0418604651162791,0.0216450216450216,0.0573248407643312,0.100196463654224,0.0631229235880399,0.0629213483146067
25,0.0232558139534884,0.0649350649350649,0.0509554140127389,0.0844793713163065,0.0930232558139535,0.112359550561798
28,0.0418604651162791,0.0303030303030303,0.10828025477707,0.0805500982318271,0.0863787375415282,0.0651685393258427
31,0.0465116279069767,0.0952380952380952,0.0445859872611465,0.0766208251473477,0.0863787375415282,0.0696629213483146
34,0.0418604651162791,0.0346320346320346,0.0382165605095541,0.0805500982318271,0.053156146179402,0.0808988764044944
37,0.0465116279069767,0.038961038961039,0.0445859872611465,0.0589390962671906,0.0465116279069767,0.0876404494382022
40,0.0372093023255814,0.025974025974026,0.0318471337579618,0.0510805500982318,0.0631229235880399,0.0629213483146067
43,0.0232558139534884,0.025974025974026,0.0318471337579618,0.0530451866404715,0.0664451827242525,0.0539325842696629
46,0.027906976744186,0.025974025974026,0.0318471337579618,0.0667976424361493,0.079734219269103,0.0651685393258427
49,0.027906976744186,0.0303030303030303,0.0191082802547771,0.037328094302554,0.0431893687707641,0.0404494382022472
52,0.013953488372093,0.038961038961039,0.0382165605095541,0.0432220039292731,0.0664451827242525,0.0404494382022472
55,0.0372093023255814,0.0432900432900433,0.0382165605095541,0.0451866404715128,0.053156146179402,0.0382022471910112
58,0.00930232558139535,0.038961038961039,0.0254777070063694,0.0275049115913556,0.0465116279069767,0.0269662921348315
61,0.0651162790697674,0.038961038961039,0.0382165605095541,0.0196463654223969,0.0299003322259136,0.0269662921348315
64,0.0418604651162791,0.0346320346320346,0.0254777070063694,0.00982318271119843,0.026578073089701,0.0247191011235955
67,0.0465116279069767,0.0346320346320346,0.0318471337579618,0.0157170923379175,0.026578073089701,0.0202247191011236
70,0.0697674418604651,0.0346320346320346,0.0445859872611465,0.00785854616895874,0.00664451827242525,0.0112359550561798
73,0.0511627906976744,0.0216450216450216,0.0445859872611465,0.00982318271119843,0.00664451827242525,0.00898876404494382
76,0.0837209302325581,0.0346320346320346,0.0318471337579618,0.00982318271119843,0,0
79,0.0232558139534884,0.0476190476190476,0.00636942675159236,0.00392927308447937,0,0.00224719101123596
82,0.0418604651162791,0.025974025974026,0.0191082802547771,0.00392927308447937,0,0
85,0.0232558139534884,0.038961038961039,0.0127388535031847,0,0,0
88,0.0325581395348837,0.0173160173160173,0.0191082802547771,0.00196463654223969,0,0.00224719101123596
91,0.027906976744186,0.025974025974026,0.00636942675159236,0,0,0
94,0.013953488372093,0.025974025974026,0,0,0,0
97,0.0186046511627907,0.0173160173160173,0.00636942675159236,0,0,0
100,0.00465116279069767,0.00865800865800866,0.00636942675159236,0.00196463654223969,0,0
103,0.00930232558139535,0,0,0,0,0
106,0.00465116279069767,0,0,0,0,0
109,0.00465116279069767,0.00432900432900433,0,0,0,0
112,0.00465116279069767,0,0,0,0,0
115,0,0,0,0,0,0
118,0,0.00865800865800866,0,0,0,0
