"year","area.occupied","D75","D95","Gini"
"1999",21.4947462121212,10.488,17.188,0.630996300889709
"2000",23.3922787878788,11.157,18.629,0.598590766270727
"2001",18.1808273809524,12.411,17.34,0.603573208276785
"2002",19.2315278499279,12.279,17.781,0.579236709920021
"2003",20.0160065295815,13.694,17.534,0.574129283874675
"2004",11.2102170634921,7.073,12.3,0.716085423709066
"2005",20.4720773809524,10.533,17.083,0.633542935136216
"2006",18.726428030303,9.414,15.727,0.66050125601078
"2007",18.0123047619048,8.096,16.377,0.690870655745569
"2008",21.0816083333333,10.959,17.849,0.632761120563254
"2009",21.348521031746,9.391,15.422,0.651403901153445
"2010",20.3137726190476,11.311,19.324,0.608466807584537
"2011",19.5294563492063,11.18,17.191,0.625423236927116
"2012",18.2108869047619,11.307,15.248,0.655055699062933
"2013",18.0037272727273,11.161,15.73,0.611636858942889
"2014",12.4863923160173,10.276,15.317,0.650705419477922
"2015",14.2501063492063,9.828,15.574,0.658937502394242
"2016",14.1080746753247,9.465,13.913,0.660348171563482
"2017",14.0384976190476,7.491,15.066,0.702166732218892
"2018",0.323428571428571,2.264,2.264,0.806801211759184
"2019",15.3592888888889,10.049,15.868,0.663287645445749
"2020",18.577419047619,9.202,16.28,0.65409215499982
