"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0.00980392156862745,0.00208768267223382,0,0,0.0191082802547771,0.00743494423791822
7,0,0.0250521920668058,0.0237203495630462,0.0132275132275132,0.0721868365180467,0.0223048327137546
10,0.343137254901961,0.417536534446764,0.484394506866417,0.526455026455027,0.467091295116773,0.427509293680297
13,0.57843137254902,0.484342379958246,0.456928838951311,0.427248677248677,0.367303609341826,0.505576208178439
16,0.0490196078431373,0.0542797494780793,0.034956304619226,0.0304232804232804,0.0743099787685775,0.0371747211895911
19,0.0196078431372549,0.00835073068893528,0,0.00132275132275132,0,0
22,0,0.00835073068893528,0,0,0,0
25,0,0,0,0.00132275132275132,0,0
28,0,0,0,0,0,0
31,0,0,0,0,0,0
34,0,0,0,0,0,0
37,0,0,0,0,0,0
