"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,7.0876745339854e-05,0,7.91014080050625e-05,0.00388198757763975,0,0.000147224812288364
7,0.00148841165213693,0.00361833288662557,0.00292675209618731,0.0171777950310559,0.00836120401337793,0.00328802080777347
10,0.00240980934155504,0.100241222192442,0.0307704477139693,0.0329968944099379,0.0215631050871325,0.0214948225941012
13,0.0141044723226309,0.0794023050120611,0.185651004587882,0.105881211180124,0.0412779440239394,0.0430387201256318
16,0.0829257920476292,0.116054677030287,0.429362442651479,0.324048913043478,0.230329167400106,0.11341218039947
19,0.430859734920972,0.495912623961404,0.301850972947318,0.397903726708075,0.501936278824151,0.451783873975561
22,0.402650790275711,0.193245778611632,0.0447713969308654,0.10840450310559,0.18526667840169,0.305197035873779
25,0.0620880289177121,0.0107209863307424,0.00435057744027844,0.00970496894409938,0.0110015842281289,0.058055650979045
28,0.00333120703097314,0.000603055481104262,0.000237304224015187,0,0.000264038021475092,0.00338617068263238
31,7.0876745339854e-05,0.000201018493701421,0,0,0,0.000196299749717819
34,0,0,0,0,0,0
37,0,0,0,0,0,0
40,0,0,0,0,0,0
43,0,0,0,0,0,0
