"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,7.40137665605803e-05,0.000214237620126094,0,9.78665100802505e-05,0,0.00141535111594992
7,0.00103619273184812,0.000244842994429822,0.000366136446849192,0.0140927774515561,0.00447744894616141,0.0409363091997823
10,0.00288653689586263,0.00125482034645284,0.00288840974736585,0.0126247798003523,0.00131047286229114,0.0108873162765378
13,0.000592110132484642,0.00107118810063047,0.00276636426508279,0.00332746134272852,0.00141967893414874,0.00195971692977681
16,0.00318259196210495,0.0118442798555426,0.0117163662991742,0.00362106087296927,0.00218412143715191,0.00272182906913446
19,0.0234623639997039,0.0304523474322091,0.0283552337170986,0.00939518496770405,0.00939172217975319,0.00707675557974959
22,0.0374509658796536,0.0261063842810798,0.0344168260038241,0.0168330397338031,0.02861199082669,0.0194882961350027
25,0.0535119532232995,0.0139560506824998,0.0299825068142061,0.0353298101389704,0.04586655018019,0.0516058791507893
28,0.0581748205166161,0.0246067209401971,0.0397461453968512,0.0593071051086318,0.0800480506716173,0.0847033206314643
31,0.082525349715047,0.0520903470649446,0.0619991049997966,0.0881777255823057,0.0981762585999782,0.105606967882417
34,0.113093035304567,0.0723817102283161,0.0726577437858509,0.103444901154825,0.114775581522333,0.124442025040827
37,0.097328103027163,0.0816551386423456,0.0828688824702006,0.119103542767665,0.130064431582396,0.107457811649428
40,0.0868181481755607,0.0840423578380364,0.0927138847077011,0.122626737130554,0.129190783007535,0.0997278170930865
43,0.0867441344090001,0.0895819305870111,0.0977584313087344,0.114601683303973,0.104837828983291,0.078279804028307
46,0.0774924135889275,0.0883883209891657,0.0895813839957691,0.0946369152476023,0.0886753303483674,0.0620577027762656
49,0.0690548442010214,0.0860317071677787,0.0823807005410683,0.0668428263848111,0.0623566670306869,0.0496461622210125
52,0.0535859669898601,0.078349758217543,0.0746104715023799,0.0487375220199648,0.0404062465873103,0.0406096897114861
55,0.0452224113685145,0.0631082818142866,0.0572393311907571,0.0350362106087297,0.0258818390302501,0.0280892759934676
58,0.0304936718229591,0.0497643386178613,0.043692282657337,0.0176159718144451,0.0136507589821994,0.0221012520413718
61,0.0227962401006587,0.0390524576115566,0.0307961433627599,0.0134077118809943,0.00884569182046522,0.0212302667392488
64,0.0148767670786766,0.028218155108037,0.0209511411252593,0.00655705617537679,0.00349459429944305,0.0148067501360915
67,0.0107319961512841,0.0202913631633715,0.0119604572637403,0.00450185946369152,0.00349459429944305,0.00936309199782254
70,0.00836355562134557,0.0142008936769297,0.00785159269354379,0.00332746134272852,0.000873648574860762,0.00696788241698421
73,0.00510694989268004,0.00970190365428169,0.00516659208331638,0.00137013114112351,0.000873648574860762,0.00435492651061513
76,0.00377470209458959,0.00786558119605803,0.00402750091534112,0.00254452926208651,0.000218412143715191,0.00130647795318454
79,0.00236844052993857,0.00560078349758218,0.00288840974736585,0.00156586416128401,0.000109206071857595,0.000979858464888405
82,0.00185034416401451,0.00428475240252188,0.00191204588910134,0.000195733020160501,0.000327618215572786,0.00141535111594992
85,0.00207238546369625,0.00321356430189141,0.00150522761482446,0.000685065570561754,0.000109206071857595,0.00065323897659227
88,0.00125823403152986,0.00281569443594295,0.00117977299540295,9.78665100802505e-05,0.000109206071857595,0.000108873162765378
91,0.000888165198726963,0.00226479769847585,0.00146454578739677,0,0,0
94,0.000296055066242321,0.00177511170961621,0.000895000203409137,0,0,0
97,0.000370068832802901,0.00137724184366775,0.000772954721126073,0.000195733020160501,0,0
100,0.000888165198726963,0.00107118810063047,0.000854318375981449,9.78665100802505e-05,0.000109206071857595,0
103,0.000370068832802901,0.000887555854808104,0.000569545583987633,0,0.000109206071857595,0
106,0.000296055066242321,0.00067331823468201,0.000284772791993816,0,0,0
109,0.000148027533121161,0.000520291363163372,0.000244090964566128,0,0,0
112,0.000222041299681741,0.000397869865948461,0.000528863756559945,0,0,0
115,7.40137665605803e-05,0.000336659117341005,8.13636548553761e-05,0,0,0
118,7.40137665605803e-05,3.06053743037277e-05,0,0,0,0
121,7.40137665605803e-05,9.18161229111832e-05,4.06818274276881e-05,0,0,0
124,7.40137665605803e-05,9.18161229111832e-05,4.06818274276881e-05,0,0,0
127,0,0,0.000162727309710752,0,0,0
130,0,0,4.06818274276881e-05,0,0,0
133,7.40137665605803e-05,3.06053743037277e-05,0,0,0,0
136,0.000148027533121161,3.06053743037277e-05,4.06818274276881e-05,0,0,0
139,7.40137665605803e-05,0,0,0,0,0
142,0,3.06053743037277e-05,0,0,0,0
145,0,0,0,0,0,0
148,0,0,0,0,0,0
151,0,0,0,0,0,0
154,0,0,0,0,0,0
157,0,0,0,0,0,0
