"year","area.occupied","D75","D95","Gini"
"1970",36.8821238095238,13.783,30.678,0.524447275339536
"1971",37.4428,9.551,28.392,0.620353372425055
"1972",31.2454833333333,13.985,27.579,0.597779711646241
"1973",34.9479166666667,9.028,24.98,0.699985724213054
"1974",36.1166166666667,18.105,33.65,0.456494228883487
"1975",32.51365,20.772,30.288,0.455974825684192
"1976",38.39515,19.461,33.963,0.44675794907997
"1977",37.2760857142857,19.001,29.594,0.449268037206297
"1978",34.6950833333333,12.944,30.012,0.652319013133803
"1979",39.2534666666667,18.482,32.45,0.429637691434984
"1980",35.5821,13.91,27.096,0.566507384154216
"1981",35.63765,16.513,26.465,0.532281711621905
"1982",35.4378333333333,8.582,22.31,0.712673607666141
"1983",35.6828666666667,12.787,24.44,0.588737729843054
"1984",33.0182571428571,9.828,26.47,0.661327064325566
"1985",34.57655,10.851,21.138,0.674700765626189
"1986",30.3601142857143,13.467,27.7,0.59150845934998
"1987",32.2516428571429,9.507,30.578,0.624209510326731
"1988",34.5627738095238,9.784,25.826,0.610257691971728
"1989",32.105225,7.798,28.551,0.705119887498698
"1990",32.6648126984127,16.075,31.297,0.491903829118866
"1991",32.5361055555556,17.042,31.726,0.479959267786158
"1992",31.0981583333333,8.91,28.173,0.695817220569611
"1993",24.7648734126984,5.362,22.949,0.743660894395152
"1994",24.4782238095238,12.336,24,0.590743417295436
"1995",26.7626761904762,7.892,21.153,0.702885958693223
"1996",27.897530952381,7.807,20.558,0.722146037409126
"1997",24.2347662087912,12.786,24.01,0.648646589522129
"1998",26.4530273809524,8.76,19.182,0.731052778812558
"1999",28.4713687229437,15.461,25.449,0.601866520732933
"2000",29.0279432900433,13.696,23.398,0.603052754240677
"2001",25.1598775974026,13.477,20.424,0.592196062749567
"2002",20.582252958153,4.939,21.311,0.784570017699241
"2003",20.8249001443001,6.698,22.016,0.713634459617612
"2004",22.6404904761905,10.155,22.3,0.663593940658889
"2005",26.8047083333333,11.883,26.629,0.631209801744679
"2006",23.6961989177489,2.955,15.644,0.836468323223772
"2007",24.9019976190476,2.616,21.557,0.795983498447695
"2008",27.6710916666667,16.096,31.894,0.523250761077017
"2009",29.867873015873,3.467,16.036,0.81070351569868
"2010",28.2703716450216,1.616,15.693,0.832982174847269
"2011",24.6070338217338,2.616,19.847,0.782988056907045
"2012",22.787528968254,10.783,23.744,0.71017236112978
"2013",24.5469613636364,10.986,20.536,0.677079653913776
"2014",20.4138905844156,1.999,12.62,0.845898916355911
"2015",24.0287111111111,10.914,23.93,0.62301064385341
"2016",20.776774963925,1,9.303,0.904516588841293
"2017",21.3115071428571,4.635,18.338,0.786761523458552
"2018",5.64845714285714,2.269,8.295,0.762585706552434
"2019",14.5360785714286,1.616,15.407,0.825350211808894
"2020",16.7093642857143,0.144,6.301,0.95782982528067
