"year","area.occupied","D75","D95","Gini"
"1970",12.7405,3.738,6.8,0.837182565928125
"1971",12.5409333333333,3.738,10.221,0.813654332173903
"1972",14.8711833333333,3.065,12.563,0.803468938797672
"1973",12.3563333333333,5.035,7.822,0.832614246710737
"1974",12.4671071428571,4.362,7.439,0.839567087942445
"1975",10.4926666666667,3.738,6.142,0.854924763441809
"1976",13.7960833333333,6.484,11.245,0.792799147288365
"1977",12.4387666666667,1.616,7.142,0.885723778941001
"1978",14.2056333333333,4.693,11.142,0.835055989001028
"1979",16.3079666666667,5.187,10.07,0.791732492923145
"1980",13.6657666666667,5.187,11.823,0.811023499035115
"1981",11.8411047619048,5.187,8.094,0.817200720729252
"1982",13.7645166666667,2.571,8.097,0.854513594243145
"1983",9.92821666666667,5.187,5.845,0.833342022284188
"1984",9.41165,3.571,6.8,0.835276283935574
"1985",12.752,4.396,9.415,0.818241092459456
"1986",12.6153976190476,4.693,11.29,0.795301728323548
"1987",10.8799011904762,3.077,9.796,0.837139325791962
"1988",10.8423976190476,5.845,10.756,0.792059694041546
"1989",9.82520833333333,5.187,9.914,0.811953242639729
"1990",11.2099694444444,4.396,8.097,0.837072201408332
"1991",10.6447301587302,4.868,8.596,0.837220936684127
"1992",10.5670333333333,4.868,8.596,0.824143007995883
"1993",10.3138845238095,5.035,12.708,0.798619549052259
"1994",10.5809583333333,6.91,9.677,0.79114646475339
"1995",14.2316738095238,3.738,8.593,0.856089504359304
"1996",16.4725892857143,4.693,11.859,0.800575884234287
"1997",13.4537216117216,1.616,7.303,0.885921577711052
"1998",13.1541849206349,4.396,11.294,0.840615617608787
"1999",15.8725130952381,1.616,8.097,0.874925160711888
"2000",15.5380496031746,5.035,10.627,0.798641598735532
"2001",14.9934916666667,4.393,10.04,0.844172048908709
"2002",15.6899845238095,8.38,16.147,0.733097032752453
"2003",15.1595920634921,6.91,11.945,0.771338663752245
"2004",15.2342837301587,1.616,9.412,0.858849977471322
"2005",14.8451488095238,7.659,16.877,0.738173499431482
"2006",15.3303892857143,1.616,8.752,0.870886088172074
"2007",17.3208261904762,1.616,15.522,0.824022230287556
"2008",15.2509166666667,3.065,11.135,0.859771423130568
"2009",15.7156293650794,3.065,8.094,0.851948377399131
"2010",15.7255405844156,5.035,8.094,0.828294752782772
"2011",18.4204297924298,4.396,10.679,0.823561022182358
"2012",17.5170142857143,3.738,14.402,0.819582139207195
"2013",14.3742170995671,1.318,7.011,0.873476458341435
"2014",15.7271551948052,3.738,7.439,0.861960562949246
"2015",15.0602428571429,1.616,15.473,0.850797346444362
"2016",13.3345647907648,1.616,7.165,0.873151172976981
"2017",13.4628261904762,4.383,12.385,0.817455093414462
"2018",1.4155,0.655,0.655,0.927246355806392
"2019",13.5371341269841,6.99,11.088,0.771038393976188
"2020",13.9206988095238,3.065,13.573,0.827730877326504
