"year","n","n.var","b","b.var"
1970,0.0507209158068661,0.000976640620871735,0,0
1971,0,0,0,0
1972,0.00420965875957034,1.77203607319064e-05,0,0
1973,0.0689084721072632,0.00277308899358167,0,0
1974,0.0469774235556782,0.000378128920175704,0,0
1975,0.00376653678487873,1.41861059598919e-05,0,0
1976,0,0,0,0
1977,0.0159031553139324,0.000252902932213281,0,0
1978,0,0,0,0
1979,0,0,0,0
1980,0,0,0,0
1981,0,0,0,0
1982,0,0,0,0
1983,0,0,0,0
1984,0,0,0,0
1985,0.0427260107097811,0.00053990126242269,0.00420965875957034,1.77203607319064e-05
1986,0.0105241468989259,0.000110751171899265,0,0
1987,0,0,0,0
1988,0.0412881589116299,0.0010206556697438,0,0
1989,0,0,0,0
1990,0.0811352731800667,0.00230791243818403,0,0
1991,0.254214485391888,0.0068673335628563,0,0
1992,0.014849292748937,0.000125601202569842,0,0
1993,0.439848918921205,0.0370675934853759,0.00413665889668763,1.71111104665074e-05
1994,0.118629235921088,0.00554294674247769,0,0
1995,0.33943282690082,0.0256675969895119,0.00681426075358438,1.07833928167682e-05
1996,0.699007901048698,0.0745329232166377,0.0151892085347256,1.8904137090866e-05
1997,0.207495815230193,0.00397450743583411,0.00273668342091968,5.63838608252852e-07
1998,0.240597551093917,0.0137085030265587,0.00475098773245127,4.94532451325812e-06
1999,0.589881896016716,0.0322168747759572,0.0129788176323336,1.57826228276116e-05
2000,0.238484423890184,0.009724435255053,0.00444064462699592,3.32910335957028e-06
2001,0.235299193416847,0.0272807902810841,0.00467417984951421,9.9723156397254e-06
2002,0.151434401540842,0.0039125990326998,0.009677948038339,4.3874468376212e-05
2003,0.443416204384203,0.027003298710284,0.00814546913905132,8.28349286789911e-06
2004,0.408682464892142,0.0197053558208239,0.00848992666004718,9.97313127203652e-06
2005,1.22245104385489,0.109805038048028,0.0225834633504343,8.74270290623737e-05
2006,0.446741558580977,0.0188994649318643,0.00753799385990695,4.4177458313304e-06
2007,0.346355712625013,0.035367901961837,0.00660626667710866,1.17080195672114e-05
2008,0.339347644682114,0.0172230782143282,0.00907892998822833,1.25302349372405e-05
2009,0.20941088176008,0.00665482199870565,0.00441172915825125,2.85824918644584e-06
2010,0.0894575195824698,0.00161148962270855,0.00172060427024914,5.57535068147312e-07
2011,0.102933334082794,0.00125140534318685,0.00214236390488001,4.50681643319537e-07
2012,0.192738045206259,0.031889832431855,0.00350981684438617,9.96346695467956e-06
2013,0.0261225123644765,0.000296323168091553,0.000607782416848328,1.94106707928376e-07
2014,0,0,0,0
2015,0.00953683760040632,4.54743874380469e-05,0.000142608142553472,1.66528903206874e-08
2016,0.0404467823118727,0.00128762135331482,0.000702292033742671,3.74786385919107e-07
2017,0.0158203347558712,0.000250278221463966,0.000490430377432006,2.40517370826872e-07
2018,0,0,0,0
2019,0.0162470516122447,9.9290871704134e-05,0.000351318812512296,4.34683902774589e-08
2020,0.299632113699092,0.0258157242774097,0.00481930347112092,6.69439465311396e-06
