"year","n","n.var","b","b.var"
1970,0.0552179938172903,0.00248233801455489,0.0304713316810575,0.000645162383510386
1971,0.0208952381586895,0.000308781384522253,0.0131671285932559,8.81578107446593e-05
1972,0.0296308973368156,0.000183071588217764,0,0
1973,0.0256884079037901,0.000326527757524749,0.0175976264079878,0.000309672351708513
1974,0.0938580405891451,0.00215913159409999,0.0269311558731067,0.000254848441074697
1975,0.00737598112646501,5.44023818493036e-05,0,0
1976,0.0113716110578119,3.25959831020431e-05,0.00598505845147994,3.58197616505968e-05
1977,0.00991396756076111,7.96418934669929e-06,0.00656194618777316,2.20084342465844e-05
1978,0.117125608860341,0.00274867302090114,0.0139050138346241,7.15622416157186e-05
1979,0.598979121054147,0.0693592094496065,0.0721400773795918,0.000299504474269183
1980,0.088041899509998,0.000541115778098482,0.00232063018129935,5.3850122456364e-06
1981,0.250707930899425,0.0176593921158722,0.0524350853362345,0.000662473693579062
1982,0.300477058382546,0.00797440475487784,0.0103286837600406,0.000106679583081297
1983,0.254961981495585,0.00763793453796181,0.0511023231079821,0.000111186557051712
1984,0.0425199005534062,0.000824152097464371,0,0
1985,0.0187045364496134,7.76561084123863e-05,0.0136983653990858,5.25954542247467e-05
1986,0.0462870429591727,0.000649923517761255,0.0328652407557202,0.000293431464717486
1987,0.0290449651438766,0.000177992825768121,0.0256775124704503,0.000121297602507553
1988,0.0186048140519043,9.56706510139272e-05,0.0186048140519043,9.56706510139272e-05
1989,0.0117656997996228,4.84116884591743e-05,0.00664212703434071,2.21616861911017e-05
1990,0.0255633780001714,0.00039566897590105,0,0
1991,0.0832994231473074,0.00298733340765509,0.00824735327285274,6.80173177296454e-05
1992,0,0,0,0
1993,0.116822077722412,0.00176642849835378,0.00633712071333169,4.0157795068489e-05
1994,0.0962211019861341,0.000975261118876842,0,0
1995,0.745427630340504,0.0161898062282472,0.0439099440368909,6.89049344993882e-05
1996,0.254284560508593,0.00397774291857957,0.0201075518859464,2.56759866896188e-05
1997,0.189829294436662,0.00297014557083658,0.0407032671133551,0.000594318911875795
1998,0.580628070249808,0.018194245405496,0.0304793789211667,4.40533925336132e-05
1999,0.416335632540551,0.00576631335816556,0.0302336582180449,4.83416301129917e-05
2000,0.244210924351528,0.00293082266360721,0.0162170848000014,1.0943442457952e-05
2001,0.309845224873883,0.00675315941247868,0.0206267467792781,4.51372473683094e-05
2002,0.283033041922238,0.00270533234112449,0.0163961900701626,9.07852663406548e-06
2003,0.254753698976714,0.00274815136559855,0.0136227077604569,1.01066013139364e-05
2004,0.239848664751775,0.00466161664052041,0.0163205673448414,2.45023627013535e-05
2005,0.282587108027556,0.00255863369532877,0.0160420888723773,9.6452453410566e-06
2006,0.738787157173538,0.165644611749451,0.0365174980988381,0.000298300681845567
2007,0.440444685757838,0.0151351997244829,0.024102674379893,4.96324156469491e-05
2008,0.0962558622110671,0.00139971128132932,0.00467023577515059,3.30808732960701e-06
2009,0.27165909929446,0.00205215696212028,0.0142644742090045,1.15213587382525e-05
2010,0.148940913247549,0.00139965367375126,0.00815544736372878,4.22449411646083e-06
2011,0.377677035557592,0.0103696377049163,0.0222512487260967,4.08471632729693e-05
2012,0.257448301721777,0.00473247493329668,0.0165267231764667,1.82158008844232e-05
2013,0.214508081766921,0.00262755023290683,0.0119965409635683,8.75969929703415e-06
2014,0.660068909772341,0.0359946570379188,0.0301671358003991,7.16894756639593e-05
2015,0.254813605674944,0.00197756822554144,0.0171156133893868,1.2901858940387e-05
2016,0.313732206948697,0.00566003933050432,0.0172871122409184,1.48053669471948e-05
2017,0.321151807185079,0.00375384490774883,0.0175787298990328,1.21759039623146e-05
2018,0.254931229044448,0.00549024743369871,0.0142604936322589,1.8949021946084e-05
2019,1.11983944107999,0.459114059988533,0.0562518517006979,0.00106427729071157
2020,0.224395282843353,0.00341280498056785,0.0122362699650481,8.96298155199123e-06
