"year","n","n.var","b","b.var"
1970,0.309981898666194,0.0179388231275455,2.41317843661397,1.29660676483429
1971,0.176688348281919,0.00403817067018898,0.926263644118641,0.112402347188961
1972,0.551397183699769,0.0546165313185891,2.43146679923723,2.30883388563012
1973,0.70941555168215,0.0746613647796671,3.43759536050533,2.44178669277903
1974,0.255343676341799,0.00355108268392736,0.866118134729171,0.056210035484487
1975,0.671263476325533,0.0975086459232204,3.30326080919234,2.46843655894913
1976,0.205007204254997,0.0106092452091426,0.453124800032571,0.123882822436833
1977,0.688320374544254,0.138853859930568,1.61463387269661,0.959434347433185
1978,0.494363538012509,0.0343161364802775,0.981340341937936,0.213138292318829
1979,2.03931556418813,0.826676797618343,2.40760419140733,1.0025124476495
1980,0.458645162173116,0.00965400234871303,1.44466121010142,0.126917930903954
1981,0.786372856421481,0.137393972187887,1.57490490578895,0.671574266713479
1982,0.67686430612579,0.0404839890888459,2.08849881617938,0.395939261490713
1983,0.284730492582346,0.0123967138111454,0.589070321876282,0.0500184032969124
1984,0.348865307501215,0.012722424350692,0.592514406047874,0.0323962603624511
1985,0.630207829578487,0.0286953627223671,1.50045295486844,0.172104210319596
1986,0.484871902771127,0.0171625529679819,0.745614744199878,0.0360049856666799
1987,0.29726726290871,0.00587272351883688,0.754855987347836,0.053727768098754
1988,0.903476445375097,0.0754308673820597,2.44904718919062,0.71255649025787
1989,0.474974121656882,0.023273445017933,0.653345692158435,0.0290853161453733
1990,0.626617747249832,0.064657349986906,1.56535917682045,0.559300113786539
1991,1.15177945895973,0.0706983617109994,1.65365898890013,0.16846534573329
1992,0.910119904116485,0.0858822030274849,1.68317253741375,0.7696947422951
1993,1.13466470958245,0.119197632911895,0.844344465346851,0.0525990751387361
1994,0.864115888978841,0.0879998062285456,0.652736307553996,0.0260871550763442
1995,0.861405419762658,0.0497241505350121,0.583357248588199,0.0104713941349811
1996,0.911055741605962,0.0907405583144573,1.21736652149297,0.172841848218588
1997,0.817711965739816,0.0634701855207213,1.11501960821857,0.146317308916343
1998,0.499366304614185,0.016394374855105,0.497351825065689,0.0121750806289279
1999,0.262464376683613,0.0168372858823232,0.416174345988776,0.0755081784023555
2000,0.456079235182177,0.043394580104035,0.82101770778402,0.219398957349581
2001,0.174078967380206,0.00129128164344683,0.215335172872107,0.00311143623753334
2002,0.276954454156514,0.0107137531042626,0.166910630461463,0.00349683240477119
2003,0.922321520340598,0.0369303132345433,0.674237259610853,0.0452028053678785
2004,0.511473606491885,0.013210208541825,0.452606717939209,0.0317122957834095
2005,0.511304732520477,0.0232300773875248,0.340998123459389,0.00884368640131735
2006,0.7394631020016,0.072283013283661,0.31559726442583,0.011736465608252
2007,0.154523405598377,0.00208927524249542,0.140952892909551,0.00322505887967434
2008,0.376652769791968,0.0179620840520561,0.241825420316717,0.00480537261041825
2009,0.88999815474524,0.0802351893724321,0.38277291430652,0.0188196295554351
2010,0.498950760301063,0.0371130237470433,0.403826963973586,0.0125000699609701
2011,0.812967157130511,0.0435224133618595,0.266492955169202,0.0033134635189307
2012,2.55472681967484,0.459064581425083,0.443603590123398,0.0107277073403681
2013,1.31284345345877,0.126329652807195,0.300541312906049,0.00586377731235835
2014,0.125576466104921,0.00128148387293454,0.147395080413665,0.0032648007718668
2015,0.37323735389887,0.016859720664709,0.300304381580108,0.0107479266837034
2016,0.296194158457064,0.0147190536375734,0.230856663008774,0.00815798290301741
2017,0.172260483517682,0.00218620066592041,0.236496889557065,0.00657952112773364
2018,0.0660913033988353,0.000849191923028637,0.134754064763242,0.00409922741561072
2019,0.0890330762533735,0.00120588791724136,0.0997809052407755,0.00234016434598714
2020,0.160741594104827,0.00556279948569105,0.354081754471242,0.0634318774804497
