"year","area.occupied","D75","D95","Gini"
"1970",10.4141928571429,9.926,17.198,0.689552862950706
"1971",9.19026666666667,9.365,16.439,0.72415092880235
"1972",14.105869047619,15.888,26.639,0.544551185818017
"1973",19.3436166666667,13.611,27.392,0.650555785485543
"1974",16.0819047619048,13.051,23.75,0.638390304939557
"1975",15.8286,15.007,26.795,0.572658362198888
"1976",10.8112333333333,10.501,23.475,0.640731955452758
"1977",16.1060928571429,13.792,22.794,0.579094514744603
"1978",10.4614095238095,10.209,17.798,0.708495093701694
"1979",10.5756928571429,10.321,17.701,0.716583941368625
"1980",11.5035285714286,12.069,20.733,0.618633344350323
"1981",14.9519547619048,12.169,24.075,0.596474302557607
"1982",15.2222904761905,16.962,27.853,0.505110563513537
"1983",10.6011619047619,13.327,19.063,0.661612410205687
"1984",14.6820071428571,14.771,23.471,0.563925278661358
"1985",12.0121619047619,17.457,24.549,0.570332367355154
"1986",15.2438571428571,16.422,29.256,0.473795637799195
"1987",12.1387404761905,14.21,23.222,0.615563237748843
"1988",9.94359047619048,11.964,20.962,0.669541228576742
"1989",7.60425833333333,9.149,14.745,0.757662301909138
"1990",7.16687777777778,4.681,15.91,0.787606557281796
"1991",9.08639563492063,7.381,19.105,0.753498176730408
"1992",8.15478333333333,6.704,17.712,0.752994100215542
"1993",10.8020813492064,9.018,16.99,0.71979037604146
"1994",15.783130952381,15.548,28.188,0.593837309245793
"1995",17.1223797619048,8.921,26.07,0.695605406762329
"1996",12.6580357142857,9.396,21.533,0.711316940477255
"1997",14.492958974359,13.558,20.777,0.614918369991527
"1998",16.2848563492064,13.08,23.84,0.623811162209271
"1999",16.3196626623377,10.812,19.644,0.677053333474741
"2000",15.8112007575758,10.399,21.997,0.69288626554198
"2001",12.1878154761905,10.382,21.905,0.682746621971584
"2002",12.9879345238095,12.654,23.03,0.630544126190477
"2003",10.8281511904762,11.603,19.013,0.65080699540088
"2004",8.57719285714286,8.952,20.38,0.675725150481358
"2005",12.2068416666667,12.6,20.907,0.651692740681686
"2006",9.31684123376623,6.538,15.702,0.77585127377832
"2007",9.49057976190476,6.426,18.351,0.753218254990517
"2008",10.7557333333333,10.776,16.071,0.680644631444253
"2009",8.08429404761905,9.642,15.029,0.704997956012262
"2010",8.65394523809524,10.272,19.494,0.665792440414412
"2011",9.34005238095238,11.022,20.365,0.642212138279063
"2012",7.17627142857143,9.179,17.641,0.699963573566809
"2013",7.65232738095238,7.981,14.6,0.76693372607907
"2014",9.34207380952381,14.817,23.9,0.643049395974471
"2015",10.4026134920635,10.651,20.567,0.669887271332652
"2016",9.41184444444444,11.704,21.964,0.629121628758062
"2017",9.77434285714286,10.731,23.657,0.636820003551606
"2018",9.37576904761905,6.752,15.08,0.528002266765105
"2019",12.0134944444444,20.518,29.663,0.459996383106532
"2020",14.3778261904762,18.418,29.606,0.46117469596444
