"par.name","lm1.est","glm.poisson.est","glm.nb.est"
"(Intercept)",-0.433177276263398,-5.19584284744726,-5.78163802514724
"log(yearly.estimate)",0.15934951004562,2.97552240785386,4.01068368705843
"as.factor(stratum)442",-0.157242591612986,-5.42881895045883,-4.58915321315264
"as.factor(stratum)443",-0.100629528269016,0.902015020741702,1.30633457210183
"as.factor(stratum)444",0.110895878125714,0.469762149206611,0.679701439367783
"as.factor(stratum)445",0.0525678659532211,-0.505684477794263,-1.83534214178814
"as.factor(stratum)450",-0.17362410430439,0.270196851578539,0.870904648970082
"as.factor(stratum)451",-0.112095134877142,2.13832566250442,2.7452347724154
"as.factor(stratum)452",-0.131077356164884,1.48382387647642,2.13020663845894
"as.factor(stratum)453",0.280730062245649,1.04326741853992,1.18847371071342
"as.factor(stratum)454",-0.232726269875191,1.9328069816871,2.42293364940768
"as.factor(stratum)455",-0.112081243046319,1.64555617986076,2.24587197761921
"as.factor(stratum)456",0.203190642635388,2.4801946005039,3.0434960738135
"as.factor(stratum)458",-0.226157920440065,-0.682986834393791,-0.109794255643645
"as.factor(stratum)459",0.35605294322953,1.21106069971601,1.32754156423736
"as.factor(stratum)460",0.299446746455664,2.67646170889809,3.29973198657533
"as.factor(stratum)461",-0.153759940531606,-0.831726940958955,-0.508173993481619
"as.factor(stratum)462",0.558589708619648,1.6264856242434,1.63371691075713
"as.factor(stratum)463",-0.20745527315376,0.718972544744642,1.32431089657215
"as.factor(stratum)464",0.0204352294549252,2.46711442196665,3.06934946711716
"as.factor(stratum)465",-0.00858294819788458,0.822587806532771,1.40130818025079
"as.factor(stratum)466",0.421932826849148,1.79276389467348,2.1038484002319
"as.factor(stratum)470",0.692520514015065,3.04246666600292,3.57722177578233
"as.factor(stratum)471",-0.194851557493451,1.19079145187743,1.81034715588532
"as.factor(stratum)472",0.100498068386882,1.38742674444404,1.97214955195373
"as.factor(stratum)475",-0.119326719008569,-0.810846407029641,-0.358570573305639
"as.factor(stratum)476",0.111702357219466,1.1062279733277,1.67207020193351
"as.factor(stratum)477",-0.0844205606146895,2.20498207189351,2.81152521898838
"as.factor(stratum)478",0.268885004088988,2.39038970348615,2.981671414675
"as.factor(stratum)480",-0.0452341201303386,1.71741809905082,2.3585739126229
"as.factor(stratum)481",0.0748618573858021,1.3966795926003,1.92116041761118
"as.factor(stratum)482",0.0355016183300253,0.337895168446033,0.975971104159265
"as.factor(stratum)484",0.064134348407074,0.999191502606834,1.59902638145536
"as.factor(stratum)485",0.886609555567122,2.80935275777209,3.42839528545092
"as.factor(stratum)490",1.67241567230406,3.42261055234237,3.99361084857868
"as.factor(stratum)491",1.4094052241198,3.181733971473,3.77372400231685
"as.factor(stratum)492",1.6834557036074,3.00712883472285,3.33955924983854
"as.factor(stratum)493",1.96363602120787,3.36477916971026,3.19895337369125
"as.factor(stratum)494",0.729840660676646,3.22589555631157,3.75987142204392
"as.factor(stratum)495",0.565530574300562,2.87934129788479,3.493397172719
"log(yearly.estimate):as.factor(stratum)442",-0.0847371712137906,4.97053857292744,3.62809138866887
"log(yearly.estimate):as.factor(stratum)443",-0.0839182260462582,-1.5035602619585,-2.14380283608166
"log(yearly.estimate):as.factor(stratum)444",0.0590494408454888,-0.0237405803092387,-0.432071520308563
"log(yearly.estimate):as.factor(stratum)445",0.0490838015738984,1.06234557003254,2.90830499295193
"log(yearly.estimate):as.factor(stratum)450",-0.14167874981552,-1.81339641091048,-2.86713362544612
"log(yearly.estimate):as.factor(stratum)451",-0.164838447218214,-3.94568042465529,-5.01028973997069
"log(yearly.estimate):as.factor(stratum)452",-0.150584070270667,-3.05569804871503,-4.15453256206836
"log(yearly.estimate):as.factor(stratum)453",0.101743299201605,-0.0477953568862871,-0.383072947193277
"log(yearly.estimate):as.factor(stratum)454",-0.233306874523735,-4.89807443811881,-5.74004133654267
"log(yearly.estimate):as.factor(stratum)455",-0.151817238836128,-2.94818082174239,-3.98712286457123
"log(yearly.estimate):as.factor(stratum)456",-0.0245524630239367,-2.16778761607397,-3.13451432701214
"log(yearly.estimate):as.factor(stratum)458",-0.148192044737041,-2.40840595722339,-3.41780182015003
"log(yearly.estimate):as.factor(stratum)459",0.152696592103267,-0.123234273448988,-0.313084472440098
"log(yearly.estimate):as.factor(stratum)460",-0.0837663082240501,-2.14017490149762,-3.18940250901927
"log(yearly.estimate):as.factor(stratum)461",-0.110049650137497,-0.084643359911095,-0.643097259870812
"log(yearly.estimate):as.factor(stratum)462",0.263215453980371,-0.512207250926753,-0.543886754681712
"log(yearly.estimate):as.factor(stratum)463",-0.162392303950858,-3.37420296202393,-4.45191335233935
"log(yearly.estimate):as.factor(stratum)464",-0.138464092471434,-2.72680824288824,-3.73610895410451
"log(yearly.estimate):as.factor(stratum)465",-0.0578546240701876,-1.13591126999557,-2.1372172870013
"log(yearly.estimate):as.factor(stratum)466",0.149714368403105,-1.02741337108674,-1.46665073659661
"log(yearly.estimate):as.factor(stratum)470",0.0978986064323385,-2.02246184144376,-2.89056437587269
"log(yearly.estimate):as.factor(stratum)471",-0.163867027892946,-3.91757056394125,-5.00865964367286
"log(yearly.estimate):as.factor(stratum)472",-0.028225499729369,-1.44127886166346,-2.47158702673103
"log(yearly.estimate):as.factor(stratum)475",-0.0881004873704914,0.0130002192037252,-0.7632002062809
"log(yearly.estimate):as.factor(stratum)476",0.0020642129762742,-1.04848398716312,-2.03066979113823
"log(yearly.estimate):as.factor(stratum)477",-0.192136198456564,-3.45806248592735,-4.53234847151854
"log(yearly.estimate):as.factor(stratum)478",-0.00201453981512753,-1.79120345719083,-2.68546042314851
"log(yearly.estimate):as.factor(stratum)480",-0.138581001885502,-2.30268932680579,-3.42368347502251
"log(yearly.estimate):as.factor(stratum)481",-0.0300979731854564,-1.63898504292003,-2.50446630628939
"log(yearly.estimate):as.factor(stratum)482",-0.0231094433303283,-0.281369483094398,-1.45612759642867
"log(yearly.estimate):as.factor(stratum)484",-0.0290645305971378,-0.801932136854275,-1.86845087613622
"log(yearly.estimate):as.factor(stratum)485",0.225566296570136,-1.16667462018674,-2.11941065813752
"log(yearly.estimate):as.factor(stratum)490",0.610021159655567,-1.12738450755728,-2.06095383708277
"log(yearly.estimate):as.factor(stratum)491",0.49264622658798,-0.970743401016574,-1.94957805666738
"log(yearly.estimate):as.factor(stratum)492",0.719880734546688,-0.349113225601829,-0.92816674670044
"log(yearly.estimate):as.factor(stratum)493",0.897690246759224,-0.785962955967715,-0.35195941555178
"log(yearly.estimate):as.factor(stratum)494",0.061429199188889,-2.27822079358336,-3.1696638094233
"log(yearly.estimate):as.factor(stratum)495",0.0372314195218188,-1.75923960050156,-2.85625558846675
