"year","area.occupied","D75","D95","Gini"
"1970",2.37292857142857,2.122,2.122,0.907443720295092
"1971",3.39516666666667,2.122,3.077,0.888259081504289
"1972",3.20738095238095,2.122,2.122,0.91190298551777
"1973",2.91566666666667,3.077,4.095,0.912953860159988
"1974",2.19714285714286,1.185,3.307,0.909571202265122
"1975",4.98733333333333,2.655,4.328,0.884038571284286
"1976",3.15973333333333,2.723,5.137,0.895629836097349
"1977",5.01310714285714,4.305,5.306,0.872457792489111
"1978",4.50759523809524,6.552,8.108,0.801291396824182
"1979",3.22114285714286,0.601,2.135,0.955616699898508
"1980",5.9751380952381,3.307,8.252,0.891890188001719
"1981",4.97847619047619,0.601,1.602,0.94697578151814
"1982",5.66344047619048,2.723,5.414,0.908501287332701
"1983",4.00307142857143,0.601,3.84,0.949897540252509
"1984",5.10786428571429,3.307,5.334,0.890737623886043
"1985",5.631,3.678,4.679,0.862333477906876
"1986",7.02990476190476,3.943,5.482,0.870834000106844
"1987",5.25754761904762,3.14,5.212,0.897004336525099
"1988",6.72909761904762,4.889,7.186,0.883869779160022
"1989",5.73300714285714,3.724,5.899,0.885529598852516
"1990",5.78970833333333,3.307,5.867,0.891921280121968
"1991",6.57792857142857,4.262,7.796,0.836811799594302
"1992",8.12095714285714,4.889,8.344,0.84192881081855
"1993",6.03087698412698,4.095,6.794,0.84859796523376
"1994",6.02466547619048,0.601,5.021,0.915557290495103
"1995",7.69567142857143,3.962,7.551,0.880968383940901
"1996",7.36558214285714,4.139,8.213,0.841028623163309
"1997",6.22191025641026,3.378,5.45,0.873716444831181
"1998",7.04802857142857,3.661,5.976,0.887846619841294
"1999",5.99115422077922,3.137,7.164,0.892797131590777
"2000",8.6519211038961,2.482,5.676,0.889741840609584
"2001",6.94196482683983,3.137,6.747,0.884631551311587
"2002",7.92507922077922,2.257,8.369,0.894928876819334
"2003",6.78604188311688,1.185,7.456,0.917211471793612
"2004",7.90675833333333,3.133,7.449,0.89182273878368
"2005",6.44403214285714,1.185,4.912,0.927831923317856
"2006",8.03832705627706,2.135,5.867,0.9047160833356
"2007",7.68234285714286,2.838,7.796,0.876925455510138
"2008",9.7552,2.583,6.656,0.895326021904445
"2009",7.95210396825397,1.185,6.021,0.920904100634128
"2010",8.51434761904762,0.417,3.717,0.945810480937068
"2011",9.608657997558,2.257,7.295,0.888815349638227
"2012",7.51244285714286,1.872,5.599,0.901687279867357
"2013",8.45014383116883,3.184,7.202,0.882570266679062
"2014",8.39684783549784,3.724,8.746,0.86833916395268
"2015",10.3454523809524,2.503,8.252,0.897521487102971
"2016",8.69545079365079,1.602,6.787,0.913557198769037
"2017",7.55052380952381,1.602,8.669,0.898461075330393
"2018",5.0686,0.601,2.373,0.905920131034283
"2019",7.27609603174603,3.137,7.604,0.892762273802421
"2020",7.0179,1.872,4.241,0.91902783326028
