"year","area.occupied","D75","D95","Gini"
"1999",2.64489393939394,1.556,4.869,0.9146305665868
"2000",5.57371536796537,1.185,10.219,0.891099841091296
"2001",4.10147132034632,3.256,6.03,0.87076453550738
"2002",2.54370616883117,2.78,4.852,0.880949682613224
"2003",3.34984112554113,2.122,4.852,0.89199735477105
"2004",0.677583333333333,1.582,1.582,0.934588130406366
"2005",3.05491111111111,1.185,7.911,0.905755942072207
"2006",5.7694446969697,3.077,8.139,0.845221523633521
"2007",4.78848571428571,2.14,10.718,0.874482598900257
"2008",6.350675,2.122,3.84,0.890645967353084
"2009",6.08966428571429,1.602,6.557,0.90428327920124
"2010",6.05282619047619,3.09,7.314,0.885541599198276
"2011",9.62100079365079,4.679,8.167,0.830623832805704
"2012",9.24642738095238,3.678,8.4,0.852648692085073
"2013",10.3744897186147,3.735,6.129,0.846417049225882
"2014",6.63428982683983,3.678,6.246,0.875348759055682
"2015",11.7640742063492,9.561,15.168,0.743765438600736
"2016",11.4503705627706,3.678,11.695,0.820734260924887
"2017",9.28771666666667,3.678,8.253,0.854116632276028
"2018",3.6917619047619,1.185,2.958,0.884355885971433
"2019",8.84828174603174,3.14,10.584,0.83896319756336
"2020",8.73071428571429,3.14,7.706,0.883365055033801
