"year","n","n.var","b","b.var"
1970,0.036112694763896,0.000292130373752562,0,0
1971,0.0285811042285594,0.000302604700350163,0,0
1972,0.0350053906676197,0.000383371388418639,0,0
1973,0.0061667054824043,3.80273186952108e-05,0,0
1974,0.138676425026373,0.00272092343291664,0,0
1975,0.0110639716896975,0.000122405359160933,0,0
1976,0,0,0,0
1977,0,0,0,0
1978,0.00471169040049661,2.21990569966634e-05,0,0
1979,0.0152311611477745,0.000231983426730563,0,0
1980,0,0,0,0
1981,0.00444583887364718,1.97646648439194e-05,0,0
1982,0.290025279246119,0.0108957048215897,0,0
1983,0.156548917739774,0.00979496676253244,0,0
1984,0.096475533028143,0.00325902305305387,0,0
1985,0.062580541512166,0.000959326375887937,0,0
1986,0.0707142400770398,0.00128908311649176,0,0
1987,0.0458009161718199,0.000430112457967843,0,0
1988,0.179730264194643,0.00409522796425719,0,0
1989,0.403243295399751,0.0247290181653043,0,0
1990,0.195470628692908,0.00936989530976864,0,0
1991,0.152945303723289,0.00383047597403598,0,0
1992,0.0889899036553927,0.00109541707317269,0,0
1993,0.367932360203617,0.0140700575257214,0,0
1994,0.335406779068044,0.0340357159052798,0,0
1995,0.846608909279082,0.0469477355714426,0.00922876769613314,2.0431853323241e-05
1996,0.708895367006501,0.0489224922748166,0.00389140662656181,1.90286824535927e-06
1997,0.973256072803396,0.0795133683980123,0.00346342042867697,6.68986477677711e-07
1998,0.791286294410546,0.0399957798922944,0.00221526631962982,2.44571795212716e-07
1999,0.726473189733628,0.0536914120269434,0.00160325797790112,2.20366447559474e-07
2000,1.0695082269142,0.112163280200029,0.00267716110089722,1.26089081902914e-06
2001,0.311269891470732,0.00438227195720287,0.00121075738879198,3.03735053119627e-07
2002,0.384827397023547,0.0082799389311128,0.0190914945335232,0.000318413031116273
2003,0.517553762486719,0.0550111548554308,0.00135923745827665,3.60111734256699e-07
2004,0.916522839104213,0.18881935652047,0.00218020686568159,1.49866428548742e-06
2005,0.493449189948671,0.0137882717437512,0.00145071497186667,1.42680530925577e-07
2006,0.965845699725734,0.0592818627105593,0.00226172726694594,3.7137076262426e-07
2007,0.841538594334792,0.0324491695240527,0.00159899137978567,1.37898829868783e-07
2008,1.76825331368567,0.643510841182149,0.00369964105716439,2.94419694148912e-06
2009,0.996780997732075,0.0873942620766351,0.00239129444317305,5.0448721360621e-07
2010,1.61054770074027,0.157648403325533,0.00327921466321621,6.75609300606564e-07
2011,1.26039791715714,0.118554386518562,0.00264834519153871,5.64083511013751e-07
2012,0.634277841398497,0.0208132966356514,0.00150892614607093,1.98555807592474e-07
2013,0.149783505797119,0.00123517592724497,0.000316367688592096,5.15586596452746e-09
2014,0.347901553443828,0.0487744033350821,0.00088554000052371,3.44107678451765e-07
2015,0.445123972336605,0.0310149082578756,0.000933840398057642,1.48382694149815e-07
2016,0.433086632445308,0.0184332683957154,0.00114205874962997,2.82023985417344e-07
2017,0.288129250967846,0.00524176034455139,0.00057226967562014,2.61766658146546e-08
2018,0.147099325848228,0.00134061042873307,0.000224047959564952,5.59886213696738e-09
2019,0.235714476040585,0.00426685712922033,0.000566373793607486,3.06145020936483e-08
2020,0.31014427861623,0.00556942459186864,0.000690882321879659,2.69731273835711e-08
