"year","n","n.var","b","b.var"
1970,0.225034056771827,0.00404708501364821,0.119302682539363,0.00142816594577614
1971,0.0836203566953645,0.00080641316409304,0.0948682984797942,0.00219414789758302
1972,0.308497105633256,0.00748644640174124,0.244707133604452,0.00840149225066638
1973,0.543317239974559,0.0219924710725101,0.371626836447532,0.0168183350350694
1974,0.525677053409348,0.0121777621298738,0.230604691939836,0.00421089857180929
1975,0.488464872460901,0.0140424455423979,0.287723926308818,0.00621394415840376
1976,0.175025840899722,0.00156859877044374,0.130341710375994,0.00226680689419567
1977,0.470906622587001,0.0107479283771377,0.313820940249317,0.00695686486995208
1978,0.945599721469414,0.0715338863118225,0.448989767220347,0.01501185480079
1979,0.251773898029994,0.00698255532978884,0.176232910111935,0.00776853245665576
1980,0.21290973005047,0.00522391722292501,0.308750589194066,0.0158013859013545
1981,0.469542783688073,0.00998984895727129,0.358867652034272,0.0054287862990999
1982,0.80817639316903,0.0180748870595729,0.351043808112332,0.00747899106526488
1983,0.648355607142824,0.0136212581705151,0.299040776033541,0.00736345579324383
1984,0.714123353381594,0.0248408361952598,0.230377098703842,0.00212205625851754
1985,0.62157171668362,0.0525459589423555,0.190541608532243,0.00539555748135876
1986,0.656663399568296,0.0152177248807566,0.385024043490162,0.0102046391471003
1987,0.537179987595176,0.0128278573055404,0.236063012379336,0.00397473043742917
1988,0.569748587918787,0.0156210806736402,0.232561191025456,0.00206358886173101
1989,0.743668101779568,0.00922292899453343,0.270062557788941,0.00221732454917649
1990,0.734546754309411,0.00899873248466244,0.332101281880233,0.00455544622589565
1991,0.627222985982893,0.0250499016433957,0.370038164677017,0.0368793527778558
1992,1.07156271225522,0.0810473471873933,0.4173547420936,0.0125456897469541
1993,0.802180303089502,0.0197354646937074,0.304411325404583,0.00632875795993568
1994,0.801195410971049,0.0178568380905749,0.251272339696194,0.0030468141023498
1995,1.00851083761285,0.0672813935752166,0.593809604859843,0.0618865809949262
1996,0.725809310341049,0.0349206734891287,0.257299653234919,0.0102331613900477
1997,0.585886402806481,0.0516164737114789,0.170185248050373,0.00692661502782784
1998,0.692475175736436,0.0150288739021,0.235427085261494,0.000967845440237769
1999,0.662990506591666,0.0344225287527751,0.222623423555333,0.00357337222297997
2000,0.319296209205557,0.00454367802753695,0.0951680646753301,0.000702882750558421
2001,0.342031635965873,0.00835275093535041,0.074653011499398,0.00121502578649797
2002,0.322610773918335,0.00526724605308339,0.0932222063909491,0.00078225780371538
2003,0.190791794880932,0.00233273529014208,0.0441203870160248,0.000205786914946798
2004,0.257682079243102,0.00362590883639575,0.0552819137209659,0.000295953880679485
2005,0.402511377961913,0.00654900165519848,0.0891539225637293,0.000580290741725011
2006,0.369057289297235,0.0100674994957988,0.078771165054191,0.000807257167969414
2007,0.578033358295849,0.0666489117479505,0.114392294176429,0.00336094120992445
2008,0.303306715470542,0.0034061366650274,0.0534005116562027,0.000225491178884317
2009,0.380397133464281,0.00572096782943016,0.058820839665119,0.000210238862400463
2010,0.275873673333408,0.00286374975697971,0.0520751045318216,0.000216203371216112
2011,0.840692295973445,0.0363211608178717,0.16016902221068,0.00195696478730938
2012,0.344949132132734,0.00737254380742169,0.0954209265962171,0.000991413280146686
2013,0.161023298092254,0.00258349906807605,0.0401825758091646,0.000433317803589157
2014,0.159522327656795,0.00213296689381901,0.0165173445713765,1.69474498406879e-05
2015,0.175466461555597,0.00250626479696576,0.0362301186433936,0.000352003080731938
2016,0.206616380327997,0.00230227800455479,0.0347113667604192,9.16442687761267e-05
2017,0.13974257650715,0.0015218312771147,0.0252092671536384,9.92349732224898e-05
2018,0.272851928659685,0.00727284715239081,0.0333568169326765,0.000190198165776678
2019,0.208266170481351,0.00472212308794803,0.0333959070583549,0.000174064375240328
2020,0.134828113268082,0.00149844143742634,0.00772274073511249,5.27613037902071e-06
