"year","area.occupied","D75","D95","Gini"
"1999",8.67844642857143,10.944,15.175,0.742482671617782
"2000",4.99099523809524,4.421,7.073,0.877153346128321
"2001",4.70856666666667,1.76,5.11,0.902279012399413
"2002",3.00036666666667,2.562,4.768,0.91318546211497
"2003",5.84641547619048,4.924,8.607,0.843197963126776
"2004",1.51416666666667,1.086,3.648,0.932159640985451
"2005",4.21164880952381,1.907,5.996,0.907095073481341
"2006",5.2868,6.672,8.693,0.802611627634511
"2007",4.25956666666667,2.269,4.977,0.91575134671167
"2008",6.47509166666667,3.213,6.282,0.885965202786073
"2009",7.23822857142857,4.746,10.57,0.851731071637379
"2010",7.90954675324675,10.691,16.441,0.665758176589869
"2011",6.15245641025641,4.533,10.936,0.835517229309401
"2012",5.035175,2.269,5.814,0.894220034110571
"2013",5.95744404761905,3.635,6.641,0.856875084281535
"2014",7.56491904761905,6.157,10.834,0.790461289616014
"2015",8.11174206349206,5.992,12.432,0.76285118373265
"2016",4.2461,1.924,4.378,0.903671465261701
"2017",4.45763333333333,5.072,12.401,0.808100462918606
"2018",0.7901,1.086,1.086,0.845914382652699
"2019",3.32760476190476,2.747,4.931,0.895832315381124
"2020",4.57731547619048,2.307,5.299,0.903224020577717
