"year","n","n.var","b","b.var"
1970,0.0467868165384255,0.000356637145324291,0.136069508948616,0.00349826574375722
1971,0.0885268470913658,0.00135291825538493,0.27009235456829,0.0104882531486262
1972,0.0248669344885267,0.000262390718999843,0.0891104777117729,0.00401947350090328
1973,0.0896701313631569,0.00277735339927316,0.282204193237896,0.0255361282387296
1974,0.00148194629121573,2.19589199454369e-06,0.00889167774729436,7.90521118035729e-05
1975,0.0325247494624882,0.000431475544000165,0.148741964012428,0.0075107912781932
1976,0.0193290183171659,0.000287330690933906,0.0876150374871194,0.00491547303131501
1977,0.0341347194361266,0.000390330390641985,0.143693389765903,0.00816337684704641
1978,0.0264551765301579,0.00032809034630349,0.037947380343247,0.00114250185102304
1979,0.00517863012116689,2.6816700464131e-05,0.0155358903635007,0.00024135030417718
1980,0.0324439662537545,0.000434633610974627,0.140697625088571,0.00802768417276228
1981,0.0403103925880599,0.000590087683323527,0.127982754498659,0.0144918533609795
1982,0.0107607601723132,5.54737686049948e-05,0.0256673963957185,5.82167340376255e-05
1983,0.012270460745279,8.96747513634314e-05,0.00345242008077793,1.19185335396138e-05
1984,0.0281019322040498,0.000310280700741266,0.0337871481550053,0.000625554414531667
1985,0.0183036179285344,0.000118542689229245,0.0311093111737464,0.000446504294596858
1986,0.0172232908193658,0.00018875614964189,0.00411501345021538,1.69324890286687e-05
1987,0.0520065687371846,0.000722501319036923,0,0
1988,0.0639072009028601,0.00130331992832953,0.253215719717159,0.0361814793244813
1989,0.0112902938197984,5.01084226712182e-05,0.0400274216658201,0.000827551198788738
1990,0.0120846514439909,4.92654375050423e-05,0.024404544490219,0.000163114217212334
1991,0.0297788321130225,0.00015290445897754,0.0509109162161734,0.000853928931548455
1992,0.0116746360760486,4.71995916267122e-05,0.0539924056447011,0.00109588285700751
1993,0.0148486912820239,0.000113920158294945,0.0263431403901503,0.00069394524984023
1994,0.0589839410521973,0.000482018410459326,0.154892424637565,0.00534245443764515
1995,0.0600944131466049,0.000403292546933177,0.0881029694367732,0.00202419518425085
1996,0.0226693866570126,0.000194862217569082,0.012297315800591,9.23898327633842e-05
1997,0.0200422468216216,0.000110854018997506,0.00695817619518478,2.47566713034565e-05
1998,0.0412623363677721,0.00037759267834128,0.0817135667711961,0.00483428533653166
1999,0.0389531276681406,0.000504046198231818,0.0151854260959346,7.20389079384378e-05
2000,0.0469750367181782,0.00044054628621215,0.102492721301168,0.00253553629830007
2001,0.0218582698863989,0.000266396463791256,0.0554233971757736,0.00167659825608678
2002,0.0261323937349379,9.11719153541151e-05,0.0396169202771463,0.000573179165747242
2003,0.0434542693626249,0.000200233795045643,0.0400863556667351,0.000212166795023401
2004,0.0241923605329801,0.000215296971116593,0.00995791779747682,9.30338153934142e-05
2005,0.0777666034946569,0.000550532906757698,0.104518422216311,0.00163074684312803
2006,0.0674866484163525,0.000300587583195709,0.101949449075164,0.000893296407353293
2007,0.0103417200791058,3.61691961210649e-05,0.00597027553781702,1.83791896024408e-05
2008,0.0531522168302316,0.000213815333514559,0.0652757304101328,0.00126569232308099
2009,0.0709696496848414,0.00187483148017971,0.0541413847626097,0.00120383042962668
2010,0.0196715759813839,8.06126144130057e-05,0.0306748822523259,0.000375688093895014
2011,0.0187810664306857,5.58317623048731e-05,0.00646478051271856,1.21095044642618e-05
2012,0.018831562979672,0.00010188084008942,0.00889554618307552,3.67002724003417e-05
2013,0.0104270388163696,0.000108721066245453,0.0159742234666782,0.000255170951783666
2014,0.0179762095816242,6.70750328127374e-05,0.0150028272393551,0.000121945006856978
2015,0.0279345871376913,0.00015669322168955,0.00962093261507923,5.44686212947588e-05
2016,0.0323391311024692,0.00029472478941476,0.0152932434987659,0.000137091838530967
2017,0,0,0,0
2018,0.0145539038923135,0.000211810267232706,0.00878328099901124,7.71438940019259e-05
2019,0,0,0,0
2020,0.0161549440305041,6.72755457516316e-05,0.00663652286615286,3.08967898580884e-05
