"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0,0
7,0,0.009375,0.00652173913043478,0.0423412204234122,0.108496732026144,0.130165289256198
10,0.00284900284900285,0.003125,0.0152173913043478,0.0361145703611457,0.0810457516339869,0.0537190082644628
13,0.0284900284900285,0.0203125,0.0369565217391304,0.049813200498132,0.0862745098039216,0.0888429752066116
16,0.0227920227920228,0.0296875,0.0304347826086957,0.0410958904109589,0.0601307189542484,0.0785123966942149
19,0.00854700854700855,0.0203125,0.0565217391304348,0.0585305105853051,0.065359477124183,0.0578512396694215
22,0.0284900284900285,0.0515625,0.0706521739130435,0.0473225404732254,0.0549019607843137,0.0578512396694215
25,0.0142450142450142,0.0359375,0.0804347826086956,0.0684931506849315,0.0901960784313725,0.0888429752066116
28,0.0484330484330484,0.0359375,0.058695652173913,0.0971357409713574,0.0758169934640523,0.0764462809917355
31,0.0427350427350427,0.0203125,0.0978260869565217,0.0884184308841843,0.0718954248366013,0.0537190082644628
34,0.0427350427350427,0.04375,0.075,0.0398505603985056,0.0522875816993464,0.0743801652892562
37,0.0284900284900285,0.025,0.0739130434782609,0.0709838107098381,0.0549019607843137,0.0619834710743802
40,0.0341880341880342,0.0390625,0.0793478260869565,0.0560398505603985,0.0366013071895425,0.0475206611570248
43,0.0341880341880342,0.034375,0.0619565217391304,0.0647571606475716,0.0418300653594771,0.0371900826446281
46,0.0683760683760684,0.0421875,0.0380434782608696,0.0660024906600249,0.0405228758169935,0.0227272727272727
49,0.0626780626780627,0.040625,0.0391304347826087,0.0410958904109589,0.0169934640522876,0.0330578512396694
52,0.0341880341880342,0.0453125,0.0282608695652174,0.0398505603985056,0.0169934640522876,0.0165289256198347
55,0.0313390313390313,0.04375,0.0282608695652174,0.0286425902864259,0.0183006535947712,0.00619834710743802
58,0.0484330484330484,0.0609375,0.0184782608695652,0.0261519302615193,0.0104575163398693,0.00619834710743802
61,0.0541310541310541,0.0578125,0.0152173913043478,0.0149439601494396,0.00915032679738562,0.00206611570247934
64,0.0541310541310541,0.0640625,0.0173913043478261,0.0062266500622665,0.00522875816993464,0.00206611570247934
67,0.0455840455840456,0.05,0.0108695652173913,0.0087173100871731,0.00261437908496732,0.00206611570247934
70,0.037037037037037,0.0515625,0.0119565217391304,0.0037359900373599,0,0
73,0.0341880341880342,0.040625,0.00978260869565217,0,0,0.00206611570247934
76,0.0256410256410256,0.0328125,0.0119565217391304,0,0,0
79,0.037037037037037,0.0140625,0.0108695652173913,0.0012453300124533,0,0
82,0.037037037037037,0.0171875,0.00434782608695652,0,0,0
85,0.0227920227920228,0.0203125,0.00326086956521739,0,0,0
88,0.0113960113960114,0.01875,0.00326086956521739,0.0012453300124533,0,0
91,0.0113960113960114,0.0140625,0.00434782608695652,0,0,0
94,0.0142450142450142,0.003125,0,0.0012453300124533,0,0
97,0.0113960113960114,0.0046875,0.00108695652173913,0,0,0
100,0.0056980056980057,0.0046875,0,0,0,0
103,0.00284900284900285,0.003125,0,0,0,0
106,0.00854700854700855,0,0,0,0,0
109,0.00284900284900285,0,0,0,0,0
112,0.00284900284900285,0,0,0,0,0
115,0,0.0015625,0,0,0,0
