"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,8.99685110211426e-05,0.000470883691728143
7,0.000383582662063675,0.00190870049308096,0.00228853093917789,0.00610518573004781,0.0157444894287,0.00384555014911317
10,0.00287686996547756,0.0133609034515667,0.0087140216530235,0.0122103714600956,0.0272604588394062,0.0207188824360383
13,0.00767165324127349,0.0178145379354223,0.00836193997007306,0.015299742552409,0.0146648672964462,0.0276251765813844
16,0.0201380897583429,0.019246063305233,0.0220931256051404,0.0207429201912468,0.0322087269455691,0.0339036258044263
19,0.0437284234752589,0.0429457610943216,0.0499955989789631,0.0495770503861714,0.0737741790373369,0.0988855752629101
22,0.171269658611431,0.0908223317957691,0.132382712789367,0.138065465244575,0.161763382816014,0.192355988070946
25,0.296892980437284,0.234292985525688,0.310536044362292,0.340051489518205,0.301394511920828,0.327970491288652
28,0.242807825086306,0.348178781612852,0.271366957134055,0.271791099668996,0.235627530364372,0.196436980065924
31,0.136555427694668,0.170669635756323,0.122612446087492,0.0926075763148216,0.0941970310391363,0.0664730811489562
34,0.0527426160337553,0.0456497534595196,0.0533403749669923,0.0358219933799191,0.0258209626630679,0.0222884947417988
37,0.0195627157652474,0.0116112613329092,0.0155796144705572,0.0143435086428834,0.0127755285650022,0.00643541045361796
40,0.00402761795166858,0.00318116748846827,0.00272863304286595,0.00286870172857668,0.00413855150697256,0.00243289907392874
43,0.00115074798619102,0.000159058374423413,0,0.000367782272894446,0.000449842555105713,0.000156961230576048
46,0,0,0,7.35564545788893e-05,8.99685110211426e-05,0
49,0.000191791331031837,0.000159058374423413,0,7.35564545788893e-05,0,0
52,0,0,0,0,0,0
55,0,0,0,0,0,0
58,0,0,0,0,0,0
61,0,0,0,0,0,0
