"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0,0
7,0,0.000635525897680331,0,0,0,0
10,0,0.000635525897680331,0,0.000584681348664978,0,0
13,0,0.000317762948840165,0,0.000194893782888326,0,0
16,0,0,0.000145518044237485,0,0,0
19,0,0.00317762948840165,0,0.00331319430910154,0,0.00032488628979857
22,0.0027027027027027,0.0114394661582459,0.000873108265424913,0.0189046969401676,0.0015381657373582,0.00730994152046784
25,0,0.0073085478233238,0.00160069848661234,0.017345546677061,0.00269179004037685,0.0155945419103314
28,0.00202702702702703,0.00127105179536066,0.0119324796274738,0.0144221399337361,0.0334551047875409,0.0212800519818064
31,0.0155405405405405,0.00476644423260248,0.0513678696158324,0.0350808809198987,0.0303787733128245,0.0690383365821962
34,0.0351351351351351,0.0127105179536066,0.0509313154831199,0.052036640031183,0.0242261103633917,0.0830084470435348
37,0.0371621621621622,0.0123927550047664,0.045256111757858,0.0576885597349445,0.0219188617573544,0.0716374269005848
40,0.0324324324324324,0.0301874801398157,0.0352153667054715,0.0664587799649191,0.036723706979427,0.0531189083820663
43,0.0344594594594595,0.0263743247537337,0.0321594877764843,0.0689923991424674,0.0422995577773505,0.0511695906432749
46,0.0405405405405405,0.0314585319351764,0.0419091967403958,0.0779575131553304,0.0565275908479139,0.057504873294347
49,0.0594594594594595,0.0263743247537337,0.0510768335273574,0.0882868836484116,0.0759469332820611,0.0812215724496426
52,0.0560810810810811,0.0301874801398157,0.0622817229336438,0.114012862989671,0.0949817342818689,0.091130604288499
55,0.052027027027027,0.0498887829679059,0.0720314318975553,0.114012862989671,0.0961353585848875,0.0951916829109812
58,0.0567567567567568,0.0565618048935494,0.0785797438882421,0.0937439095692847,0.101903480099981,0.0964912280701754
61,0.0763513513513513,0.0638703527168732,0.080034924330617,0.0629506918729293,0.111709286675639,0.0778102664067576
64,0.0972972972972973,0.082618366698443,0.0827997671711292,0.0419021633209901,0.0892136127667756,0.0498700454840806
67,0.0891891891891892,0.0838894184938036,0.0683934807916182,0.026310660689924,0.067487021726591,0.0287524366471735
70,0.0594594594594595,0.0832538925961233,0.059953434225844,0.0175404404599493,0.0457604306864065,0.0217673814165042
73,0.0513513513513514,0.0629170638703527,0.0499126891734575,0.00916000779575132,0.0344164583733897,0.01137102014295
76,0.05,0.0743565300285987,0.0424912689173458,0.00584681348664978,0.0167275523937704,0.00649772579597141
79,0.0364864864864865,0.0660946933587544,0.0362339930151339,0.00370298187487819,0.007690828686791,0.00487329434697856
82,0.0358108108108108,0.0495710200190658,0.0173166472642608,0.00467745078931982,0.00346087290905595,0.00227420402858999
85,0.0263513513513514,0.0476644423260248,0.0123690337601863,0.00233872539465991,0.00269179004037685,0.000812215724496426
88,0.0236486486486486,0.0301874801398157,0.00480209545983702,0.00175404404599493,0.000961353585848875,0.000812215724496426
91,0.0121621621621622,0.0212901175722911,0.00465657741559953,0.000584681348664978,0.0007690828686791,0.000812215724496426
94,0.00945945945945946,0.0117572291070861,0.00291036088474971,0,0,0
97,0.00472972972972973,0.00985065141404512,0.0020372526193248,0.000194893782888326,0.000192270717169775,0.000162443144899285
100,0.00135135135135135,0.00508420718144264,0.000582072176949942,0,0.000192270717169775,0
103,0.000675675675675676,0.00127105179536066,0.000145518044237485,0,0,0.000162443144899285
106,0.00135135135135135,0.000635525897680331,0,0,0,0
109,0,0,0,0,0,0
