"year","area.occupied","D75","D95","Gini"
"1970",12.95,3.252,9.14,0.861473417336721
"1971",9.53325,1.875,5.419,0.880937186229867
"1972",9.02833333333333,4.025,8.319,0.840855627986047
"1973",7.21466666666667,1.086,4.932,0.882799166733222
"1974",8.125,2.264,5.349,0.871109332280401
"1975",6.83233333333333,2.668,5.882,0.870674293766726
"1976",4.857,1.999,5.349,0.896567025721481
"1977",6.87358333333333,1.875,2.876,0.911468176594145
"1978",5.59573333333333,6.271,11.66,0.771355916883385
"1979",7.8485,4.826,8.051,0.851577758139215
"1980",10.3510333333333,0.655,0.655,0.95130068818948
"1981",10.1079404761905,2.917,9.947,0.860881846788008
"1982",9.67775,0.687,4.385,0.938514946061266
"1983",14.93725,2.237,9.601,0.88327651882301
"1984",20.7728333333333,7.185,13.581,0.758573037672493
"1985",24.2556333333333,5.042,13.077,0.792692461529787
"1986",24.6650333333333,7.468,15.376,0.73917717134313
"1987",17.8318333333333,4.766,9.782,0.827588384322215
"1988",15.8538452380952,1.582,8.205,0.887307503895297
"1989",18.6833845238095,4.57,9.612,0.866708754658019
"1990",12.1511416666667,4.139,6.641,0.839537868253954
"1991",13.4926777777778,5.852,7.656,0.81533443197205
"1992",14.5973333333333,3.921,10.563,0.822589613609755
"1993",17.4412833333333,4.697,9.463,0.813310871200095
"1994",16.2920166666667,2.821,10.081,0.857527664555237
"1995",14.8045380952381,5.076,9.58,0.816778041480155
"1996",14.3082166666667,2.264,2.264,0.904282380610701
"1997",14.38735,1.478,6.031,0.905872157724219
"1998",12.6674444444444,1.22,4.489,0.932922991640529
"1999",16.0173773809524,4.439,8.629,0.835263901214712
"2000",14.5440757936508,3.846,5.483,0.861892605957638
"2001",9.95591071428571,2.637,5.619,0.913415206174385
"2002",13.9473107142857,4.146,5.806,0.855707239444841
"2003",8.98538333333333,4.38,8.494,0.811797831370143
"2004",7.7119880952381,2.166,3.939,0.919311488318394
"2005",10.8932277777778,1.582,4.766,0.875101519450284
"2006",11.9194083333333,3.846,8.446,0.820813962071853
"2007",9.20809523809524,1.478,4.814,0.909822851252078
"2008",9.54875,3.846,5.349,0.867625255121416
"2009",8.56370833333333,3.846,6.171,0.851491761620264
"2010",5.03015833333333,1.582,6.254,0.888845288174235
"2011",6.82858571428571,1.582,3.887,0.913750804145087
"2012",5.0232,1.582,4.932,0.885735144258952
"2013",9.60344166666667,2.264,3.35,0.896158744801383
"2014",13.4528333333333,3.846,8.062,0.843445140293845
"2015",10.4584428571429,3.742,9.984,0.838123250251183
"2016",17.9815944444444,6.41,11.703,0.787900946089304
"2017",13.3882928571429,4.974,10.817,0.824883230946276
"2018",11.2276333333333,2.264,7.199,0.712193489524943
"2019",16.1706452380952,7.065,12.594,0.76448808502736
"2020",11.7888880952381,5.324,9.687,0.82372695898251
