"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",9,"490",1970,7,8,"TRIGLOPS MURRAYI",1,13,1,10,15.4270400749604,0.64821248608999
"ATC1970175",29,"481",1970,7,11,"TRIGLOPS MURRAYI",NA,13,1,NA,15.4270400749604,NA
"ATC1970175",30,"481",1970,7,11,"TRIGLOPS MURRAYI",2,17,1,30,32.5476019465396,0.921726892484304
"ATC1970175",30,"481",1970,7,11,"TRIGLOPS MURRAYI",3,12,1,15,12.346368961335,1.21493210246473
"ATC1970175",59,"464",1970,7,15,"TRIGLOPS MURRAYI",NA,9,1,NA,5.54412811171947,NA
"ATC1970175",61,"462",1970,7,15,"TRIGLOPS MURRAYI",4,11,1,10,9.69110358683748,1.03187422468397
"ATC1970176",7,"456",1970,7,21,"TRIGLOPS MURRAYI",1,13,1,25,15.4270400749604,1.62053121522498
"ATC1970176",7,"456",1970,7,21,"TRIGLOPS MURRAYI",2,12,1,25,12.346368961335,2.02488683744122
"ATC1970176",7,"456",1970,7,21,"TRIGLOPS MURRAYI",3,10,1,15,7.4332185019249,2.01796839365285
"ATC1970176",7,"456",1970,7,21,"TRIGLOPS MURRAYI",4,10,1,25,7.4332185019249,3.36328065608808
"ATC1970176",7,"456",1970,7,21,"TRIGLOPS MURRAYI",5,13,1,25,15.4270400749604,1.62053121522498
"ATC1970176",14,"458",1970,7,22,"TRIGLOPS MURRAYI",NA,12,1,NA,12.346368961335,NA
"ATC1970176",25,"455",1970,7,23,"TRIGLOPS MURRAYI",NA,10,1,NA,7.4332185019249,NA
"ATC1970176",30,"454",1970,7,24,"TRIGLOPS MURRAYI",NA,10,1,NA,7.4332185019249,NA
"ATC1970176",30,"454",1970,7,24,"TRIGLOPS MURRAYI",NA,13,1,NA,15.4270400749604,NA
"ATC1970176",31,"456",1970,7,24,"TRIGLOPS MURRAYI",NA,13,1,NA,15.4270400749604,NA
"ATC1970176",38,"448",1970,7,25,"TRIGLOPS MURRAYI",NA,8,1,NA,3.99461728752639,NA
"ATC1970176",38,"448",1970,7,25,"TRIGLOPS MURRAYI",NA,13,1,NA,15.4270400749604,NA
"ATC1970176",41,"448",1970,7,26,"TRIGLOPS MURRAYI",NA,10,1,NA,7.4332185019249,NA
"ATC1970176",41,"448",1970,7,26,"TRIGLOPS MURRAYI",NA,13,1,NA,15.4270400749604,NA
"ATC1970176",41,"448",1970,7,26,"TRIGLOPS MURRAYI",NA,5,1,NA,1.07995791289299,NA
"ATC1970176",42,"445",1970,7,26,"TRIGLOPS MURRAYI",NA,9,1,NA,5.54412811171947,NA
"ATC1970176",53,"443",1970,7,28,"TRIGLOPS MURRAYI",NA,7,1,NA,2.75475447391909,NA
"ATC1970176",53,"443",1970,7,28,"TRIGLOPS MURRAYI",NA,9,1,NA,5.54412811171947,NA
"ATC1970176",71,"441",1970,7,30,"TRIGLOPS MURRAYI",NA,10,1,NA,7.4332185019249,NA
"ATC1971188",3,"492",1971,6,29,"TRIGLOPS MURRAYI",NA,17,1,NA,32.5476019465396,NA
"ATC1971188",9,"491",1971,6,30,"TRIGLOPS MURRAYI",1,13,1,25,15.4270400749604,1.62053121522498
"ATC1971188",9,"491",1971,6,30,"TRIGLOPS MURRAYI",2,13,1,25,15.4270400749604,1.62053121522498
"ATC1971188",21,"480",1971,7,2,"TRIGLOPS MURRAYI",3,14,1,25,18.9606388168802,1.31852097608352
"ATC1971188",21,"480",1971,7,2,"TRIGLOPS MURRAYI",4,10,1,15,7.4332185019249,2.01796839365285
"ATC1971188",22,"480",1971,7,3,"TRIGLOPS MURRAYI",5,9,1,15,5.54412811171947,2.70556518495527
"ATC1971188",22,"480",1971,7,3,"TRIGLOPS MURRAYI",6,9,1,15,5.54412811171947,2.70556518495527
"ATC1971188",44,"473",1971,7,8,"TRIGLOPS MURRAYI",7,11,1,15,9.69110358683748,1.54781133702596
"ATC1971188",44,"473",1971,7,8,"TRIGLOPS MURRAYI",8,12,1,20,12.346368961335,1.61990946995298
"ATC1971189",6,"463",1971,7,12,"TRIGLOPS MURRAYI",NA,14,1,NA,18.9606388168802,NA
"ATC1971189",6,"463",1971,7,12,"TRIGLOPS MURRAYI",NA,12,1,NA,12.346368961335,NA
"ATC1971189",6,"463",1971,7,12,"TRIGLOPS MURRAYI",NA,13,1,NA,15.4270400749604,NA
"ATC1971189",8,"465",1971,7,13,"TRIGLOPS MURRAYI",NA,10,1,NA,7.4332185019249,NA
"ATC1971189",8,"465",1971,7,13,"TRIGLOPS MURRAYI",NA,9,1,NA,5.54412811171947,NA
"ATC1971189",9,"466",1971,7,13,"TRIGLOPS MURRAYI",NA,9,1,NA,5.54412811171947,NA
"ATC1971189",21,"455",1971,7,15,"TRIGLOPS MURRAYI",NA,9,1,NA,5.54412811171947,NA
"ATC1971189",28,"458",1971,7,15,"TRIGLOPS MURRAYI",NA,7,1,NA,2.75475447391909,NA
"ATC1971189",29,"457",1971,7,15,"TRIGLOPS MURRAYI",NA,18,1,NA,38.1595571133692,NA
"ATC1971189",36,"459",1971,7,16,"TRIGLOPS MURRAYI",NA,12,1,NA,12.346368961335,NA
"ATC1971189",36,"459",1971,7,16,"TRIGLOPS MURRAYI",NA,11,1,NA,9.69110358683748,NA
"ATC1971189",37,"459",1971,7,17,"TRIGLOPS MURRAYI",NA,8,1,NA,3.99461728752639,NA
"ATC1971189",37,"459",1971,7,17,"TRIGLOPS MURRAYI",NA,10,1,NA,7.4332185019249,NA
"ATC1971189",37,"459",1971,7,17,"TRIGLOPS MURRAYI",NA,11,1,NA,9.69110358683748,NA
"ATC1971189",37,"459",1971,7,17,"TRIGLOPS MURRAYI",NA,12,1,NA,12.346368961335,NA
"ATC1971189",37,"459",1971,7,17,"TRIGLOPS MURRAYI",NA,15,1,NA,22.9742304679745,NA
"ATC1971189",42,"450",1971,7,17,"TRIGLOPS MURRAYI",NA,13,1,NA,15.4270400749604,NA
"ATC1971189",55,"446",1971,7,19,"TRIGLOPS MURRAYI",NA,14,1,NA,18.9606388168802,NA
"ATC1971189",58,"442",1971,7,20,"TRIGLOPS MURRAYI",NA,12,1,NA,12.346368961335,NA
"ATC1971189",61,"442",1971,7,20,"TRIGLOPS MURRAYI",NA,14,1,NA,18.9606388168802,NA
"ATC1971189",61,"442",1971,7,20,"TRIGLOPS MURRAYI",NA,8,1,NA,3.99461728752639,NA
"ATC1972200",12,"465",1972,6,24,"TRIGLOPS MURRAYI",NA,10,1,NA,7.4332185019249,NA
"ATC1972200",29,"475",1972,6,26,"TRIGLOPS MURRAYI",1,10,1,5,7.4332185019249,0.672656131217615
"ATC1972200",29,"475",1972,6,26,"TRIGLOPS MURRAYI",2,8,1,5,3.99461728752639,1.25168436426013
"ATC1972200",29,"475",1972,6,26,"TRIGLOPS MURRAYI",3,10,1,5,7.4332185019249,0.672656131217615
"ATC1972200",29,"475",1972,6,26,"TRIGLOPS MURRAYI",4,11,1,10,9.69110358683748,1.03187422468397
"ATC1972200",29,"475",1972,6,26,"TRIGLOPS MURRAYI",5,13,1,15,15.4270400749604,0.972318729134986
"ATC1972200",29,"475",1972,6,26,"TRIGLOPS MURRAYI",6,14,1,15,18.9606388168802,0.791112585650114
"ATC1972200",29,"475",1972,6,26,"TRIGLOPS MURRAYI",7,11,1,10,9.69110358683748,1.03187422468397
"ATC1972200",29,"475",1972,6,26,"TRIGLOPS MURRAYI",8,13,1,15,15.4270400749604,0.972318729134986
"ATC1972200",29,"475",1972,6,26,"TRIGLOPS MURRAYI",9,11,1,10,9.69110358683748,1.03187422468397
