"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",1,"492",1970,7,6,"ZOARCES AMERICANUS",NA,53,1,NA,716.293711031923,NA
"ATC1970175",1,"492",1970,7,6,"ZOARCES AMERICANUS",NA,61,1,NA,1125.73902992797,NA
"ATC1970175",2,"493",1970,7,6,"ZOARCES AMERICANUS",1,44,1,400,393.702050957351,1.01599673922789
"ATC1970175",9,"490",1970,7,8,"ZOARCES AMERICANUS",2,41,1,300,313.717137321359,0.956275460631571
"ATC1970175",9,"490",1970,7,8,"ZOARCES AMERICANUS",3,30,1,100,114.882508192495,0.870454532838386
"ATC1970175",9,"490",1970,7,8,"ZOARCES AMERICANUS",4,24,1,50,56.0526328892009,0.892018758491414
"ATC1970175",12,"491",1970,7,8,"ZOARCES AMERICANUS",6,64,1,1300,1313.6835362258,0.989583841276486
"ATC1970175",12,"491",1970,7,8,"ZOARCES AMERICANUS",7,45,1,500,423.208946133907,1.18144950518554
"ATC1970175",12,"491",1970,7,8,"ZOARCES AMERICANUS",8,43,1,125,365.644384529833,0.341862217194262
"ATC1970175",24,"480",1970,7,10,"ZOARCES AMERICANUS",9,73,1,2675,2005.67010695578,1.3337188357761
"ATC1970175",24,"480",1970,7,10,"ZOARCES AMERICANUS",10,66,1,1800,1450.33593623527,1.24109177400125
"ATC1971188",2,"493",1971,6,29,"ZOARCES AMERICANUS",1,26,1,75,72.5085568211485,1.03436067807827
"ATC1971188",4,"494",1971,6,30,"ZOARCES AMERICANUS",2,22,1,35,42.3711100331196,0.826034530901883
"ATC1971188",5,"494",1971,6,30,"ZOARCES AMERICANUS",3,52,1,700,673.731877926494,1.03898898498665
"ATC1971188",7,"495",1971,6,30,"ZOARCES AMERICANUS",4,67,1,2000,1522.19944538226,1.31388827270118
"ATC1971188",7,"495",1971,6,30,"ZOARCES AMERICANUS",5,64,1,1600,1313.6835362258,1.21794934310952
"ATC1971188",9,"491",1971,6,30,"ZOARCES AMERICANUS",6,50,1,725,593.893682248665,1.22075721912873
"ATC1971188",24,"480",1971,7,3,"ZOARCES AMERICANUS",7,75,1,3000,2187.81016653032,1.37123414357185
"ATC1971188",24,"480",1971,7,3,"ZOARCES AMERICANUS",8,84,1,4300,3149.86836661405,1.36513641191371
"ATC1971188",24,"480",1971,7,3,"ZOARCES AMERICANUS",9,73,1,2600,2005.67010695578,1.29632484972631
"ATC1972200",14,"478",1972,6,25,"ZOARCES AMERICANUS",1,24,1,75,56.0526328892009,1.33802813773712
"ATC1972200",14,"478",1972,6,25,"ZOARCES AMERICANUS",2,15,1,20,12.3639167834365,1.61761036978131
"ATC1972200",31,"477",1972,6,27,"ZOARCES AMERICANUS",3,27,1,100,81.8653349489725,1.22151824166274
"ATC1972200",50,"492",1972,6,29,"ZOARCES AMERICANUS",4,72,1,2050,1918.64569364047,1.06846199212023
"ATC1972200",50,"492",1972,6,29,"ZOARCES AMERICANUS",5,28,1,100,92.0224175773275,1.08669172830597
"ATC1972200",55,"492",1972,6,30,"ZOARCES AMERICANUS",6,45,1,415,423.208946133907,0.980603089304002
"ATC1972200",55,"492",1972,6,30,"ZOARCES AMERICANUS",7,27,1,100,81.8653349489725,1.22151824166274
"ATC1972200",56,"491",1972,6,30,"ZOARCES AMERICANUS",8,51,1,630,632.945679554275,0.995346078424377
"ATC1972200",56,"491",1972,6,30,"ZOARCES AMERICANUS",9,68,1,1400,1596.47949336328,0.876929522627717
"ATC1972200",56,"491",1972,6,30,"ZOARCES AMERICANUS",10,53,1,725,716.293711031923,1.01215463549936
"ATC1972200",56,"491",1972,6,30,"ZOARCES AMERICANUS",11,52,1,710,673.731877926494,1.05383168477218
"ATC1972200",56,"491",1972,6,30,"ZOARCES AMERICANUS",12,54,1,750,760.672784983159,0.985969282464344
"ATC1972200",56,"491",1972,6,30,"ZOARCES AMERICANUS",13,44,1,400,393.702050957351,1.01599673922789
"ATC1972200",56,"491",1972,6,30,"ZOARCES AMERICANUS",14,55,1,730,806.910875781959,0.90468479470248
"ATC1972200",56,"491",1972,6,30,"ZOARCES AMERICANUS",15,60,1,1080,1067.46032990771,1.01174720009817
"ATC1972200",56,"491",1972,6,30,"ZOARCES AMERICANUS",16,48,1,510,520.82743437187,0.979211090550697
"ATC1972200",56,"491",1972,6,30,"ZOARCES AMERICANUS",17,58,1,825,957.199506261621,0.861889287032825
"ATC1972200",57,"490",1972,6,30,"ZOARCES AMERICANUS",18,34,1,190,171.816753594312,1.1058292979311
"ATC1972200",59,"495",1972,7,1,"ZOARCES AMERICANUS",19,69,1,1800,1673.22000685612,1.07577006766856
"ATC1972200",61,"494",1972,7,1,"ZOARCES AMERICANUS",NA,18,1,NA,22.2228171187593,NA
"ATC1972200",63,"492",1972,7,1,"ZOARCES AMERICANUS",20,63,1,600,1248.80750557776,0.480458355126886
"ATC1972200",64,"493",1972,7,1,"ZOARCES AMERICANUS",21,63,1,1350,1248.80750557776,1.08103129903549
"ATC1972200",64,"493",1972,7,1,"ZOARCES AMERICANUS",22,66,1,1700,1450.33593623527,1.17214223100118
"ATC1972200",64,"493",1972,7,1,"ZOARCES AMERICANUS",23,68,1,1550,1596.47949336328,0.970886257194972
"ATC1972200",64,"493",1972,7,1,"ZOARCES AMERICANUS",24,68,1,1650,1596.47949336328,1.03352408023981
"ATC1972200",64,"493",1972,7,1,"ZOARCES AMERICANUS",25,65,1,1700,1380.84518060787,1.23113005272006
"ATC1972200",64,"493",1972,7,1,"ZOARCES AMERICANUS",26,66,1,1400,1450.33593623527,0.965293602000973
"ATC1972200",64,"493",1972,7,1,"ZOARCES AMERICANUS",27,64,1,1350,1313.6835362258,1.02764475824866
"ATC1972200",64,"493",1972,7,1,"ZOARCES AMERICANUS",28,64,1,1600,1313.6835362258,1.21794934310952
"ATC1972200",64,"493",1972,7,1,"ZOARCES AMERICANUS",29,56,1,900,855.049926847059,1.0525701151963
"ATC1972200",64,"493",1972,7,1,"ZOARCES AMERICANUS",30,53,1,700,716.293711031923,0.977252751516624
"ATC1972200",64,"493",1972,7,1,"ZOARCES AMERICANUS",31,47,1,420,486.731202989218,0.862899270522633
"ATC1972200",64,"493",1972,7,1,"ZOARCES AMERICANUS",32,45,1,350,423.208946133907,0.827014653629881
"ATC1972200",65,"493",1972,7,2,"ZOARCES AMERICANUS",33,50,1,600,593.893682248665,1.01028183652033
"ATC1972200",65,"493",1972,7,2,"ZOARCES AMERICANUS",34,39,1,225,267.110027459981,0.842349507203393
"ATC1973212",1,"493",1973,7,9,"ZOARCES AMERICANUS",1,63,1,1000,1248.80750557776,0.800763925211476
"ATC1973212",2,"493",1973,7,9,"ZOARCES AMERICANUS",2,73,1,1875,2005.67010695578,0.934849651244933
"ATC1973212",2,"493",1973,7,9,"ZOARCES AMERICANUS",3,72,1,1950,1918.64569364047,1.01634189494364
"ATC1973212",2,"493",1973,7,9,"ZOARCES AMERICANUS",4,61,1,1425,1125.73902992797,1.26583511996663
"ATC1973212",2,"493",1973,7,9,"ZOARCES AMERICANUS",5,44,1,400,393.702050957351,1.01599673922789
"ATC1973212",3,"493",1973,7,9,"ZOARCES AMERICANUS",6,73,1,1625,2005.67010695578,0.810203031078942
"ATC1973212",3,"493",1973,7,9,"ZOARCES AMERICANUS",7,55,1,900,806.910875781959,1.11536481538662
"ATC1973212",3,"493",1973,7,9,"ZOARCES AMERICANUS",8,48,1,450,520.82743437187,0.864009785780027
"ATC1973212",3,"493",1973,7,9,"ZOARCES AMERICANUS",9,63,1,1275,1248.80750557776,1.02097400464463
"ATC1973212",3,"493",1973,7,9,"ZOARCES AMERICANUS",10,51,1,650,632.945679554275,1.02694436662832
"ATC1973212",5,"494",1973,7,10,"ZOARCES AMERICANUS",11,25,1,50,63.916188644033,0.782274429385392
"ATC1973212",5,"494",1973,7,10,"ZOARCES AMERICANUS",12,27,1,75,81.8653349489725,0.916138681247053
"ATC1973212",5,"494",1973,7,10,"ZOARCES AMERICANUS",13,45,1,425,423.208946133907,1.00423207940771
"ATC1973212",12,"491",1973,7,11,"ZOARCES AMERICANUS",16,38,1,200,245.703312066764,0.813989841315834
"ATC1973212",12,"491",1973,7,11,"ZOARCES AMERICANUS",17,39,1,225,267.110027459981,0.842349507203393
"ATC1973212",12,"491",1973,7,11,"ZOARCES AMERICANUS",18,52,1,725,673.731877926494,1.07609573445046
"ATC1973212",12,"491",1973,7,11,"ZOARCES AMERICANUS",19,47,1,475,486.731202989218,0.975897984519645
"ATC1973212",12,"491",1973,7,11,"ZOARCES AMERICANUS",20,58,1,950,957.199506261621,0.992478572946889
"ATC1973212",12,"491",1973,7,11,"ZOARCES AMERICANUS",21,26,1,50,72.5085568211485,0.689573785385514
"ATC1973212",13,"492",1973,7,11,"ZOARCES AMERICANUS",22,67,1,1500,1522.19944538226,0.985416204525887
"ATC1973212",13,"492",1973,7,11,"ZOARCES AMERICANUS",23,50,1,650,593.893682248665,1.09447198956369
"ATC1973212",13,"492",1973,7,11,"ZOARCES AMERICANUS",24,57,1,850,905.132046622385,0.939089498788472
"ATC1973212",13,"492",1973,7,11,"ZOARCES AMERICANUS",25,49,1,550,556.534627435187,0.988258363248121
"ATC1973212",13,"492",1973,7,11,"ZOARCES AMERICANUS",26,71,1,1650,1834.25883415103,0.899545892476887
"ATC1973212",13,"492",1973,7,11,"ZOARCES AMERICANUS",27,72,1,1700,1918.64569364047,0.886041652002144
"ATC1973212",13,"492",1973,7,11,"ZOARCES AMERICANUS",28,72,1,2000,1918.64569364047,1.04240194353193
