"depth","cum.catch","cum"
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0.00630692772753931
12,0,0.0280658283875499
13,0.0387322925842685,0.0438331477063982
14,0.0387322925842685,0.0586994773498837
15,0.0387322925842685,0.106260410872803
16,0.0387322925842685,0.17411238664064
17,0.0654190449617016,0.301442338865292
18,0.152806667741706,0.505354762467579
19,0.152806667741706,0.759271764263857
20,0.214778335876535,0.987207274293825
21,0.214778335876535,1.3453627033487
22,0.412263253096772,1.73881501535026
23,0.657256446665771,2.08619237792763
24,0.910983381123555,2.63939633915362
25,1.16660299305492,3.13452577068618
26,1.54283959278452,3.94108759395788
27,1.91021949196633,4.64682005158326
28,3.15932698821456,5.34478556641211
29,3.99640158320695,6.11318953205805
30,5.20751057687397,7.19707806716938
31,6.66851761964021,8.10886022513034
32,8.54778180384,9.34533549312843
33,11.2260140327963,10.7209658905029
34,13.5626005960401,11.8835263884717
35,15.1983107940723,13.0259645205599
36,17.5005689284177,14.0953449407593
37,19.4749866357034,15.0170651763687
38,21.100847431461,15.9066781638827
39,23.5369105476446,16.997988801322
40,25.8588379902668,18.0655315084885
41,28.5419445601573,19.2886199282109
42,31.4568810142473,20.4199755613748
43,34.2684761789227,21.5279544521693
44,37.7558720381441,22.8838350043369
45,40.5424624870757,24.2064033422853
46,43.8501949948758,25.43200674968
47,45.942773715619,26.6155366266232
48,47.8554592562176,27.8327491508955
49,49.7705408809388,28.9762051641361
50,51.5817902194596,30.0109938185324
51,52.5120574206724,30.6988322781343
52,53.8029364609257,31.8380134620223
53,56.2470697419085,33.2153623720422
54,58.2965776897851,34.5808820714094
55,59.5372304775397,35.9189898410421
56,60.6750158583447,36.9632467071745
57,62.8212790237134,38.2358537252973
58,66.0596264669367,39.5956517256821
59,68.5971523939691,40.646584760371
60,70.6357649572764,42.0511055982433
61,72.959352045116,43.2033392478799
62,74.2444333121289,44.4817229120612
63,75.7504539020787,45.6012022792241
64,77.8511443552158,46.9117226284046
65,79.1838200230107,47.9694287968717
66,80.1816820757584,48.924185274835
67,81.8883402545393,50.1215892759293
68,83.0166585339311,51.13664037563
69,84.2937774226908,51.9703882795239
70,85.7033219328876,53.2256076878406
71,86.8617474121794,54.27278918049
72,87.7784387082567,55.1221054912558
73,88.2997686068785,56.5601359119756
74,88.6638837017952,57.7092013824304
75,89.1651818625467,58.9660983293039
76,89.9862037199846,60.0544739686024
77,90.5391359247653,60.987098570773
78,91.4892936409908,62.1969364681075
79,91.9169244168493,63.0503942365955
80,92.7480956606741,64.005421532775
81,92.9072833553267,64.8951205653033
82,93.8589891846652,65.9766954912305
83,94.0409179785539,67.184796444441
84,94.0409179785539,67.9727920425889
85,94.6246557624045,68.9009114762456
86,94.9430311517097,70.0894726364908
87,94.9430311517097,70.7838361010595
88,95.1132639713332,71.8150574943335
89,95.4267608878851,72.5056306698752
90,95.8650238760166,73.3654989563173
91,95.9299156751107,74.1019968335385
92,96.2482910644159,75.0094706941612
93,96.2482910644159,75.7891698627342
94,96.6049526151867,76.304538425722
95,96.6049526151867,76.934531605212
96,96.6049526151867,77.4300387234927
97,96.838441419802,77.8830002916508
98,96.838441419802,78.3187701748749
99,96.838441419802,78.7747639270823
100,96.838441419802,79.1699429203328
101,96.838441419802,79.4301076987337
102,96.9494875110017,79.6345551812658
103,97.0111347201411,80.1014311119307
104,97.0111347201411,80.5601856791886
105,97.1684162181953,81.0349774252527
106,97.1684162181953,81.3971480091971
107,97.2348005286685,81.9809475714048
108,97.2348005286685,82.4334514745455
109,97.5220603003082,83.0077847486326
110,97.5963614102709,83.7132955153397
111,97.6523305869895,84.2881857991696
112,97.9498594858358,84.8431303415097
113,97.9498594858358,85.2084989199071
114,97.9498594858358,85.8482508372272
115,97.9498594858358,86.2753150374368
116,98.0051797445634,86.6814450491589
117,98.1842594794634,87.3097450231925
118,98.1842594794634,87.7723992590236
119,98.1842594794634,88.5042038291363
120,98.237362601722,88.97457648029
121,98.237362601722,89.51810119077
122,98.3867273002868,89.9700087425245
123,98.3867273002868,90.2955437654461
124,98.3867273002868,90.7132672971951
125,98.4697076883783,90.9307113906914
126,98.4697076883783,91.3388325424237
127,98.4697076883783,91.618936741235
128,98.5228108106369,91.9374524413465
129,98.639778278504,92.2285062591863
130,98.639778278504,92.5575250459563
131,98.639778278504,92.787977040305
132,98.639778278504,93.0630361686565
133,98.7061625889772,93.4561640030906
134,98.8831874169058,93.7012664040423
135,98.9938279343612,93.895770734337
136,98.9938279343612,94.1059453034924
137,99.1431926329259,94.3825601721316
138,99.1431926329259,94.5250115457188
139,99.1431926329259,94.6893786676451
140,99.1431926329259,94.7670747339582
141,99.1431926329259,94.9305331299627
142,99.1431926329259,95.0694078732962
143,99.1431926329259,95.2791905355289
144,99.1431926329259,95.3941496479256
145,99.1431926329259,95.5185000917626
146,99.1431926329259,95.7005120822778
147,99.1431926329259,95.7848135822171
148,99.1431926329259,95.9667126424035
149,99.2261730210175,96.0424971954377
150,99.309153409109,96.1190124463814
151,99.309153409109,96.2451014700862
152,99.309153409109,96.3570431633429
153,99.4395511618243,96.4750412054184
154,99.4955203385429,96.5827767392304
155,99.4955203385429,96.6493528004045
156,99.5751750219309,96.70965231277
157,99.6548297053188,96.791962672699
158,99.6548297053188,96.8275852571622
159,99.6548297053188,96.8627455537292
160,99.6548297053188,96.9189280621729
161,99.6548297053188,96.9672503555576
162,99.7101499640465,97.0223537519691
163,99.7101499640465,97.1114432336911
164,99.7101499640465,97.2200610769737
165,99.7101499640465,97.301502996069
166,99.7101499640465,97.3414103289192
167,99.7101499640465,97.433266933906
168,99.7101499640465,97.4785612415702
169,99.7850999920002,97.6314200365248
170,99.7850999920002,97.7400563713232
171,99.7850999920002,97.8623447281094
172,99.7850999920002,97.9472722979425
173,99.7850999920002,98.073252353786
174,99.7850999920002,98.1462410084926
175,99.7850999920002,98.2295717038497
176,99.7850999920002,98.2752094253797
177,99.8102996406484,98.4116636041299
178,99.8102996406484,98.5013362290125
179,99.8102996406484,98.5482802440551
180,99.8102996406484,98.6466749207175
181,99.8102996406484,98.7372833483843
182,99.8102996406484,98.7772448349595
183,99.8102996406484,98.8732078772876
184,99.8102996406484,98.9815549519452
185,99.8102996406484,99.0292960834032
186,99.8102996406484,99.0714963642189
187,99.8102996406484,99.154021357814
188,99.8469635071365,99.2669226286611
189,99.8469635071365,99.3003856682374
190,99.8469635071365,99.4174964005856
191,99.8469635071365,99.445709170483
192,99.8469635071365,99.5008733247323
193,99.8469635071365,99.5816270952735
194,99.8469635071365,99.6183459624621
195,99.8469635071365,99.6530835958096
196,99.8469635071365,99.68929790878
197,99.8469635071365,99.7191458570076
198,99.8469635071365,99.7469940798783
199,99.8469635071365,99.7717859193434
