"year","area.occupied","D75","D95","Gini"
"1999",13.073219047619,3.148,9.02,0.757999035186553
"2000",8.336625,3.148,7.073,0.774837207643028
"2001",7.25434166666667,4.171,9.831,0.824394640601156
"2002",8.705175,3.148,4.171,0.856320774039658
"2003",8.32501666666667,3.148,6.544,0.819600529609716
"2004",8.88816944444444,8.096,9.252,0.721517432078908
"2005",10.448180952381,4.171,4.982,0.814119352372823
"2006",10.28315,3.148,8.096,0.820615087769375
"2007",11.1409833333333,4.171,9.862,0.796066971008697
"2008",8.82746666666667,4.171,8.629,0.795575864385483
"2009",16.0277888888889,1.023,8.096,0.861423265884661
"2010",10.5110811688312,7.073,8.096,0.754370835450375
"2011",11.6332186202686,7.073,11.18,0.749443419990495
"2012",13.4694777777778,3.148,7.073,0.799453263883311
"2013",10.7529416666667,3.148,10.414,0.807130538625921
"2014",11.8604833333333,3.959,4.982,0.814032248575565
"2015",9.26024365079365,4.171,8.096,0.795447806815485
"2016",9.51977647907648,3.148,4.171,0.847311341652042
"2017",6.43693333333333,7.073,8.096,0.740821420443688
"2018",0.613,1.086,1.086,0.899570390550803
"2019",9.12533492063492,4.585,6.926,0.793295217101982
"2020",10.1012642857143,3.925,7.073,0.805523519994313
