"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",9,"490",1970,7,8,"TRIGLOPS MURRAYI",1,13,1,10,14.4745876598752,0.6908659669609
"ATC1970175",29,"481",1970,7,11,"TRIGLOPS MURRAYI",NA,13,1,NA,14.4745876598752,NA
"ATC1970175",30,"481",1970,7,11,"TRIGLOPS MURRAYI",2,17,1,30,29.2967730718609,1.02400356265907
"ATC1970175",30,"481",1970,7,11,"TRIGLOPS MURRAYI",3,12,1,15,11.7284429688893,1.27894214430584
"ATC1971188",3,"492",1971,6,29,"TRIGLOPS MURRAYI",NA,17,1,NA,29.2967730718609,NA
"ATC1971188",9,"491",1971,6,30,"TRIGLOPS MURRAYI",1,13,1,25,14.4745876598752,1.72716491740225
"ATC1971188",9,"491",1971,6,30,"TRIGLOPS MURRAYI",2,13,1,25,14.4745876598752,1.72716491740225
"ATC1971188",21,"480",1971,7,2,"TRIGLOPS MURRAYI",3,14,1,25,17.5872426810121,1.42148490547589
"ATC1971188",21,"480",1971,7,2,"TRIGLOPS MURRAYI",4,10,1,15,7.26318209850787,2.06521050919012
"ATC1971188",22,"480",1971,7,3,"TRIGLOPS MURRAYI",5,9,1,15,5.50632365465066,2.72414063189528
"ATC1971188",22,"480",1971,7,3,"TRIGLOPS MURRAYI",6,9,1,15,5.50632365465066,2.72414063189528
"ATC1971188",44,"473",1971,7,8,"TRIGLOPS MURRAYI",7,11,1,15,9.33082485109566,1.60757491854953
"ATC1971188",44,"473",1971,7,8,"TRIGLOPS MURRAYI",8,12,1,20,11.7284429688893,1.70525619240779
"ATC1972200",29,"475",1972,6,26,"TRIGLOPS MURRAYI",1,10,1,5,7.26318209850787,0.688403503063373
"ATC1972200",29,"475",1972,6,26,"TRIGLOPS MURRAYI",2,8,1,5,4.04032855220982,1.23752312105046
"ATC1972200",29,"475",1972,6,26,"TRIGLOPS MURRAYI",3,10,1,5,7.26318209850787,0.688403503063373
