"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,4.9573666468372e-05,0,4.82881838814042e-05,0.0022322643872162,0,8.56017805170347e-05
7,0.00128891532817767,0.00374468085106383,0.00193152735525617,0.0192736973920619,0.00482775961780236,0.00405181761113965
10,0.00262740432282372,0.0686382978723404,0.0296972330870636,0.0461153155115152,0.0174503394518481,0.0199737487873081
13,0.014128494943486,0.069063829787234,0.186247525230576,0.107965372679262,0.0614533568016093,0.0794384523198083
16,0.0982550069403133,0.168765957446809,0.441933458882611,0.362062394511896,0.324113653507669,0.181390172915597
19,0.414782867340869,0.503148936170213,0.295909990825245,0.374040398540861,0.4500880060347,0.424670433145009
22,0.402290303390839,0.175787234042553,0.0409000917475494,0.0818315457069745,0.133718883580588,0.245990983279119
25,0.0623140987507436,0.01,0.00304215558452847,0.00642456579735395,0.00819713351772693,0.0415739314044399
28,0.00381717231806464,0.000723404255319149,0.000289729103288425,0,0.000150867488056324,0.00265365519602808
31,0.000446162998215348,0.000127659574468085,0,0,0,0.000171203561034069
34,0,0,0,0,0,0
37,0,0,0,0,0,0
40,0,0,0,0,0,0
43,0,0,0,5.44454728589318e-05,0,0
