"year","area.occupied","D75","D95","Gini"
"1970",1.1245,2.392,2.536,0.927330321403552
"1971",1.5455,1.318,2.404,0.918332872359426
"1972",1.4921,4.103,5.126,0.832450572966817
"1973",0.4055,0.811,0.811,0.967580748321075
"1974",2.7351,3.562,8.142,0.858004861789518
"1975",0.200333333333333,0.601,0.601,0.975975375759514
"1978",0.229,0.687,0.687,0.972537575951391
"1979",0.479,1.437,1.437,0.94255676367125
"1981",0.2415,1.449,1.449,0.942077070674768
"1982",3.78238333333333,1.256,8.159,0.906183440990465
"1983",1.72316666666667,4.458,5.41,0.820611050713506
"1984",1.75375,1.117,3.723,0.944291310286315
"1985",1.78033333333333,1.601,3.183,0.913625634815399
"1986",1.52775,1.342,5.868,0.887717762331052
"1987",1.80783333333333,4.925,7.68,0.782137032706938
"1988",4.93150714285714,5.8,12.955,0.741340537115976
"1989",5.13036666666667,4.265,11.132,0.829357653744985
"1990",3.14406746031746,4.342,6.957,0.869898229022703
"1991",3.70239166666667,5.331,12.131,0.821507219633454
"1992",3.15247023809524,5.507,8.891,0.780872917839068
"1993",8.20742103174603,12.331,21.845,0.640946689026785
"1994",5.59504166666667,1.134,12.737,0.864962943227686
"1995",8.55693333333333,9.123,15.826,0.671647648022518
"1996",8.35694166666667,9.346,17.761,0.740103446752368
"1997",10.4977083333333,12.454,23.951,0.683741984122678
"1998",9.15855595238095,7.131,17.5,0.759759828522932
"1999",10.2844082251082,9.82,21.822,0.66358631981516
"2000",8.0929746031746,7.995,21.077,0.671491726422387
"2001",6.80373928571429,9.735,17.892,0.687053458903749
"2002",7.8567784992785,12.403,21.628,0.579561196176703
"2003",6.31410079365079,6.173,16.596,0.810025340027526
"2004",8.23617023809524,4.73,18.577,0.729859684678968
"2005",8.24439484126984,11.064,24.626,0.627702698684149
"2006",8.98876147186147,9.492,19.851,0.753514593859151
"2007",8.95929761904762,6.759,15.035,0.752459174287769
"2008",10.3909666666667,2.183,16.931,0.843609349371622
"2009",11.4064134920635,8.361,18.142,0.713202239154763
"2010",11.5758182900433,5.743,17.985,0.771679004641726
"2011",11.1387814407814,9.172,18.395,0.735491582710473
"2012",9.44648293650794,8.547,21.958,0.740335104807428
"2013",3.93958571428571,5.935,13.281,0.797497332683853
"2014",4.03004166666667,3.397,8.574,0.890559770355146
"2015",5.59805238095238,5.024,9.643,0.836696881726851
"2016",6.3830696969697,8.217,18.912,0.721162028555935
"2017",5.38325,6.387,14.373,0.779737604274606
"2018",1.91,0.601,2.183,0.908953040212041
"2019",5.41544047619048,11.048,19.303,0.601803692321175
"2020",6.7335619047619,10.84,15.986,0.709590917082766
