"year","area.occupied","D75","D95","Gini"
"1970",0.892,1.616,1.616,0.931374060449976
"1971",0.2085,0.417,0.417,0.983330668372242
"1972",1.04214285714286,1.478,1.478,0.909680037310942
"1974",0.7846,2.383,2.383,0.898534935023099
"1975",0.701166666666667,1.478,1.478,0.932730699080984
"1976",0.2594,1.297,1.297,0.948153181963543
"1977",0.739,1.478,1.478,0.940917812599936
"1978",2.46191666666667,0.955,2.954,0.940372093310342
"1980",0.618,1.449,1.449,0.926309104222767
"1983",0.739,1.478,1.478,0.940917812599936
"1988",0.566,2.264,2.264,0.909497921330349
"1993",0.208333333333333,1.875,1.875,0.925047969299648
"1994",0.555666666666667,1.042,1.042,0.951954882013109
"1995",0.267857142857143,1.875,1.875,0.925047969299648
"1996",0.266,0.532,0.532,0.978733610489287
"1997",0.290375,0.655,0.655,0.973455306356773
"1998",0.474333333333333,0.532,0.532,0.958802096659419
"1999",0.720733333333333,0.532,2.407,0.935707431192407
"2000",0.754666666666667,2.264,2.264,0.909497921330349
"2001",1.86134166666667,2.264,2.796,0.890285220081768
"2002",0.886175,2.264,2.264,0.898807649372373
"2003",0.8207,1.582,3.965,0.890883348460526
"2004",1.5172380952381,1.344,2.43,0.924535435420781
"2005",2.03702777777778,3.561,4.603,0.874121733649492
"2006",0.84125,1.249,1.249,0.911216421269647
"2007",3.23044761904762,3.846,6.763,0.847680388467676
"2008",2.5264,3.838,7.453,0.860807680705133
"2009",2.29790833333333,1.582,3.818,0.906287498648501
"2010",3.73703333333333,3.846,8.991,0.80607146743043
"2011",3.05310476190476,4.915,10.001,0.808540499379505
"2012",3.9878,3.418,9.258,0.830020875078715
"2013",5.41253333333333,7.866,13.948,0.70230916134611
"2014",3.94838333333333,6.549,12.963,0.772937976359061
"2015",3.29323452380952,2.264,4.422,0.872796520199394
"2016",4.85434920634921,8.887,13.922,0.745522786236379
"2017",4.7493619047619,9.131,12.196,0.760515563206015
"2018",3.44969047619048,3.184,6.213,0.732782945201307
"2019",2.151,4.139,6.725,0.844814844836954
"2020",3.35953333333333,6.214,9.195,0.792735672820751
