"year","area.occupied","D75","D95","Gini"
"1970",1.153,1.582,1.582,0.934801509217775
"1971",3.4325,2.583,3.871,0.924776225875292
"1972",1.3605,0.417,1.761,0.970700847538317
"1973",2.12783333333333,1.582,2.532,0.924486248800767
"1974",3.61266666666667,1.999,4.864,0.908519645123157
"1975",2.4,4.447,4.98,0.842162180609258
"1976",2.72066666666667,1.619,2.22,0.92959747149443
"1977",3.489,3.265,4.802,0.89856187223363
"1978",4.64883333333333,0.533,3.888,0.942368542161445
"1979",4.01883333333333,2.865,5.551,0.876337284035921
"1980",3.36866666666667,4.144,6.941,0.856699396861494
"1981",4.16966666666667,1.288,7.817,0.893199603978797
"1982",4.04925,3.912,5.789,0.869396986318704
"1983",4.367,0.417,2.681,0.957439740180804
"1984",3.22366666666667,0.95,2.532,0.931142720277466
"1985",4.09866666666667,2.264,3.846,0.86834195504555
"1986",4.881,0.417,4.839,0.9355847580258
"1987",4.06341666666667,0.533,2.716,0.954350591049616
"1988",4.36904166666667,0.533,4.3,0.94564611974051
"1989",5.61241666666667,1.773,5.073,0.91923457206805
"1990",4.40783333333333,2.264,4.3,0.880745645875994
"1991",5.1735,2.951,5.171,0.885986397368522
"1992",6.9995,1.687,6.753,0.889453596348854
"1993",5.42125,4.723,8.874,0.856049148252113
"1994",6.59656666666667,1.582,4.662,0.911717030460474
"1995",5.53874761904762,4.574,6.764,0.857461802712566
"1996",5.86175,4.864,6.135,0.85955396283587
"1997",4.13375,0.687,2.723,0.949289329887147
"1998",6.25691666666667,3.956,5.073,0.878474106831909
"1999",9.06855,3.265,8.655,0.88201374117325
"2000",5.6704880952381,1.22,2.981,0.93412649967538
"2001",5.456625,1.619,4.987,0.935138578979435
"2002",4.38996944444444,1.018,5.748,0.930798811530155
"2003",6.2928,2.532,7.135,0.874349358194598
"2004",6.17783333333333,1.619,5.882,0.904751681483088
"2005",7.7523373015873,2.532,8.674,0.899226068287613
"2006",6.44075,2.797,5.571,0.869825420261
"2007",6.56193333333333,3.681,6.766,0.837962571025197
"2008",9.17789166666667,3.883,4.987,0.874922449341749
"2009",6.03214166666667,4.796,7.067,0.814775982168227
"2010",5.28711666666667,3.085,5.882,0.896043573901471
"2011",7.04595873015873,1.637,9.191,0.894796373597214
"2012",6.27241666666667,3.269,4.957,0.902348192383804
"2013",7.26973333333333,3.952,7.533,0.843261108761181
"2014",6.00718333333333,1.999,5.882,0.907292335583593
"2015",10.1524678571429,5.412,8.923,0.807012590022021
"2016",9.7242119047619,5.349,7.754,0.820532223262409
"2017",7.39204761904762,2.33,6.593,0.902632344907256
"2018",6.98654761904762,4.351,7.221,0.755141537614061
"2019",5.67696825396825,2.036,8.195,0.881111789260381
"2020",5.0900619047619,2.357,3.908,0.922630191716751
