"year","area.occupied","D75","D95","Gini"
"1970",6.19783333333333,1.574,5.32,0.904905512810895
"1971",7.4767,2.524,7.68,0.896391702627819
"1972",8.80516666666667,5.58,8.546,0.826487762771838
"1973",9.19941666666667,5.119,10.888,0.812405483552096
"1974",9.85861666666667,3.425,10.789,0.817032544456492
"1975",5.17233333333333,4.916,7.566,0.853923454996948
"1976",7.694,5.181,8.833,0.816444178176244
"1977",9.5457,4.258,7.176,0.832478131878042
"1978",8.13933333333333,1.042,3.15,0.94239367931658
"1979",12.89285,6.671,12.286,0.776481146807256
"1980",6.56676666666667,2.196,7.453,0.874399105775091
"1981",10.5099761904762,3.219,9.047,0.846354701813912
"1982",14.5184166666667,4.758,14.915,0.789772489204091
"1983",10.7542,4.369,7.909,0.868364141814547
"1984",9.91011666666667,8.096,13.088,0.760612979384643
"1985",9.56175,3.732,9.12,0.848573324397845
"1986",9.00723333333333,3.27,9.569,0.864986471126729
"1987",8.33586666666667,2.771,7.725,0.856512074273231
"1988",4.46623214285714,2.264,4.373,0.871668994868669
"1989",5.85233333333333,3.064,10.114,0.869960160683136
"1990",5.35988333333333,3.15,7.314,0.894212053647928
"1991",4.70165,4.46,7.584,0.836776105519168
"1992",5.23083333333333,1.042,6.532,0.924073150290734
"1993",10.2178357142857,4.258,6.549,0.839376908516702
"1994",14.3883416666667,2.917,8.57,0.858894550351146
"1995",11.2212285714286,1.875,4.166,0.882823195829073
"1996",6.7808,2.917,6.568,0.898265072332122
"1997",5.69136666666667,1.042,5.087,0.905908190807752
"1998",5.04681666666667,1.042,1.042,0.947691455303406
"1999",8.4824,4.02,14.194,0.815145730706709
"2000",8.32086666666667,2.917,6.996,0.886865889603533
"2001",4.0985,1.042,1.042,0.947976925212714
"2002",5.52601071428571,1.042,7.564,0.88979350415948
"2003",3.780525,2.917,6.455,0.866858491887664
"2004",5.5424,5.387,10.853,0.808617363264594
"2005",2.24233333333333,3.306,4.203,0.869250552429984
"2006",2.26896666666667,1.533,6.024,0.910607289998945
"2007",2.84716666666667,0.147,2.943,0.939678970236162
"2008",1.27360833333333,1.301,4.758,0.921256411884955
"2009",2.878275,0.724,5.596,0.944683942526166
"2010",2.61048333333333,2.264,2.264,0.909244159844631
"2011",2.1266,1.154,1.387,0.93963322622781
"2012",1.80225833333333,1.729,6.095,0.89607208500479
"2013",0.764,0.147,1.75,0.967083200444125
"2014",1.9882,2.264,8.104,0.883570065959304
"2015",1.46005,4.726,5.327,0.832744899568875
"2016",2.47699444444444,0.532,5.494,0.945207851390685
"2017",2.87785714285714,3.46,8.872,0.856166118851335
"2018",2.77634523809524,2.386,6.431,0.790307456797746
"2019",2.24436666666667,0.485,2.681,0.953825481641157
"2020",1.87366666666667,0.147,1.415,0.982887067768827
