"depth","cum.catch","cum"
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0.0209758830507679,0.00630692772753931
12,0.0681716199149955,0.0280658283875499
13,0.104879415253839,0.0438331477063982
14,0.154322568159221,0.0586994773498837
15,0.28207934516671,0.106260410872803
16,0.410089338892553,0.17411238664064
17,0.723781290453613,0.301442338865292
18,1.18850362676403,0.505354762467579
19,1.95287928634246,0.759271764263857
20,2.65621768398778,0.987207274293825
21,3.70557089828314,1.3453627033487
22,4.83323786943173,1.73881501535026
23,5.90552859051293,2.08619237792763
24,7.32613168727066,2.63939633915362
25,8.55891609642287,3.13452577068618
26,10.6099915060191,3.94108759395788
27,12.3374533161132,4.64682005158326
28,14.1498493483096,5.34285716547343
29,16.0188992148733,6.11511793299673
30,18.7262582698608,7.19900646810806
31,20.7497290117216,8.11078862606902
32,23.2691210833081,9.34726389406711
33,26.1872110836442,10.7228942914416
34,28.658503013177,11.8854547894104
35,30.8748221516431,13.0278929214986
36,32.8226410543355,14.097273341698
37,34.2044016991689,15.0189935773074
38,35.9886190924232,15.9086065648214
39,37.6889064442104,16.9999172022607
40,39.2020149585282,18.0674599094272
41,40.4779957526521,19.2905483291495
42,42.1312342853921,20.4219039623135
43,43.6859032451456,21.529882853108
44,45.0796621844624,22.8857634052756
45,46.8859293474408,24.208331743224
46,48.3916486230981,25.4339351506187
47,49.8413206587242,26.6174650275619
48,51.4440693698869,27.8346775518342
49,53.3049839259165,28.9762051641361
50,54.6757976281635,30.0109938185324
51,55.632454939848,30.6988322781343
52,56.9035594080976,31.8380134620223
53,59.1634130339978,33.2153623720422
54,61.1267884770752,34.5808820714094
55,62.5537767028052,35.9189898410421
56,63.7912217033724,36.9632467071745
57,65.2089152752845,38.2358537252973
58,66.9405410983901,39.5956517256821
59,68.2282367527607,40.646584760371
60,69.9301254571156,42.0511055982433
61,71.116584052948,43.2033392478799
62,72.7236928296744,44.4817229120612
63,74.0648029348387,45.6012022792241
64,75.3977663333525,46.9117226284046
65,76.2613039028568,47.9694287968717
66,77.2891759848192,48.924185274835
67,78.0407561513073,50.1215892759293
68,78.9553266165962,51.13664037563
69,80.051408128405,51.9703882795239
70,81.4352891102573,53.2256076878406
71,82.3044594181997,54.27278918049
72,83.4147963723235,55.1221054912558
73,84.1854810655943,56.5601359119756
74,84.8773249921524,57.7092013824304
75,85.7890137445028,58.9660983293039
76,86.7022063175787,60.0544739686024
77,87.3148062760819,60.987098570773
78,88.2379779516354,62.1969364681075
79,88.596518391158,63.0503942365955
80,89.1259126538665,64.005421532775
81,89.5314434642779,64.8951205653033
82,90.1553881279365,65.9766954912305
83,91.1286512162964,67.184796444441
84,91.5703110633887,67.9727920425889
85,91.7855060520692,68.9009114762456
86,92.2934841003001,70.0894726364908
87,92.5423393411014,70.7838361010595
88,92.9446018673265,71.8150574943335
89,93.2811714421207,72.5056306698752
90,93.758144353061,73.3654989563173
91,94.2652335802789,74.1019968335385
92,94.4897621309225,75.0094706941612
93,94.6823767462309,75.7891698627342
94,94.8056292778952,76.304538425722
95,94.8968688780972,76.934531605212
96,95.099978808652,77.4300387234927
97,95.31123120989,77.8830002916508
98,95.6124602654918,78.3187701748749
99,95.7235006600082,78.7747639270823
100,95.8334098943392,79.1699429203328
101,95.9105923582558,79.4301076987337
102,96.0846482590263,79.6345551812658
103,96.2693458512503,80.1014311119307
104,96.3901054376515,80.5601856791886
105,96.4993008330304,81.0349774252527
106,96.5918143612082,81.3971480091971
107,96.7228334606702,81.9809475714048
108,96.8081976171904,82.4334514745455
109,97.2256308684659,83.0077847486326
110,97.5156032329018,83.7132955153398
111,97.6346803558038,84.2881857991696
112,97.7725457199222,84.8431303415097
113,97.7839232146031,85.2084989199071
114,97.8106757020961,85.8482508372272
115,97.9246483273846,86.2753150374368
116,98.0953295741205,86.6814450491589
117,98.3894312223401,87.3097450231925
118,98.4313390598908,87.7723992590236
119,98.6868055476012,88.5042038291363
120,98.7382019521445,88.97457648029
121,98.759265692297,89.51810119077
122,98.7763319343184,89.9700087425245
123,98.7763319343184,90.2955437654461
124,98.9110827641786,90.7132672971951
125,98.9565488143515,90.9307113906914
126,99.038058240531,91.3388325424237
127,99.038058240531,91.618936741235
128,99.038058240531,91.9374524413465
129,99.1072017796344,92.2285062591863
130,99.1398626572224,92.5575250459563
131,99.198814772519,92.787977040305
132,99.198814772519,93.0630361686565
133,99.2580084948455,93.4561640030906
134,99.2849718393828,93.7012664040423
135,99.2849718393828,93.895770734337
136,99.3723896556572,94.1059453034924
137,99.3837671503381,94.3825601721316
138,99.3837671503381,94.5250115457188
139,99.3837671503381,94.6893786676451
140,99.3951446450191,94.7670747339582
141,99.4571497946027,94.9305331299627
142,99.5559231412826,95.0694078732962
143,99.6113829367833,95.2791905355289
144,99.6341159618697,95.3941496479256
145,99.6694156902648,95.5185000917626
146,99.6939937144887,95.7005120822778
147,99.6939937144887,95.7848135822171
148,99.7389326220509,95.9667126424035
149,99.7389326220509,96.0424971954377
150,99.7389326220509,96.1190124463814
151,99.7389326220509,96.2451014700862
152,99.7389326220509,96.3570431633429
153,99.7605015405387,96.4750412054184
154,99.7605015405387,96.5827767392304
155,99.7701877860103,96.6493528004045
156,99.7701877860103,96.70965231277
157,99.7701877860103,96.791962672699
158,99.7701877860103,96.8275852571622
159,99.8031561634545,96.8627455537292
160,99.8031561634545,96.9189280621729
161,99.8031561634545,96.9672503555576
162,99.8031561634545,97.0223537519691
163,99.8031561634545,97.1114432336911
164,99.8133915158122,97.2200610769737
165,99.8399243605508,97.301502996069
166,99.8399243605508,97.3414103289192
167,99.8399243605508,97.433266933906
168,99.8399243605508,97.4785612415702
169,99.8552773890874,97.6314200365248
170,99.8552773890874,97.7400563713232
171,99.8552773890874,97.8623447281094
172,99.8746498800306,97.9472722979425
173,99.8746498800306,98.073252353786
174,99.8746498800306,98.1462410084926
175,99.8895416587829,98.2295717038497
176,99.8895416587829,98.2752094253797
177,99.9100123634984,98.4116636041299
178,99.9100123634984,98.5013362290125
179,99.9100123634984,98.5482802440551
180,99.9100123634984,98.6466749207175
181,99.9315812819862,98.7372833483843
182,99.9315812819862,98.7772448349595
183,99.9315812819862,98.8732078772876
184,99.9464730607385,98.9815549519452
185,99.9464730607385,99.0292960834032
186,99.9464730607385,99.0714963642189
187,99.9464730607385,99.154021357814
188,99.9613648394908,99.2669226286611
189,99.9613648394908,99.3003856682374
190,99.9829337579786,99.4174964005856
191,99.9829337579786,99.445709170483
192,99.9829337579786,99.5008733247323
193,100,99.5816270952735
194,100,99.6183459624621
195,100,99.6530835958096
196,100,99.68929790878
197,100,99.7191458570076
198,100,99.7469940798783
199,100,99.7717859193434
200,100,99.8117738223699
201,100,99.8219078334671
