"stratum","mean.n","slope.glm.poisson","slope.glm.poisson.stderr","slope.glm.nb","strat.quan95","strat.quan75","strat.median.top25"
"440",0.611540190907593,0.0239782253521104,0.00496424589102281,0.0451236213810534,2.03752535496957,0,0
"441",0.384849797394609,-0.00150686962458626,0.00746770854452226,0.00565901087963781,2.15384615384614,0,0
"442",0.910375010623992,0.00614670374268414,0.00622076331711851,0.0365836920797871,2.76766304347826,0,0
"444",0.094077550509854,-0.00498803155049796,0.0108213568326718,-0.0150600515363199,0,0,0
"445",0.152151916452766,0.0114255954967465,0.0101018516927858,0.0267670485854799,1.0169160149609,0,0
"446",0.295821669654998,-0.0435314805974159,0.0119206025086961,-0.0736207454251448,0.994444444444444,0,0
"449",0.0491316934461158,-0.0479808400446571,0.0345698742641282,-0.0765873066758243,0.0480769230769204,0,0
"451",1.00046081531854,0.00149451050555506,0.0072480322086062,-0.0262715662119859,5.77864583333333,0,0
"452",2.91391591386967,-0.0140026122976563,0.00591980130743453,0.0552556784266393,0.978230337078651,0,0
"453",1.54888261405822,0.0544604897412948,0.00628761112589732,0.0742094602205634,1.03210802023121,0,0
"454",0.0848794552618784,0.00321696506733801,0.0168364258139172,-0.0230578196493446,0,0,0
"456",0.0392415717712856,0.00652091752304219,0.0153019025093679,-0.00564414959209643,0,0,0
"457",0.0539248284100586,-0.0269945115373891,0.0266870022093712,-0.0491458846292181,0.399999999999991,0,0
"458",0.0505612179329372,0.0111458717768289,0.0144953603960939,0.00768441565006214,0,0,0
"459",0.432342957134374,0.00688819080263635,0.00699139679673126,0.0175921380051944,1.95476412166356,0,0
"460",19.3683366834109,-0.00654845500688248,0.00507643061073166,0.00323827055504238,76.9500343997248,3.88888888888889,1.00574712643678
"461",4.89435720243085,-0.0138450253898702,0.00556298157161322,0.005895574871879,12.5588235294117,0,0
"462",3.92236155989778,-0.000174751541423682,0.00529523638862947,-0.0117014745134491,6.46810344827585,0,0
"463",0.158219724316442,0.0269476606536818,0.0125052118117481,0.0226710142060537,0,0,0
"464",1.11093576480442,0.02113203896095,0.00566509432749845,0.149946737941753,0,0,0
"465",0.620837855332616,0.00860741841596049,0.00592159786530856,0.00778525793130378,1.01513090785447,0,0
"470",56.6779586016132,0.0294477049406608,0.00500532399463152,0.0555813897856689,254.915580384854,12.9513888888889,5.35294117647059
"471",9.49167041436315,-0.00402067179219255,0.00526431861812097,-0.00374718468993361,60.7289325842696,2.38970588235294,0
"472",2.83918091465635,-0.021430743248619,0.0056961002010886,-0.0445356011601879,6.96502274943126,0,0
"473",2.20497738397494,-0.0244726824229482,0.00634538130115838,-0.0534105502548628,2.04166666666666,0,0
"474",6.20574791320686,-0.0394710722703625,0.00568936486521983,-0.0736514561556914,7.63075880758806,0.208333333333333,0
"475",50.8307772240734,0.0669786453934626,0.00503006358851947,0.0651730482136054,96.1735330836452,0,0
"476",112.622435369945,0.0395777082448925,0.00497704081911288,0.0436326326886777,204.881735432861,9.84375,2.90461432506887
"477",8.30429157916463,0.00098383195141329,0.00514308678114483,-0.00828931498390843,3.80593192333112,0,0
"480",47.0165873475791,-0.0130514062193346,0.00498648359352578,-0.0245157463525423,132.154411764706,1.9509652859603,0
"481",43.6887430623878,-0.00713313855232941,0.00498337683731879,-0.000823548847394236,153.781250000001,1.02941176470588,0
"482",12.3296518575749,-0.0168407583488485,0.00515876249286411,-0.0203804045199778,64.75,2.05882352941176,0
"483",18.7564479883226,-0.0133471135885753,0.00513527492509101,-0.0239443431542157,107.939595375722,11,0
"484",116.244633847504,0.0167597289122765,0.0049761273578436,0.0133389749406124,302.619922212619,73.7794918330308,42
"485",131.571619749556,0.0152228081856931,0.0049735334894073,0.00623751739364057,573.588235294118,93.8197693850266,27.8823529411764
"490",32.8484884814597,0.00792782560708702,0.00501217246635145,0.011847575539985,104.480506155951,9.26470588235294,6.03448275862069
"491",42.6387528769494,-0.0123386672078221,0.00500954945620121,-0.0219503297786459,195.800625422583,20.9533005617977,6.21433933933934
"492",56.0754676771378,0.016124451835787,0.00499083829269405,0.00471248397503643,313.055555555556,32.4348825331972,17.5977653631285
"493",65.1094713675296,-0.0117871116407664,0.00499325485059216,-0.0207632466096275,524.897058823529,17.8483146067415,6.5292465300727
"494",47.98498269438,0.00621112308487135,0.00500451252719521,0.0231488764956158,235.909637237762,22.3161764705882,11.0229885057471
"495",50.9919551917402,0.0176532508285139,0.00501153313768291,0.0371290506398879,238.223054478169,14.1346153846154,1.50645204426169
