"year","area.occupied","D75","D95","Gini"
"1974",1.97166666666667,1.482,2.207,0.934861376851403
"1975",0.155333333333333,0.233,0.233,0.99068596098497
"1976",0.155333333333333,0.233,0.233,0.99068596098497
"1979",0.0776666666666667,0.233,0.233,0.99068596098497
"1980",0.241666666666667,0.259,0.259,0.986034554556839
"1981",1.81417857142857,4.372,6.755,0.827471198393854
"1982",2.709,1.275,5.347,0.925047485264657
"1983",1.4625,1.249,1.482,0.945259168571121
"1984",0.419,0.233,0.765,0.977533071807832
"1985",3.9202,3.513,6.661,0.878643718368486
"1986",2.86695,2.609,4.35,0.912169670054007
"1987",2.739775,2.274,6.239,0.885939468499552
"1988",2.90044047619048,0.233,4.907,0.94533030052378
"1989",1.1735,0.226,1.475,0.961509864483957
"1990",3.68041666666667,1.574,4.931,0.918562258245916
"1991",1.7605,2.291,2.291,0.929938876641995
"1992",3.1241,1.482,4.091,0.915350243317057
"1993",4.18934166666667,2.616,5.922,0.864060276818465
"1994",2.5001,0.233,1.501,0.972056215156067
"1995",2.65554047619048,0.233,3.756,0.953233225311699
"1996",2.81826666666667,3.729,4.997,0.865310175960723
"1997",4.75246666666667,3.148,5.439,0.901609927411426
"1998",1.73861111111111,0.233,0.233,0.981907013520118
"1999",3.99043333333333,0.233,1.501,0.9713425124154
"2000",4.10455833333333,0.233,2.24,0.968554395121807
"2001",5.36441666666667,2.524,5.553,0.894712438498044
"2002",5.2667,2.723,6.148,0.905230033401374
"2003",4.7101,2.497,5.106,0.916301036820409
"2004",5.18893333333333,2.497,4.071,0.92175151153932
"2005",3.8855,0.765,4.278,0.923775184947864
"2006",4.78948333333333,1.268,3.765,0.911981563386584
"2007",4.30292857142857,3.306,5.32,0.862743546401717
"2008",3.05856666666667,1.807,2.033,0.921531769583929
"2009",2.34210833333333,1.574,5.42,0.909989531241416
"2010",4.69149166666667,3.029,6.136,0.850557078479995
"2011",4.84046666666667,5.181,8.329,0.801496518411272
"2012",4.26626904761905,1.807,6.205,0.901996796842116
"2013",4.546825,2.497,5.32,0.859368997025578
"2014",5.69471666666667,3.532,6.579,0.846006598976022
"2015",6.40950833333333,4.538,9.288,0.82805864919812
"2016",5.68235,5.189,7.912,0.852724978691353
"2017",5.17788095238095,4.071,7.404,0.835568308431641
"2018",4.70888571428571,2.524,3.056,0.778629527417585
"2019",4.69636428571429,3.729,5.144,0.860054403321025
"2020",5.15802142857143,1.268,2.733,0.926096951871162
