"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",10,"492",1970,7,8,"LOPHIUS AMERICANUS",1,88,1,11000,10245.7558077051,1.07361528094664
"ATC1970175",15,"484",1970,7,8,"LOPHIUS AMERICANUS",2,83,1,9000,8650.81630541148,1.04036424798086
"ATC1970175",15,"484",1970,7,8,"LOPHIUS AMERICANUS",3,110,1,27200,19537.6397227929,1.39218454152719
"ATC1970175",21,"483",1970,7,10,"LOPHIUS AMERICANUS",4,72,1,6000,5733.8698895217,1.04641369888156
"ATC1970175",35,"478",1970,7,11,"LOPHIUS AMERICANUS",5,66,1,4000,4457.98115278272,0.897267140194874
"ATC1970175",36,"475",1970,7,12,"LOPHIUS AMERICANUS",6,81,1,10500,8061.48200487006,1.30249003764529
"ATC1970175",38,"476",1970,7,12,"LOPHIUS AMERICANUS",7,96,1,15900,13178.1245159642,1.20654498147582
"ATC1970175",38,"476",1970,7,12,"LOPHIUS AMERICANUS",8,96,1,17200,13178.1245159642,1.30519331329459
"ATC1970175",38,"476",1970,7,12,"LOPHIUS AMERICANUS",9,103,1,17200,16153.6529205674,1.06477464166017
"ATC1970175",38,"476",1970,7,12,"LOPHIUS AMERICANUS",10,75,1,7500,6452.54731851455,1.16233165442738
"ATC1970175",38,"476",1970,7,12,"LOPHIUS AMERICANUS",11,34,1,700,654.429621757951,1.06963373405934
"ATC1970175",42,"476",1970,7,12,"LOPHIUS AMERICANUS",12,26,1,275,301.197591830872,0.91302190807162
"ATC1970175",42,"476",1970,7,12,"LOPHIUS AMERICANUS",13,27,1,300,335.941347897529,0.893013027058247
"ATC1970175",42,"476",1970,7,12,"LOPHIUS AMERICANUS",14,21,1,175,162.384732429613,1.07768752259918
"ATC1970175",42,"476",1970,7,12,"LOPHIUS AMERICANUS",15,24,1,250,238.944151731816,1.04626959140056
"ATC1970175",53,"461",1970,7,14,"LOPHIUS AMERICANUS",16,80,1,6500,7776.9422665195,0.835804070191332
"ATC1970175",53,"461",1970,7,14,"LOPHIUS AMERICANUS",17,34,1,575,654.429621757951,0.878627710120174
"ATC1970175",57,"466",1970,7,14,"LOPHIUS AMERICANUS",18,67,1,5300,4656.18075757888,1.13827196063494
"ATC1970175",59,"464",1970,7,15,"LOPHIUS AMERICANUS",19,36,1,900,772.092321233987,1.16566371047647
"ATC1970175",60,"464",1970,7,15,"LOPHIUS AMERICANUS",20,37,1,700,835.775597860054,0.837545391122093
"ATC1970175",60,"464",1970,7,15,"LOPHIUS AMERICANUS",21,110,1,15400,19537.6397227929,0.788222130129367
"ATC1970175",65,"461",1970,7,15,"LOPHIUS AMERICANUS",22,78,1,NA,7227.74669343594,NA
"ATC1970175",65,"461",1970,7,15,"LOPHIUS AMERICANUS",23,100,1,NA,14829.8572599157,NA
"ATC1970175",67,"461",1970,7,15,"LOPHIUS AMERICANUS",24,68,1,4800,4860.05908854493,0.987642313097286
"ATC1970175",67,"461",1970,7,15,"LOPHIUS AMERICANUS",25,35,1,625,711.670662113843,0.8782152100293
"ATC1970175",69,"470",1970,7,16,"LOPHIUS AMERICANUS",26,35,1,800,711.670662113843,1.1241154688375
"ATC1970175",69,"470",1970,7,16,"LOPHIUS AMERICANUS",27,42,1,1500,1205.93470779257,1.24384843582925
"ATC1970175",69,"470",1970,7,16,"LOPHIUS AMERICANUS",28,83,1,8100,8650.81630541148,0.936327823182776
"ATC1970176",2,"462",1970,7,20,"LOPHIUS AMERICANUS",1,56,1,3300,2771.59371307936,1.19065070195067
"ATC1970176",2,"462",1970,7,20,"LOPHIUS AMERICANUS",2,83,1,8700,8650.81630541148,1.00568543971483
"ATC1970176",2,"462",1970,7,20,"LOPHIUS AMERICANUS",3,62,1,5600,3720.4537166855,1.50519276046497
"ATC1970176",2,"462",1970,7,20,"LOPHIUS AMERICANUS",4,63,1,4200,3896.69686848511,1.07783595741508
"ATC1970176",2,"462",1970,7,20,"LOPHIUS AMERICANUS",5,62,1,5400,3720.4537166855,1.45143587616265
"ATC1970176",3,"464",1970,7,20,"LOPHIUS AMERICANUS",6,97,1,14000,13579.1330673257,1.03099365258354
"ATC1970176",7,"456",1970,7,21,"LOPHIUS AMERICANUS",7,27,1,325,335.941347897529,0.967430779313101
"ATC1970176",7,"456",1970,7,21,"LOPHIUS AMERICANUS",8,24,1,375,238.944151731816,1.56940438710084
"ATC1970176",10,"459",1970,7,21,"LOPHIUS AMERICANUS",9,54,1,3000,2494.83633806431,1.20248368769858
"ATC1970176",10,"459",1970,7,21,"LOPHIUS AMERICANUS",10,81,1,10000,8061.48200487006,1.24046670251932
"ATC1970176",10,"459",1970,7,21,"LOPHIUS AMERICANUS",11,78,1,6500,7227.74669343594,0.899312092094088
"ATC1970176",10,"459",1970,7,21,"LOPHIUS AMERICANUS",12,42,1,1425,1205.93470779257,1.18165601403779
"ATC1970176",11,"458",1970,7,21,"LOPHIUS AMERICANUS",13,85,1,6900,9267.65045796507,0.744525274371975
"ATC1970176",11,"458",1970,7,21,"LOPHIUS AMERICANUS",14,25,1,375,268.893169053139,1.39460589988395
"ATC1970176",12,"458",1970,7,21,"LOPHIUS AMERICANUS",15,99,1,12000,14404.9268053756,0.833048314797533
"ATC1970176",21,"455",1970,7,22,"LOPHIUS AMERICANUS",22,54,1,2500,2494.83633806431,1.00206973974882
"ATC1970176",21,"455",1970,7,22,"LOPHIUS AMERICANUS",23,51,1,2400,2114.63675543099,1.13494669655964
"ATC1970176",28,"453",1970,7,23,"LOPHIUS AMERICANUS",24,51,1,2000,2114.63675543099,0.945788913799702
"ATC1970176",29,"454",1970,7,23,"LOPHIUS AMERICANUS",25,40,1,925,1047.20154491692,0.88330656547435
"ATC1970176",30,"454",1970,7,24,"LOPHIUS AMERICANUS",26,39,1,900,973.249799759885,0.924736897168685
"ATC1970176",31,"456",1970,7,24,"LOPHIUS AMERICANUS",27,49,1,2300,1883.55521673169,1.22109507572118
"ATC1970176",34,"450",1970,7,24,"LOPHIUS AMERICANUS",28,78,1,2500,7227.74669343594,0.345889266190034
"ATC1970176",38,"448",1970,7,25,"LOPHIUS AMERICANUS",29,69,1,7800,5069.69174531598,1.53855508221119
"ATC1971188",11,"492",1971,7,1,"LOPHIUS AMERICANUS",1,83,1,8500,8650.81630541148,0.982566234204148
"ATC1971188",11,"492",1971,7,1,"LOPHIUS AMERICANUS",2,75,1,6700,6452.54731851455,1.03834961128846
"ATC1971188",12,"484",1971,7,1,"LOPHIUS AMERICANUS",3,50,1,1950,1996.90944091725,0.976508979347756
"ATC1971188",18,"483",1971,7,2,"LOPHIUS AMERICANUS",4,82,1,8500,8352.74865599125,1.01762908834844
"ATC1971188",22,"480",1971,7,3,"LOPHIUS AMERICANUS",5,97,1,NA,13579.1330673257,NA
"ATC1971188",39,"470",1971,7,7,"LOPHIUS AMERICANUS",6,30,1,375,455.642788879843,0.823013134745102
"ATC1971188",40,"471",1971,7,7,"LOPHIUS AMERICANUS",7,55,1,2400,2630.83430486821,0.912258136348207
"ATC1971188",40,"471",1971,7,7,"LOPHIUS AMERICANUS",8,27,1,300,335.941347897529,0.893013027058247
"ATC1971188",42,"471",1971,7,7,"LOPHIUS AMERICANUS",9,45,1,1500,1472.30344819075,1.01881171428573
"ATC1971188",42,"471",1971,7,7,"LOPHIUS AMERICANUS",10,46,1,1000,1568.94863517131,0.637369495458856
"ATC1971188",52,"461",1971,7,8,"LOPHIUS AMERICANUS",11,44,1,1300,1379.63880185421,0.942275614641186
"ATC1971188",52,"461",1971,7,8,"LOPHIUS AMERICANUS",12,41,1,1150,1124.73656060346,1.02246165038237
"ATC1971189",2,"461",1971,7,12,"LOPHIUS AMERICANUS",NA,79,1,NA,7499.0552571672,NA
"ATC1971189",6,"463",1971,7,12,"LOPHIUS AMERICANUS",NA,85,1,NA,9267.65045796507,NA
"ATC1971189",7,"463",1971,7,13,"LOPHIUS AMERICANUS",NA,40,1,NA,1047.20154491692,NA
"ATC1971189",7,"463",1971,7,13,"LOPHIUS AMERICANUS",NA,61,1,NA,3549.50943285741,NA
"ATC1971189",8,"465",1971,7,13,"LOPHIUS AMERICANUS",NA,70,1,NA,5285.15420828007,NA
"ATC1971189",9,"466",1971,7,13,"LOPHIUS AMERICANUS",NA,73,1,NA,5967.27348926736,NA
"ATC1971189",14,"464",1971,7,13,"LOPHIUS AMERICANUS",NA,55,1,NA,2630.83430486821,NA
"ATC1971189",20,"455",1971,7,14,"LOPHIUS AMERICANUS",NA,28,1,NA,373.20801913548,NA
"ATC1971189",21,"455",1971,7,15,"LOPHIUS AMERICANUS",NA,64,1,NA,4078.315115025,NA
"ATC1971189",22,"455",1971,7,15,"LOPHIUS AMERICANUS",NA,49,1,NA,1883.55521673169,NA
"ATC1971189",22,"455",1971,7,15,"LOPHIUS AMERICANUS",NA,85,1,NA,9267.65045796507,NA
"ATC1971189",25,"456",1971,7,15,"LOPHIUS AMERICANUS",NA,61,1,NA,3549.50943285741,NA
"ATC1971189",29,"457",1971,7,15,"LOPHIUS AMERICANUS",NA,76,1,NA,6704.56726288189,NA
"ATC1971189",29,"457",1971,7,15,"LOPHIUS AMERICANUS",NA,25,1,NA,268.893169053139,NA
"ATC1971189",35,"458",1971,7,16,"LOPHIUS AMERICANUS",NA,61,1,NA,3549.50943285741,NA
"ATC1971189",55,"446",1971,7,19,"LOPHIUS AMERICANUS",NA,13,1,NA,40.5576604121696,NA
