"year","area.occupied","D75","D95","Gini"
"1970",10.1441666666667,6.614,16.494,0.762640081397036
"1971",6.6727,2.624,11.152,0.854157767971891
"1972",10.0184666666667,6.675,15.597,0.775623900856493
"1973",11.6344166666667,7.864,14.922,0.745865908592998
"1974",10.4297833333333,6.137,13.637,0.798100407163093
"1975",13.4334166666667,7.822,17.407,0.725362715071
"1976",14.3220333333333,7.191,15.091,0.728139077927655
"1977",12.8756833333333,7.628,14.688,0.749478445236888
"1978",8.9075,6.703,10.834,0.812920466821633
"1979",10.1425333333333,6.609,13.891,0.756624116258816
"1980",7.26786666666667,6.907,11.914,0.761112941357845
"1981",7.91452380952381,7.564,13.646,0.754582616707462
"1982",9.94058333333333,7.271,12.971,0.758729525846363
"1983",6.55951666666667,4.166,7.864,0.835042448612546
"1984",10.4809333333333,5.324,13.627,0.789659446286806
"1985",7.98718333333333,7.516,13.738,0.755786325221618
"1986",6.26295,6.042,11.453,0.784749965545253
"1987",8.53293333333333,5.721,10.378,0.785214225718341
"1988",10.614630952381,7.442,15.906,0.756198690213927
"1989",5.6371,2.264,12.98,0.821351116534331
"1990",6.505275,6.935,11.898,0.750749386471405
"1991",7.30257777777778,2.264,7.734,0.869220043912344
"1992",3.56563333333333,5.181,7.521,0.857868777300625
"1993",3.8185,4.65,7.481,0.825503554531693
"1994",2.58933333333333,2.624,3.544,0.895281261500816
"1995",2.52128571428571,4.38,8.013,0.835677588664232
"1996",3.1939,5.999,7.989,0.821679147072949
"1997",3.75933333333333,5.42,9.19,0.790143408163455
"1998",3.43678888888889,8.36,10.211,0.75986420510254
"1999",2.77,2.624,4.888,0.880906867596034
"2000",1.42644166666667,2.264,2.49,0.900004309452951
"2001",3.04033333333333,1.042,4.392,0.91926191159522
"2002",1.63970833333333,1.574,5.713,0.927271683993287
"2003",1.51185,1.582,3.518,0.917146167630253
"2004",2.87083333333333,2.796,4.525,0.875506129774509
"2005",1.30020833333333,2.497,5.414,0.87367338482577
"2006",2.17166666666667,4.897,6.608,0.879686729812242
"2007",1.60016666666667,2.264,2.796,0.904991305702924
"2008",0.656208333333333,1.875,2.633,0.91576157450772
"2009",0.347333333333333,1.042,1.042,0.958346658138791
"2010",2.96225,2.264,4.139,0.899145505402972
"2011",1.35196666666667,3.846,5.721,0.826133586045708
"2012",1.90625833333333,1.582,3.156,0.914948672652569
"2013",0.4528,2.264,2.264,0.909497921330349
"2014",1.25733333333333,2.264,3.306,0.890297019220926
"2015",1.67484166666667,3.496,5.998,0.839643135842483
"2016",1.09183333333333,1.582,4.499,0.900836512205989
"2017",1.37935714285714,4.139,5.721,0.83719965620922
"2018",1.49035714285714,1.582,3.846,0.746299267592418
"2019",1.31339047619048,2.264,3.742,0.877971386143558
"2020",0.639828571428571,2.264,2.264,0.888403763962516
